Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,20:03:46.334021,2024-03-11,20:03:57.293118,0:00:10.959097
Índice de similitud,Ranking
-0.178,-0.054,-0.029,-0.016,0.053
-0.096,-0.032,-0.018,-0.019,0.002
-0.179,-0.145,-0.034,-0.007,0.003
-0.038,-0.016,-0.147,-0.029,0.047
-0.142,-0.026,-0.074,-0.013,0.086
-0.036,-0.164,-0.137,-0.043,0.121
-0.134,-0.06,-0.019,-0.063,0.154
-0.227,-0.045,-0.156,-0.042,0.116
-0.174,-0.228,-0.041,-0.067,0.088
-0.197,-0.06,-0.037,-0.039,0.035
-0.117,-0.039,-0.025,-0.084,0.001
-0.217,-0.176,-0.049,-0.038,0.002
-0.042,-0.017,-0.192,-0.093,0.031
-0.156,-0.028,-0.096,-0.038,0.057
-0.044,-0.192,-0.169,-0.095,0.081
-0.116,-0.053,-0.019,-0.091,0.103
-0.235,-0.047,-0.175,-0.061,0.077
-0.129,-0.169,-0.037,-0.097,0.057
-0.168,-0.051,-0.035,-0.049,0.022
-0.105,-0.035,-0.025,-0.114,0.001
-0.193,-0.157,-0.049,-0.052,0.001
-0.035,-0.014,-0.184,-0.122,0.02
-0.132,-0.023,-0.092,-0.049,0.036
-0.032,-0.134,-0.136,-0.111,0.052
-0.108,-0.05,-0.019,-0.111,0.068
-0.194,-0.039,-0.159,-0.069,0.05
-0.108,-0.141,-0.035,-0.118,0.035
-0.12,-0.036,-0.028,-0.05,0.013
-0.078,-0.026,-0.021,-0.121,0.001
-0.143,-0.116,-0.041,-0.056,0.001
-0.025,-0.01,-0.15,-0.128,0.012
-0.094,-0.016,-0.075,-0.051,0.021
-0.019,-0.079,-0.096,-0.111,0.032
-0.059,-0.028,-0.013,-0.101,0.043
-0.127,-0.026,-0.122,-0.068,0.03
-0.072,-0.094,-0.027,-0.122,0.02
-0.073,-0.022,-0.02,-0.046,0.007
-0.049,-0.016,-0.015,-0.114,0.001
-0.09,-0.073,-0.03,-0.053,0.001
-0.015,-0.006,-0.107,-0.12,0.006
-0.057,-0.009,-0.053,-0.048,0.011
-0.012,-0.052,-0.074,-0.116,0.018
-0.034,-0.016,-0.01,-0.1,0.026
-0.15,-0.006,-0.056,-0.054,0.016
-0.106,-0.122,-0.013,-0.1,0.009
-0.05,-0.014,-0.016,-0.047,0.002
-0.034,-0.011,-0.012,-0.116,0.001
-0.064,-0.052,-0.024,-0.055,0.001
-0.009,-0.003,-0.084,-0.121,0.002
-0.039,-0.005,-0.042,-0.049,0.004
-0.005,-0.023,-0.047,-0.109,0.008
-0.01,-0.005,-0.006,-0.091,0.014
-0.069,0.005,-0.093,-0.041,0.006
-0.078,-0.086,-0.005,-0.091,0.002
-0.024,-0.006,-0.01,-0.044,-0.001
-0.01,-0.003,-0.006,-0.092,0.001
-0.033,-0.027,-0.016,-0.051,0.001
-0.001,0.0,-0.04,-0.096,-0.001
-0.01,-0.0,-0.02,-0.039,-0.001
0.002,-0.081,-0.082,-0.081,0.001
-0.072,0.005,-0.001,-0.065,0.005
-0.073,0.011,-0.072,-0.036,-0.001
-0.043,-0.085,0.001,-0.077,-0.003
-0.079,0.002,-0.003,-0.032,-0.003
0.001,0.001,-0.003,-0.082,0.001
-0.048,-0.004,-0.008,-0.044,0.001
0.002,0.002,-0.05,-0.085,-0.003
0.004,0.002,-0.008,-0.035,-0.005
0.005,-0.066,-0.066,-0.067,-0.004
-0.062,0.009,0.002,-0.051,-0.001
-0.062,0.012,-0.045,-0.028,-0.006
-0.094,-0.051,0.005,-0.05,-0.006
-0.065,0.005,0.001,-0.025,-0.005
0.008,0.003,0.0,-0.057,0.001
-0.04,-0.07,0.0,-0.029,0.001
0.003,0.001,-0.041,-0.058,-0.004
0.011,0.002,0.003,-0.024,-0.007
0.006,-0.043,-0.044,-0.052,-0.008
-0.043,0.01,0.003,-0.037,-0.005
-0.03,0.008,-0.081,-0.016,-0.009
-0.073,-0.034,0.007,-0.036,-0.008
-0.029,0.005,0.003,-0.015,-0.006
0.01,0.003,0.002,-0.037,0.001
-0.028,-0.046,0.005,-0.017,0.001
