Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,23:46:54.978776,2024-03-01,23:47:03.618691,0:00:08.639915
Índice de similitud,Ranking
-0.005,-0.004,-0.073,-0.007,0.008
-0.088,-0.107,-0.063,-0.054,0.096
-0.127,-0.112,-0.177,-0.071,0.042
-0.16,-0.093,-0.031,-0.058,0.009
-0.041,-0.092,-0.195,-0.022,0.149
-0.228,-0.056,-0.083,-0.066,0.054
-0.095,-0.006,-0.009,-0.024,0.008
-0.145,-0.13,-0.049,-0.044,0.081
-0.089,-0.172,-0.185,-0.085,0.121
-0.006,-0.005,-0.148,-0.042,0.005
-0.098,-0.119,-0.074,-0.081,0.063
-0.103,-0.092,-0.166,-0.092,0.026
-0.13,-0.076,-0.029,-0.075,0.006
-0.034,-0.074,-0.185,-0.032,0.1
-0.175,-0.043,-0.074,-0.08,0.034
-0.085,-0.006,-0.009,-0.033,0.005
-0.141,-0.126,-0.052,-0.061,0.053
-0.092,-0.178,-0.207,-0.126,0.081
-0.005,-0.004,-0.164,-0.058,0.003
-0.065,-0.079,-0.057,-0.083,0.04
-0.071,-0.064,-0.133,-0.096,0.015
-0.09,-0.053,-0.023,-0.079,0.003
-0.031,-0.066,-0.179,-0.039,0.066
-0.114,-0.028,-0.057,-0.081,0.02
-0.063,-0.005,-0.008,-0.035,0.003
-0.111,-0.099,-0.045,-0.068,0.033
-0.076,-0.147,-0.188,-0.144,0.052
-0.003,-0.003,-0.145,-0.062,0.002
-0.036,-0.044,-0.038,-0.076,0.023
-0.041,-0.037,-0.093,-0.09,0.007
-0.052,-0.031,-0.016,-0.074,0.001
-0.016,-0.034,-0.116,-0.035,0.042
-0.061,-0.016,-0.039,-0.075,0.01
-0.04,-0.003,-0.006,-0.033,0.002
-0.068,-0.06,-0.033,-0.067,0.019
-0.05,-0.096,-0.144,-0.143,0.032
-0.002,-0.002,-0.111,-0.059,0.001
-0.025,-0.029,-0.028,-0.075,0.011
-0.03,-0.027,-0.072,-0.09,0.002
-0.036,-0.023,-0.013,-0.073,-0.0
-0.011,-0.021,-0.083,-0.034,0.025
-0.039,-0.012,-0.029,-0.074,0.003
-0.032,-0.004,-0.005,-0.033,0.001
-0.108,-0.101,-0.014,-0.051,0.009
-0.024,-0.093,-0.123,-0.13,0.018
-0.004,-0.004,-0.093,-0.059,0.0
-0.012,-0.013,-0.017,-0.068,0.003
-0.016,-0.015,-0.045,-0.082,-0.002
-0.018,-0.013,-0.008,-0.066,-0.001
-0.003,-0.003,-0.101,-0.026,0.013
-0.015,-0.007,-0.017,-0.067,-0.002
-0.013,-0.004,-0.003,-0.025,0.0
-0.08,-0.076,-0.004,-0.044,0.002
-0.081,-0.053,-0.068,-0.093,0.008
-0.004,-0.004,-0.05,-0.046,-0.0
0.002,0.003,-0.006,-0.057,-0.003
0.003,0.002,-0.081,-0.059,-0.005
0.001,-0.001,-0.003,-0.056,-0.001
0.004,0.009,-0.059,-0.019,0.004
-0.073,0.002,-0.003,-0.048,-0.005
0.001,-0.0,-0.001,-0.019,-0.001
-0.042,-0.041,0.004,-0.036,-0.003
-0.064,-0.031,-0.038,-0.076,0.001
-0.0,-0.0,-0.018,-0.035,-0.0
0.006,0.009,0.003,-0.042,-0.007
0.007,0.006,-0.065,-0.046,-0.007
0.009,0.003,0.001,-0.042,-0.001
0.002,0.009,-0.037,-0.014,-0.002
-0.065,0.001,0.004,-0.037,-0.007
0.003,-0.004,0.0,-0.014,-0.001
-0.097,-0.094,0.008,-0.02,-0.007
-0.044,-0.015,-0.049,-0.055,-0.004
-0.004,-0.004,-0.065,-0.024,-0.0
0.006,0.009,0.008,-0.023,-0.009
0.007,0.006,-0.033,-0.027,-0.008
0.011,0.004,0.003,-0.023,-0.001
-0.0,0.006,-0.009,-0.007,-0.006
-0.046,0.0,0.009,-0.026,-0.009
0.003,-0.005,0.001,-0.008,-0.001
-0.077,-0.075,0.01,-0.012,-0.009
-0.022,-0.001,-0.048,-0.036,-0.008
-0.005,-0.005,-0.046,-0.015,-0.0
0.006,0.009,0.011,-0.013,-0.011
0.007,0.006,-0.016,-0.018,-0.009
0.009,0.004,0.004,-0.011,-0.001
-0.001,0.003,-0.061,-0.003,-0.009
-0.024,-0.001,0.011,-0.016,-0.01
0.003,-0.004,0.001,-0.004,-0.001
-0.048,-0.047,0.01,-0.005,-0.011
-0.044,0.009,-0.04,-0.019,-0.01
-0.004,-0.004,-0.028,-0.009,-0.0
0.005,0.007,0.011,-0.005,-0.012
0.006,0.005,-0.001,-0.01,-0.009
0.008,0.004,0.004,-0.004,-0.001
-0.002,0.002,-0.055,-0.001,-0.011
-0.083,-0.001,0.008,-0.006,-0.011
0.003,-0.004,0.001,-0.002,-0.001
-0.098,-0.096,0.007,0.001,-0.012
-0.041,0.013,-0.021,-0.049,-0.012
-0.004,-0.004,-0.019,-0.006,-0.0
0.008,0.008,0.007,-0.0,-0.013
0.008,0.007,0.01,-0.004,-0.009
0.01,0.007,0.003,-0.001,-0.001
0.004,0.005,-0.032,-0.001,-0.012
-0.065,0.004,0.007,-0.002,-0.011
0.007,0.003,0.001,-0.002,-0.001
-0.072,-0.071,0.005,0.002,-0.013
-0.027,0.017,-0.007,-0.037,-0.013
0.003,0.003,-0.006,-0.005,-0.0
0.007,0.007,0.004,0.003,-0.014
0.007,0.007,0.014,-0.0,-0.009
0.009,0.008,0.002,0.001,-0.001
0.006,0.006,-0.015,-0.001,-0.013
-0.039,0.007,0.005,0.001,-0.011
0.007,0.006,0.001,-0.002,-0.001
-0.04,-0.04,0.003,0.002,-0.013
-0.02,0.019,0.0,-0.031,-0.014
0.006,0.006,0.002,-0.004,-0.0
0.006,0.005,0.002,0.004,-0.014
0.005,0.005,0.014,0.002,-0.009
0.006,0.007,0.001,0.002,-0.001
0.007,0.006,-0.006,-0.001,-0.014
-0.013,0.008,0.003,0.003,-0.011
0.007,0.007,0.001,-0.002,-0.001
-0.086,-0.086,0.001,0.002,-0.013
-0.011,0.017,0.005,-0.024,-0.014
0.007,0.007,0.006,-0.003,-0.0
0.001,0.0,0.001,0.007,-0.014
-0.0,0.0,0.012,0.006,-0.009
0.0,0.001,0.001,0.006,-0.001
0.001,0.001,0.003,0.002,-0.014
0.004,0.003,0.001,0.007,-0.011
0.001,0.002,0.001,0.001,-0.001
-0.07,-0.07,0.0,0.005,-0.013
-0.006,0.009,0.008,-0.015,-0.014
0.002,0.002,0.008,0.001,-0.0
0.001,0.001,-0.0,0.005,-0.014
0.001,0.001,0.008,0.005,-0.009
0.001,0.001,0.0,0.004,-0.001
0.001,0.001,0.007,0.001,-0.014
0.018,0.002,-0.001,0.005,-0.011
0.001,0.002,0.0,0.0,-0.001
-0.041,-0.041,-0.001,0.004,-0.013
0.002,0.005,0.009,-0.01,-0.014
0.002,0.002,0.007,0.0,-0.0
0.001,0.001,-0.001,0.004,-0.014
0.001,0.001,0.005,0.004,-0.009
0.001,0.001,-0.0,0.003,-0.001
0.001,0.001,0.008,-0.0,-0.014
0.021,0.001,-0.002,0.004,-0.011
0.001,0.002,-0.0,-0.0,-0.001
-0.013,-0.013,-0.002,0.003,-0.013
0.007,0.001,0.008,-0.006,-0.014
0.002,0.002,0.005,-0.0,-0.0
0.001,0.001,-0.002,0.003,-0.014
0.001,0.001,0.003,0.003,-0.009
0.001,0.001,-0.0,0.003,-0.001
0.001,0.001,0.008,-0.001,-0.014
0.018,0.0,-0.002,0.003,-0.011
0.001,0.002,-0.0,-0.0,-0.001
-0.073,-0.073,-0.002,0.001,-0.013
0.009,-0.002,0.006,-0.002,-0.014
0.002,0.002,0.004,-0.0,-0.0
0.001,0.001,-0.002,0.002,-0.014
0.001,0.001,0.001,0.002,-0.009
0.001,0.001,-0.0,0.002,-0.001
0.001,0.001,0.006,-0.001,-0.014
0.013,0.0,-0.002,0.002,-0.011
0.001,0.001,-0.0,-0.0,-0.001
-0.06,-0.06,-0.002,0.0,-0.013
0.007,-0.003,0.002,0.001,-0.014
0.001,0.001,0.002,-0.0,-0.0
0.0,0.001,-0.001,0.001,-0.014
0.0,0.001,-0.0,0.001,-0.009
0.0,0.001,-0.0,0.001,-0.001
0.001,0.0,0.004,-0.001,-0.014
0.008,0.0,-0.001,0.001,-0.011
0.001,0.0,-0.0,-0.0,-0.001
-0.039,-0.039,-0.001,-0.0,-0.013
0.005,-0.003,-0.0,0.003,-0.014
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,-0.001,0.001,-0.014
0.0,0.0,-0.001,0.0,-0.009
0.0,0.0,-0.0,0.0,-0.001
0.0,0.0,0.002,-0.001,-0.014
0.004,0.0,-0.001,0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.001
-0.016,-0.016,-0.001,-0.0,-0.013
0.003,-0.003,-0.001,0.004,-0.014
0.0,0.0,-0.001,-0.0,-0.0
0.0,0.0,-0.0,0.0,-0.014
0.0,0.0,-0.001,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.001,-0.001,-0.014
0.001,0.0,-0.001,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.001
0.003,0.003,-0.0,-0.0,-0.013
0.001,-0.002,-0.002,0.004,-0.014
0.0,0.0,-0.001,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.014
0.0,0.0,-0.001,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,-0.001,-0.014
-0.0,0.0,-0.001,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.001
0.015,0.015,0.0,-0.0,-0.013
0.0,-0.001,-0.002,0.003,-0.014
0.0,0.0,-0.001,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.013
0.0,0.0,-0.001,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,-0.001,-0.001,-0.014
-0.001,0.0,-0.0,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.001
0.018,0.018,0.0,-0.0,-0.013
-0.0,-0.0,-0.001,0.003,-0.014
0.0,0.0,-0.001,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.013
0.0,0.0,-0.001,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,-0.001,-0.001,-0.014
-0.001,0.0,0.0,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.001
0.016,0.016,0.0,-0.0,-0.013
-0.0,0.0,-0.001,0.002,-0.014
0.0,0.0,-0.001,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.013
0.0,0.0,-0.001,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,-0.001,-0.001,-0.013
-0.001,0.0,0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.001
0.012,0.012,0.0,-0.0,-0.013
-0.0,0.0,-0.001,0.002,-0.014
0.0,0.0,-0.001,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.013
0.0,0.0,-0.001,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,-0.001,-0.001,-0.013
-0.001,0.0,0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.001
0.007,0.007,0.0,-0.0,-0.012
-0.0,0.0,-0.0,0.001,-0.014
0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,-0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,-0.001,-0.001,-0.013
-0.001,0.0,0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.001
0.003,0.003,0.0,-0.0,-0.012
-0.0,0.0,0.0,0.001,-0.013
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,-0.001,-0.0,-0.013
-0.001,0.0,0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.001
0.001,0.001,0.0,-0.0,-0.012
-0.0,0.0,0.0,0.001,-0.013
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,-0.0,0.0,-0.012
-0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.001
-0.0,-0.0,0.0,-0.0,-0.012
-0.0,0.0,0.0,0.001,-0.013
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.012
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.001
-0.001,-0.001,0.0,-0.0,-0.012
-0.0,0.0,0.0,0.0,-0.013
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.012
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
-0.001,-0.001,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.013
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.012
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
-0.001,-0.001,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.012
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
-0.001,-0.001,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.011
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
-0.001,-0.001,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.011
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
-0.001,-0.001,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.011
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
-0.0,-0.0,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.011
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.007
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.011
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.007
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.011
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.007
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.007
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.007
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.008
0.0,0.0,-0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.007
0.0,0.0,-0.0,-0.0,-0.001
