Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
MOORA-BA,10,22:42:11.774147,2024-03-10,22:42:18.876795,0:00:07.102648
Puntuación Global,Alternativa
0.072,0.119,0.047,0.02,0.632
0.008,0.022,0.2,0.045,0.06
0.055,0.055,0.2,0.005,0.522
0.047,0.042,0.2,0.093,0.565
0.2,0.051,0.033,0.052,0.187
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.375,0.102,0.451,0.199,0.475
0.736,0.3,0.244,0.416,0.243
0.057,0.057,0.066,0.076,0.022
0.665,0.245,0.703,0.214,0.398
0.291,0.682,0.333,0.483,0.581
0.394,0.292,0.35,0.146,0.036
0.331,0.11,0.516,0.356,0.388
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.562,0.138,0.654,0.249,0.648
0.736,0.3,0.244,0.416,0.243
0.209,0.299,0.657,0.412,0.672
0.8,0.35,0.8,0.292,0.65
0.419,0.8,0.473,0.68,0.953
0.576,0.417,0.502,0.19,0.057
0.475,0.131,0.757,0.514,0.637
0.3,0.979,0.682,0.735,0.695
0.732,0.08,0.251,0.876,0.214
0.621,0.152,0.699,0.251,0.735
0.953,0.464,0.344,0.565,0.421
0.275,0.402,0.849,0.471,0.8
0.931,0.382,0.919,0.306,0.792
0.419,0.8,0.473,0.68,0.953
0.629,0.453,0.536,0.199,0.07
0.516,0.135,0.812,0.541,0.777
0.309,0.8,0.694,0.724,0.846
0.764,0.076,0.255,0.856,0.262
0.582,0.148,0.626,0.219,0.757
0.932,0.421,0.302,0.461,0.442
0.246,0.356,0.705,0.371,0.928
0.898,0.358,0.862,0.272,0.849
0.42,0.884,0.448,0.595,0.905
0.585,0.422,0.482,0.182,0.076
0.479,0.127,0.727,0.472,0.833
0.279,0.726,0.599,0.593,0.906
0.686,0.07,0.227,0.694,0.282
0.48,0.132,0.482,0.169,0.732
0.793,0.339,0.234,0.315,0.434
0.199,0.281,0.499,0.245,0.968
0.755,0.298,0.691,0.211,0.843
0.342,0.73,0.346,0.421,0.93
0.479,0.348,0.376,0.15,0.077
0.393,0.111,0.558,0.348,0.828
0.226,0.579,0.445,0.403,0.899
0.542,0.064,0.181,0.463,0.282
0.348,0.11,0.313,0.116,0.675
0.591,0.241,0.159,0.167,0.406
0.199,0.281,0.499,0.245,0.968
0.555,0.222,0.468,0.143,0.794
0.342,0.73,0.346,0.421,0.93
0.345,0.255,0.251,0.114,0.075
0.285,0.092,0.359,0.21,0.78
0.165,0.402,0.275,0.208,0.846
0.372,0.059,0.13,0.228,0.268
0.348,0.11,0.313,0.116,0.675
0.591,0.241,0.159,0.167,0.406
0.146,0.197,0.283,0.125,0.944
0.555,0.222,0.468,0.143,0.794
0.247,0.526,0.228,0.234,0.898
0.21,0.162,0.133,0.082,0.071
0.285,0.092,0.359,0.21,0.78
0.165,0.402,0.275,0.208,0.846
