Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
MOORA-BA,15,17:42:32.141588,2024-02-29,17:42:33.008961,0:00:00.867373
Puntuación Global,Alternativa
C1,C2,C3,C4,C5
0.474,0.867,0.494,0.454,0.465
0.93,0.487,0.45,0.508,0.869
0.373,0.097,0.752,0.559,0.751
0.563,0.543,0.144,0.636,0.269
0.144,0.83,0.168,0.182,0.085
0.239,0.955,0.883,0.386,0.799
0.818,0.333,0.566,0.869,0.18
0.052,0.486,0.207,0.01,0.653
0.15,0.092,0.357,0.662,0.364
0.334,0.61,0.346,0.317,0.315
0.653,0.343,0.316,0.356,0.605
0.262,0.069,0.527,0.393,0.525
0.395,0.381,0.102,0.45,0.188
0.101,0.581,0.118,0.127,0.059
0.167,0.668,0.619,0.275,0.559
0.571,0.232,0.397,0.616,0.126
0.035,0.338,0.146,0.017,0.457
0.103,0.062,0.251,0.47,0.255
0.189,0.343,0.185,0.161,0.193
0.366,0.193,0.17,0.182,0.387
0.104,0.028,0.19,0.119,0.332
0.221,0.213,0.056,0.235,0.121
0.04,0.228,0.042,0.038,0.037
0.065,0.261,0.223,0.087,0.355
0.317,0.128,0.213,0.321,0.081
0.012,0.131,0.053,0.015,0.29
0.038,0.022,0.091,0.146,0.162
0.06,0.107,0.042,0.022,0.097
0.136,0.029,0.01,-0.013,0.226
0.022,0.007,0.015,-0.012,0.184
0.067,0.065,0.014,0.039,0.068
0.001,0.007,-0.004,-0.013,0.02
0.012,0.05,0.018,-0.003,0.198
0.094,0.037,0.049,0.054,0.045
-0.002,0.001,-0.004,0.011,0.159
0.004,0.001,0.008,-0.008,0.091
-0.039,-0.03,-0.065,-0.08,0.024
-0.029,-0.058,-0.074,-0.108,0.114
-0.039,-0.009,-0.11,-0.102,0.085
-0.05,-0.048,-0.017,-0.105,0.027
-0.02,-0.111,-0.029,-0.038,0.008
-0.029,-0.037,-0.132,-0.065,0.096
-0.039,-0.032,-0.074,-0.098,0.018
-0.009,-0.068,-0.034,0.007,0.06
-0.02,-0.014,-0.051,-0.115,0.036
-0.102,-0.121,-0.129,-0.136,-0.028
-0.14,-0.111,-0.121,-0.154,0.03
-0.076,-0.019,-0.179,-0.145,0.011
-0.125,-0.12,-0.036,-0.186,-0.003
-0.031,-0.178,-0.041,-0.048,-0.001
-0.052,-0.125,-0.212,-0.096,0.018
-0.126,-0.076,-0.148,-0.186,-0.002
-0.012,-0.096,-0.044,0.003,-0.012
-0.034,-0.022,-0.084,-0.168,-0.005
-0.132,-0.168,-0.153,-0.15,-0.063
-0.198,-0.132,-0.134,-0.157,-0.031
-0.091,-0.023,-0.198,-0.148,-0.041
-0.159,-0.153,-0.044,-0.207,-0.024
-0.035,-0.2,-0.043,-0.046,-0.007
-0.06,-0.169,-0.233,-0.1,-0.037
-0.169,-0.096,-0.175,-0.212,-0.016
-0.012,-0.097,-0.042,0.001,-0.061
-0.039,-0.025,-0.094,-0.173,-0.033
-0.132,-0.175,-0.145,-0.14,-0.084
-0.176,-0.104,-0.098,-0.105,-0.071
-0.071,-0.017,-0.144,-0.1,-0.075
-0.159,-0.153,-0.043,-0.192,-0.038
-0.031,-0.185,-0.038,-0.045,-0.011
-0.055,-0.174,-0.21,-0.093,-0.074
-0.173,-0.094,-0.166,-0.2,-0.025
-0.008,-0.082,-0.034,-0.01,-0.091
-0.035,-0.021,-0.086,-0.153,-0.051
-0.092,-0.126,-0.09,-0.077,-0.093
-0.139,-0.075,-0.063,-0.06,-0.095
-0.051,-0.011,-0.092,-0.057,-0.095
-0.136,-0.131,-0.035,-0.145,-0.046
-0.023,-0.148,-0.028,-0.036,-0.014
-0.035,-0.124,-0.122,-0.051,-0.095
-0.152,-0.079,-0.132,-0.153,-0.03
-0.005,-0.062,-0.025,-0.013,-0.107
-0.022,-0.012,-0.051,-0.077,-0.06
-0.057,-0.082,-0.046,-0.032,-0.094
-0.099,-0.048,-0.034,-0.027,-0.107
-0.033,-0.006,-0.05,-0.026,-0.103
-0.078,-0.075,-0.017,-0.156,-0.048
-0.015,-0.101,-0.016,-0.023,-0.015
-0.019,-0.079,-0.056,-0.02,-0.104
-0.09,-0.045,-0.063,-0.159,-0.032
-0.003,-0.042,-0.016,-0.012,-0.112
-0.012,-0.006,-0.024,-0.117,-0.063
-0.031,-0.047,-0.016,-0.093,-0.09
-0.064,-0.028,-0.013,-0.086,-0.109
-0.019,-0.003,-0.019,-0.085,-0.103
-0.036,-0.035,-0.005,-0.075,-0.047
-0.005,-0.112,-0.003,-0.002,-0.015
-0.009,-0.045,-0.093,-0.083,-0.105
-0.045,-0.021,-0.096,-0.076,-0.031
-0.002,-0.033,-0.011,-0.01,-0.11
-0.007,-0.003,-0.01,-0.089,-0.062
-0.012,-0.022,-0.066,-0.057,-0.082
-0.037,-0.013,-0.0,-0.055,-0.104
-0.012,-0.002,-0.003,-0.072,-0.098
-0.009,-0.009,0.002,-0.115,-0.044
0.001,-0.062,0.005,-0.073,-0.014
-0.003,-0.028,-0.072,-0.071,-0.101
-0.014,-0.005,-0.057,-0.116,-0.029
-0.001,-0.022,-0.006,-0.006,-0.103
-0.001,-0.0,0.003,-0.116,-0.058
-0.006,-0.013,-0.057,-0.033,-0.063
-0.021,-0.007,0.007,-0.021,-0.085
-0.009,-0.005,0.009,-0.042,-0.079
-0.028,-0.028,0.006,-0.08,-0.029
0.001,-0.04,0.01,-0.059,-0.002
-0.003,-0.016,-0.045,-0.042,-0.082
-0.031,-0.0,-0.036,-0.081,-0.016
-0.004,-0.015,-0.001,0.005,-0.082
-0.002,-0.003,0.011,-0.081,-0.042
0.002,-0.001,-0.042,-0.015,-0.056
-0.006,0.001,0.009,-0.006,-0.077
-0.003,-0.003,0.015,-0.019,-0.072
-0.03,-0.029,0.006,-0.029,-0.027
0.004,-0.046,0.011,-0.043,-0.004
0.001,0.001,-0.082,-0.01,-0.074
-0.036,0.007,-0.016,-0.046,-0.016
-0.003,-0.005,0.002,0.006,-0.073
0.001,-0.001,0.014,-0.046,-0.039
0.007,0.007,-0.024,0.0,-0.048
0.002,0.005,0.01,0.001,-0.068
0.003,-0.0,0.014,-0.083,-0.062
-0.026,-0.026,0.005,-0.089,-0.024
0.005,-0.044,0.01,-0.024,-0.005
0.004,0.01,-0.066,-0.034,-0.065
-0.028,0.009,-0.066,-0.101,-0.015
-0.001,0.003,0.004,0.006,-0.063
0.002,0.001,0.011,-0.101,-0.034
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.382,0.657,0.416,0.404,0.505
0.706,0.395,0.382,0.437,0.663
0.319,0.126,0.593,0.469,0.547
0.457,0.443,0.165,0.508,0.195
0.167,0.647,0.188,0.212,0.063
0.237,0.739,0.685,0.333,0.562
0.646,0.307,0.463,0.663,0.128
0.114,0.417,0.212,0.052,0.459
0.186,0.145,0.317,0.521,0.255
0.571,1.0,0.601,0.565,0.698
0.8,0.588,0.552,0.619,0.8
0.423,0.154,0.783,0.588,0.879
0.678,0.656,0.221,0.743,0.316
0.207,0.875,0.23,0.25,0.1
0.302,1.0,0.908,0.42,0.917
0.963,0.435,0.676,0.984,0.209
0.126,0.548,0.265,0.067,0.749
0.224,0.167,0.408,0.667,0.417
0.631,0.8,0.643,0.587,0.795
0.936,0.617,0.562,0.606,0.8
0.445,0.161,0.798,0.576,0.8
0.745,0.721,0.235,0.782,0.384
0.208,0.882,0.226,0.237,0.12
0.314,0.8,0.926,0.417,0.8
0.8,0.472,0.725,0.8,0.254
0.124,0.549,0.261,0.078,0.908
0.228,0.168,0.416,0.659,0.508
0.592,0.77,0.578,0.507,0.819
0.907,0.559,0.488,0.498,0.914
0.406,0.152,0.688,0.474,0.885
0.695,0.673,0.218,0.677,0.411
0.188,0.771,0.197,0.199,0.128
0.285,0.763,0.794,0.352,0.896
0.761,0.44,0.651,0.702,0.272
0.115,0.481,0.227,0.085,0.968
0.208,0.154,0.365,0.544,0.544
0.49,0.649,0.449,0.371,0.791
0.767,0.448,0.367,0.344,0.944
0.33,0.133,0.509,0.329,0.896
0.57,0.553,0.182,0.491,0.408
0.157,0.593,0.156,0.151,0.127
0.233,0.638,0.582,0.256,0.914
0.635,0.364,0.503,0.516,0.27
0.103,0.385,0.183,0.088,0.956
0.174,0.132,0.281,0.376,0.539
0.358,0.481,0.296,0.221,0.728
0.569,0.316,0.233,0.187,0.913
0.239,0.11,0.311,0.181,0.855
0.411,0.4,0.138,0.284,0.384
0.122,0.393,0.113,0.105,0.12
0.173,0.469,0.349,0.156,0.877
0.466,0.268,0.328,0.304,0.254
0.091,0.288,0.141,0.089,0.895
0.135,0.107,0.187,0.203,0.506
0.226,0.306,0.151,0.081,0.644
0.393,0.212,0.135,0.082,0.842
0.168,0.093,0.167,0.081,0.78
0.252,0.247,0.095,0.092,0.346
0.091,0.208,0.075,0.06,0.109
0.118,0.295,0.139,0.063,0.803
0.293,0.174,0.162,0.104,0.229
0.083,0.206,0.107,0.079,0.804
0.1,0.086,0.101,0.05,0.455
0.134,0.18,0.061,0.004,0.551
0.254,0.137,0.072,0.022,0.747
0.117,0.082,0.075,0.024,0.685
0.116,0.116,0.06,0.2,0.3
0.068,0.06,0.047,0.024,0.095
0.083,0.171,0.017,0.012,0.708
0.141,0.095,0.03,0.2,0.199
0.078,0.144,0.082,0.066,0.697
0.078,0.074,0.05,0.2,0.395
0.077,0.098,0.015,0.2,0.457
0.155,0.089,0.038,0.2,0.64
0.084,0.076,0.025,0.2,0.582
0.038,0.041,0.043,0.044,0.252
0.053,0.2,0.031,0.001,0.08
0.064,0.092,0.2,0.2,0.604
0.051,0.05,0.2,0.041,0.167
0.075,0.102,0.066,0.054,0.585
0.066,0.068,0.026,0.083,0.332
0.046,0.051,0.2,0.107,0.367
0.091,0.061,0.025,0.114,0.531
0.065,0.073,0.006,0.115,0.479
0.002,0.006,0.038,0.2,0.205
0.048,0.088,0.028,0.2,0.065
0.055,0.047,0.107,0.117,0.499
0.006,0.029,0.104,0.2,0.136
0.073,0.069,0.055,0.044,0.475
0.059,0.065,0.016,0.2,0.27
0.034,0.029,0.134,0.05,0.285
0.054,0.048,0.025,0.059,0.427
0.053,0.071,0.003,0.043,0.381
0.2,0.2,0.04,0.085,0.161
0.049,0.026,0.033,0.127,0.051
0.052,0.019,0.035,0.046,0.398
0.2,0.024,0.047,0.084,0.107
0.072,0.047,0.049,0.038,0.372
0.058,0.065,0.019,0.084,0.212
0.028,0.016,0.077,0.017,0.222
0.033,0.041,0.032,0.038,0.342
0.044,0.066,0.012,0.001,0.302
0.172,0.172,0.046,0.005,0.132
0.05,0.2,0.043,0.068,0.049
0.049,0.003,0.2,0.004,0.316
0.169,0.024,0.011,0.003,0.091
0.068,0.032,0.048,0.043,0.29
0.056,0.062,0.03,0.003,0.17
0.03,0.015,0.035,0.002,0.166
0.027,0.042,0.041,0.032,0.265
0.041,0.063,0.027,0.2,0.23
0.142,0.143,0.052,0.2,0.105
0.054,0.154,0.054,0.025,0.045
0.05,0.004,0.118,0.2,0.242
0.133,0.031,0.2,0.2,0.075
0.065,0.027,0.05,0.049,0.217
0.057,0.061,0.044,0.2,0.131
0.037,0.022,0.011,0.002,0.118
0.029,0.047,0.051,0.033,0.197
0.044,0.063,0.041,0.117,0.168
0.116,0.117,0.057,0.111,0.081
0.059,0.11,0.064,0.001,0.04
0.054,0.014,0.052,0.166,0.177
0.105,0.04,0.134,0.099,0.06
0.064,0.03,0.054,0.055,0.154
0.059,0.062,0.055,0.099,0.097
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.382,0.657,0.416,0.404,0.505
0.706,0.395,0.382,0.437,0.663
0.057,0.057,0.066,0.076,0.022
0.457,0.443,0.165,0.508,0.195
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.646,0.307,0.463,0.663,0.128
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.571,1.0,0.601,0.565,0.698
0.706,0.395,0.382,0.437,0.663
0.423,0.154,0.783,0.588,0.879
0.678,0.656,0.221,0.743,0.316
0.167,0.647,0.188,0.212,0.063
0.302,1.0,0.908,0.42,0.917
0.963,0.435,0.676,0.984,0.209
0.114,0.417,0.212,0.052,0.459
0.224,0.167,0.408,0.667,0.417
0.631,0.8,0.643,0.587,0.795
0.936,0.617,0.562,0.606,0.8
0.445,0.161,0.798,0.576,0.8
0.745,0.721,0.235,0.782,0.384
0.208,0.882,0.226,0.237,0.12
0.302,1.0,0.908,0.42,0.917
0.8,0.472,0.725,0.8,0.254
0.126,0.548,0.265,0.067,0.749
0.228,0.168,0.416,0.659,0.508
0.592,0.77,0.578,0.507,0.819
0.907,0.559,0.488,0.498,0.914
0.406,0.152,0.688,0.474,0.885
0.695,0.673,0.218,0.677,0.411
0.188,0.771,0.197,0.199,0.128
0.285,0.763,0.794,0.352,0.896
0.761,0.44,0.651,0.702,0.272
0.124,0.549,0.261,0.078,0.908
0.208,0.154,0.365,0.544,0.544
0.49,0.649,0.449,0.371,0.791
0.767,0.448,0.367,0.344,0.944
0.33,0.133,0.509,0.329,0.896
0.57,0.553,0.182,0.491,0.408
0.157,0.593,0.156,0.151,0.127
0.233,0.638,0.582,0.256,0.914
0.635,0.364,0.503,0.516,0.27
0.115,0.481,0.227,0.085,0.968
0.174,0.132,0.281,0.376,0.539
0.358,0.481,0.296,0.221,0.728
0.767,0.448,0.367,0.344,0.944
0.33,0.133,0.509,0.329,0.896
0.411,0.4,0.138,0.284,0.384
0.122,0.393,0.113,0.105,0.12
0.173,0.469,0.349,0.156,0.877
0.466,0.268,0.328,0.304,0.254
0.103,0.385,0.183,0.088,0.956
0.135,0.107,0.187,0.203,0.506
0.358,0.481,0.296,0.221,0.728
0.569,0.316,0.233,0.187,0.913
0.239,0.11,0.311,0.181,0.855
0.252,0.247,0.095,0.092,0.346
0.091,0.208,0.075,0.06,0.109
0.173,0.469,0.349,0.156,0.877
0.293,0.174,0.162,0.104,0.229
0.091,0.288,0.141,0.089,0.895
0.135,0.107,0.187,0.203,0.506
0.226,0.306,0.151,0.081,0.644
0.393,0.212,0.135,0.082,0.842
0.168,0.093,0.167,0.081,0.78
0.252,0.247,0.095,0.092,0.346
0.068,0.06,0.047,0.024,0.095
0.118,0.295,0.139,0.063,0.803
0.293,0.174,0.162,0.104,0.229
0.083,0.206,0.107,0.079,0.804
0.1,0.086,0.101,0.05,0.455
0.134,0.18,0.061,0.004,0.551
0.254,0.137,0.072,0.022,0.747
0.117,0.082,0.075,0.024,0.685
0.116,0.116,0.06,0.2,0.3
0.068,0.06,0.047,0.024,0.095
0.083,0.171,0.017,0.012,0.708
0.141,0.095,0.03,0.2,0.199
0.075,0.102,0.066,0.054,0.585
0.066,0.068,0.026,0.083,0.332
0.077,0.098,0.015,0.2,0.457
0.155,0.089,0.038,0.2,0.64
0.065,0.073,0.006,0.115,0.479
0.038,0.041,0.043,0.044,0.252
0.053,0.2,0.031,0.001,0.08
0.055,0.047,0.107,0.117,0.499
0.051,0.05,0.2,0.041,0.167
0.073,0.069,0.055,0.044,0.475
0.066,0.068,0.026,0.083,0.332
0.034,0.029,0.134,0.05,0.285
0.091,0.061,0.025,0.114,0.531
0.053,0.071,0.003,0.043,0.381
0.2,0.2,0.04,0.085,0.161
0.049,0.026,0.033,0.127,0.051
0.052,0.019,0.035,0.046,0.398
0.2,0.024,0.047,0.084,0.107
0.072,0.047,0.049,0.038,0.372
0.058,0.065,0.019,0.084,0.212
0.028,0.016,0.077,0.017,0.222
0.054,0.048,0.025,0.059,0.427
0.044,0.066,0.012,0.001,0.302
0.2,0.2,0.04,0.085,0.161
0.05,0.2,0.043,0.068,0.049
0.052,0.019,0.035,0.046,0.398
0.169,0.024,0.011,0.003,0.091
0.068,0.032,0.048,0.043,0.29
0.056,0.062,0.03,0.003,0.17
0.03,0.015,0.035,0.002,0.166
0.027,0.042,0.041,0.032,0.265
0.044,0.066,0.012,0.001,0.302
0.172,0.172,0.046,0.005,0.132
0.054,0.154,0.054,0.025,0.045
0.05,0.004,0.118,0.2,0.242
0.169,0.024,0.011,0.003,0.091
0.065,0.027,0.05,0.049,0.217
0.056,0.062,0.03,0.003,0.17
0.037,0.022,0.011,0.002,0.118
0.029,0.047,0.051,0.033,0.197
0.044,0.063,0.041,0.117,0.168
0.116,0.117,0.057,0.111,0.081
0.059,0.11,0.064,0.001,0.04
0.054,0.014,0.052,0.166,0.177
0.105,0.04,0.134,0.099,0.06
0.064,0.03,0.054,0.055,0.154
0.059,0.062,0.055,0.099,0.097
0
-0.42791669218706463
-0.4403262004203236
-0.41125056899820084
-0.4191107041690033
-0.38398766969166
-0.42233214049927387
-0.4372683355604407
-0.44883870745540005
-0.4420245474025059
-0.47603327316300176
-0.5625675340353546
-0.4017456068264904
-0.48755050095951147
-0.3462866709247097
-0.3911343923084128
-0.4443744285938102
-0.4317763512970928
-0.3483426994544834
-0.4765136920069698
-0.5374492563597026
-0.41032523411475397
-0.4944595995817948
-0.344484474036035
-0.3986598507962936
-0.4479986759416232
-0.42017070942967716
-0.3545524698761974
-0.4969486816182414
-0.5545276553536752
-0.4129102441263002
-0.5047092838243982
-0.3499190952444262
-0.3954960439959898
-0.44815957780566085
-0.4149672007378296
-0.3687793524354106
-0.5040568346056948
-0.56718925676333
-0.42781198107261253
-0.5195073935745127
-0.3600000674721243
-0.4109382206140285
-0.4659774648627278
-0.4102121872746741
-0.3899270094598669
-0.5109176435273275
-0.5691900924999264
-0.43794048135724223
-0.5389276981988853
-0.3777547879619707
-0.4245297047806387
-0.4919964890267775
-0.4045142615482223
-0.41458860592878116
-0.5113536415168866
-0.5529990123355875
-0.43558341466474304
-0.5595803353393245
-0.40904283256997553
-0.43059079125663813
-0.5294814968154773
-0.3983138286371303
-0.4330658899993268
-0.4920898384404142
-0.5188920444818026
-0.4212246616043328
-0.5639154160363948
-0.4683932076167869
-0.419041450297136
-0.5780884353576691
-0.39382064923328003
-0.4317265581792159
-0.4521337436424684
-0.475172497724742
-0.4037870101280372
-0.4667537904261657
-0.548178397745858
-0.3946864832529551
-0.49611919032396357
-0.3924124124641844
-0.40973028464714645
-0.40756248564390785
-0.43518123453147806
-0.39369666153763183
-0.4038719792510563
-0.4085024968448109
-0.37202656367565884
-0.34571476783673233
-0.395575520123457
-0.42912952770841434
-0.35889432332115245
-0.4070121851547448
-0.3962760182297196
-0.2728223679435005
-0.3236415862436902
-0.3746044865821695
-0.251838144075477
-0.4026397718017438
-0.39689100134139205
-0.3596998487245669
-0.387359805476177
-0.4017442067864779
-0.5769881544554333
-0.36268892520176466
-0.37803474147301963
-0.5824254329023583
-0.4165610690801151
-0.45763292959373064
-0.36713742754003986
-0.37451295026872783
-0.40396754301724624
-0.5763843583327044
-0.37832273270909667
-0.3345149581642511
-0.6045215888096598
-0.43027392226657246
-0.48231380144123753
-0.3989127693191972
-0.38185577814435223
-0.37104190709144735
-0.47748434945989565
-0.41613256490227657
-0.3418824622017257
-0.3567486840781124
-0.4522912559769552
-0.3708444129002363
-0.4660471067094425
-0.40689316198472675
-0.4243906268875217
-0.5188709432677008
-0.44896200427857497
-0.3777265377094856
-0.42652339538632295
-0.48170011552685854
-0.4628622050232354
0
-0.38398766969166
-0.3462866709247097
-0.344484474036035
-0.3499190952444262
-0.3600000674721243
-0.3777547879619707
-0.3983138286371303
-0.39382064923328003
-0.3924124124641844
-0.34571476783673233
-0.251838144075477
-0.3596998487245669
-0.3345149581642511
-0.3418824622017257
-0.3777265377094856
C1,C2,C3,C4,C5
0.07,0.071,0.066,0.058,0.003
C1,C2,C3,C4,C5
0.20833757201520545,0.20399720593155532,0.303825625855508,0.3776118492775598,0.8246695558935215
0.37671168074700806,0.36960391318574376,0.469112659043444,0.5757291724624086,0.4122505185533296
0.43571156938471095,0.43571156938471095,0.5045081329717706,0.5809487591796145,0.16816937765725684
0.5050507999704219,0.5050507999704219,0.5131967806151061,0.472466877391685,0.057021864512789566
0.45704573849683605,0.45704573849683605,0.48474548022391706,0.5886195117004707,0.027699741727080972
0.5265986789267755,0.5341215171971578,0.4965073258452454,0.43632461968218533,0.02256851481114752
0.5618489835023651,0.5618489835023651,0.49442710548208135,0.3520920296614822,0.014982639560063071
0.587738403596496,0.587738403596496,0.4910219574350473,0.26039043197313116,0.014879453255607494
0.5764027876576274,0.5764027876576274,0.4583443853663061,0.3541752068739638,0.0
C1,C2,C3,C4,C5
0.10416878600760272,0.04079944118631107,0.00911476877566524,0.02643282944942919,0.24740086676805645
0.18835584037350403,0.07392078263714875,0.01407337977130332,0.040301042072368606,0.12367515556599888
0.21785578469235548,0.0871423138769422,0.015135243989153117,0.04066641314257302,0.05045081329717705
0.25252539998521095,0.10101015999408439,0.015395903418453183,0.033072681417417954,0.01710655935383687
0.22852286924841803,0.09140914769936721,0.01454236440671751,0.04120336581903295,0.00830992251812429
0.26329933946338774,0.10682430343943157,0.014895219775357361,0.030542723377752976,0.006770554443344255
0.28092449175118256,0.11236979670047303,0.01483281316446244,0.024646442076303756,0.004494791868018921
0.293869201798248,0.1175476807192992,0.014730658723051418,0.018227330238119184,0.004463835976682248
0.2882013938288137,0.1152805575315255,0.013750331560989183,0.02479226448117747,0.0
Puntuación Global,Alternativa
-0.38398766969166,4
-0.41125056899820084,2
-0.4191107041690033,3
-0.42233214049927387,5
-0.42791669218706463,0
-0.4372683355604407,6
-0.4403262004203236,1
-0.4420245474025059,8
-0.44883870745540005,7
