Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,19:56:46.657055,2024-03-11,19:56:56.182677,0:00:09.525622
Índice de similitud,Ranking
-0.144,-0.024,-0.161,-0.036,0.101
-0.03,-0.2,-0.075,-0.027,0.094
-0.163,-0.069,-0.206,-0.034,0.125
-0.132,-0.025,-0.197,-0.093,0.114
-0.212,-0.212,-0.184,-0.042,0.043
-0.248,-0.22,-0.0,-0.062,0.118
-0.042,-0.083,-0.119,-0.073,0.026
-0.256,-0.109,-0.025,-0.04,0.144
-0.167,-0.142,-0.08,-0.001,0.031
-0.159,-0.028,-0.189,-0.053,0.067
-0.03,-0.19,-0.079,-0.086,0.062
-0.169,-0.072,-0.23,-0.049,0.083
-0.138,-0.027,-0.221,-0.136,0.076
-0.163,-0.162,-0.181,-0.051,0.027
-0.235,-0.208,-0.0,-0.089,0.079
-0.038,-0.074,-0.119,-0.117,0.017
-0.205,-0.087,-0.023,-0.056,0.096
-0.134,-0.114,-0.075,-0.002,0.02
-0.105,-0.02,-0.147,-0.054,0.043
-0.024,-0.147,-0.068,-0.112,0.039
-0.105,-0.045,-0.171,-0.049,0.054
-0.086,-0.018,-0.165,-0.137,0.049
-0.14,-0.139,-0.18,-0.058,0.016
-0.18,-0.159,-0.0,-0.1,0.051
-0.029,-0.055,-0.1,-0.131,0.01
-0.182,-0.077,-0.022,-0.067,0.063
-0.091,-0.077,-0.06,-0.002,0.012
-0.057,-0.012,-0.1,-0.05,0.026
-0.016,-0.097,-0.051,-0.117,0.023
-0.075,-0.032,-0.14,-0.051,0.033
-0.061,-0.013,-0.135,-0.143,0.03
-0.096,-0.096,-0.149,-0.058,0.008
-0.157,-0.145,-0.0,-0.086,0.031
-0.018,-0.035,-0.073,-0.128,0.005
-0.13,-0.055,-0.018,-0.069,0.04
-0.052,-0.044,-0.042,-0.002,0.006
-0.034,-0.008,-0.075,-0.049,0.014
-0.009,-0.053,-0.033,-0.11,0.011
-0.039,-0.017,-0.095,-0.048,0.018
-0.032,-0.007,-0.092,-0.135,0.016
-0.116,-0.116,-0.079,-0.045,0.003
-0.102,-0.096,-0.0,-0.082,0.017
-0.009,-0.018,-0.046,-0.115,0.002
-0.136,-0.017,-0.009,-0.056,0.023
-0.022,-0.019,-0.025,-0.002,0.002
-0.012,-0.004,-0.045,-0.044,0.005
-0.006,-0.032,-0.024,-0.11,0.003
-0.089,0.0,-0.114,-0.035,0.008
-0.081,-0.0,-0.112,-0.1,0.006
-0.081,-0.081,-0.077,-0.04,-0.001
-0.127,-0.12,-0.0,-0.061,0.007
-0.005,-0.01,-0.032,-0.112,-0.0
-0.091,0.001,-0.004,-0.05,0.011
-0.008,-0.007,-0.016,-0.002,-0.001
0.005,-0.003,-0.083,-0.028,-0.001
-0.006,-0.014,-0.013,-0.097,-0.003
-0.053,0.005,-0.064,-0.022,0.001
-0.067,-0.0,-0.081,-0.081,-0.001
-0.044,-0.044,-0.063,-0.03,-0.004
-0.09,-0.087,0.0,-0.049,-0.0
-0.004,-0.003,-0.011,-0.083,-0.002
-0.118,0.01,0.001,-0.032,0.003
0.002,0.001,-0.004,0.002,-0.003
0.016,0.002,-0.053,-0.02,-0.005
-0.001,0.004,-0.004,-0.083,-0.007
-0.032,0.011,-0.038,-0.018,-0.004
-0.041,0.003,-0.047,-0.064,-0.006
-0.095,-0.095,-0.033,-0.019,-0.006
-0.112,-0.109,-0.0,-0.033,-0.005
0.0,0.003,-0.0,-0.073,-0.003
-0.082,0.018,0.003,-0.026,-0.003
0.01,0.008,0.002,0.001,-0.004
0.018,0.003,-0.028,-0.015,-0.008
0.002,0.014,0.004,-0.056,-0.01
-0.005,0.01,-0.078,-0.013,-0.008
-0.015,0.004,-0.055,-0.048,-0.009
-0.072,-0.072,-0.017,-0.015,-0.007
-0.08,-0.079,-0.0,-0.026,-0.008
0.002,0.006,0.007,-0.052,-0.004
-0.042,0.019,0.004,-0.021,-0.007
0.011,0.009,0.005,-0.001,-0.005
0.012,0.0,-0.009,-0.006,-0.01
0.001,0.017,0.009,-0.039,-0.012
0.005,0.007,-0.063,-0.006,-0.011
-0.076,0.0,-0.042,-0.022,-0.011
-0.044,-0.044,-0.002,-0.007,-0.008
-0.045,-0.045,0.0,-0.015,-0.01
0.001,0.005,0.012,-0.037,-0.005
-0.097,0.01,0.004,-0.009,-0.01
0.007,0.005,0.007,0.002,-0.006
0.011,0.001,0.0,-0.005,-0.012
0.002,0.017,0.01,-0.027,-0.013
0.013,0.005,-0.043,-0.004,-0.013
-0.047,0.0,-0.029,-0.052,-0.012
-0.09,-0.09,0.009,-0.003,-0.008
-0.096,-0.095,-0.0,-0.007,-0.012
0.001,0.005,0.013,-0.027,-0.005
-0.073,0.007,0.003,-0.006,-0.012
0.007,0.005,0.007,0.0,-0.006
0.006,0.001,0.006,-0.003,-0.013
0.002,0.014,0.009,-0.016,-0.014
0.014,0.002,-0.015,-0.002,-0.014
-0.033,0.0,-0.022,-0.045,-0.013
-0.051,-0.051,0.013,-0.0,-0.008
-0.073,-0.072,-0.0,-0.003,-0.013
0.001,0.004,0.011,-0.017,-0.005
-0.042,0.004,0.002,-0.003,-0.013
0.004,0.003,0.005,-0.001,-0.006
0.004,0.001,0.01,-0.002,-0.014
0.001,0.006,0.006,-0.048,-0.014
0.014,0.001,0.0,-0.001,-0.015
-0.017,0.0,-0.013,-0.036,-0.014
-0.033,-0.033,0.015,0.001,-0.008
-0.042,-0.042,-0.0,0.0,-0.014
0.001,0.002,0.008,-0.009,-0.005
-0.089,-0.0,0.001,-0.0,-0.014
0.002,0.002,0.004,-0.002,-0.006
0.001,0.0,0.009,-0.001,-0.014
0.001,0.002,0.004,-0.043,-0.014
0.008,-0.0,0.011,0.0,-0.015
-0.002,0.0,-0.005,-0.027,-0.014
-0.013,-0.013,0.014,0.002,-0.008
-0.089,-0.089,-0.0,0.002,-0.014
0.001,0.0,0.004,-0.003,-0.005
-0.069,-0.002,0.0,0.001,-0.014
0.0,0.001,0.002,-0.002,-0.006
-0.001,0.0,0.007,-0.0,-0.014
0.001,-0.001,0.002,-0.036,-0.014
0.004,-0.001,0.015,0.001,-0.015
0.008,0.0,0.002,-0.018,-0.014
0.003,0.003,0.011,0.002,-0.008
-0.051,-0.051,-0.0,0.003,-0.014
0.001,-0.001,0.001,0.002,-0.005
-0.042,-0.003,-0.0,0.002,-0.014
-0.001,0.0,0.0,-0.002,-0.006
-0.001,0.001,0.005,-0.001,-0.014
0.001,-0.002,0.0,-0.029,-0.014
0.002,-0.0,0.014,0.0,-0.015
0.015,0.001,0.006,-0.011,-0.014
0.014,0.014,0.005,0.001,-0.008
-0.032,-0.032,-0.0,0.003,-0.014
0.001,-0.0,-0.001,0.004,-0.005
-0.014,-0.002,-0.0,0.001,-0.014
-0.0,0.0,-0.001,-0.003,-0.006
-0.002,0.001,0.004,-0.0,-0.014
0.0,-0.003,-0.001,-0.02,-0.014
-0.0,-0.001,0.012,0.001,-0.015
0.016,0.001,0.008,-0.005,-0.014
0.016,0.016,0.001,0.001,-0.008
-0.013,-0.013,-0.0,0.004,-0.014
0.0,-0.001,-0.002,0.006,-0.005
-0.076,-0.002,-0.0,0.002,-0.014
-0.001,-0.0,-0.001,-0.002,-0.006
-0.002,0.0,0.002,0.001,-0.014
-0.001,-0.003,-0.002,-0.012,-0.014
-0.001,-0.001,0.009,0.001,-0.015
0.013,0.001,0.008,0.0,-0.014
0.014,0.014,-0.001,0.001,-0.008
0.003,0.003,-0.0,0.004,-0.014
-0.0,-0.001,-0.003,0.006,-0.005
-0.063,-0.002,-0.0,0.002,-0.014
-0.001,-0.0,-0.001,-0.001,-0.006
-0.004,-0.003,-0.0,0.002,-0.014
-0.004,-0.005,-0.003,-0.004,-0.014
-0.004,-0.003,0.005,0.002,-0.015
0.003,-0.002,0.005,0.005,-0.014
0.007,0.007,-0.003,0.002,-0.008
0.01,0.01,-0.001,0.004,-0.014
-0.003,-0.003,-0.003,0.007,-0.005
-0.044,-0.004,-0.001,0.003,-0.014
-0.003,-0.003,-0.001,0.0,-0.006
-0.007,-0.006,-0.001,0.005,-0.014
-0.007,-0.007,-0.002,0.004,-0.013
-0.007,-0.006,0.003,0.005,-0.014
-0.004,-0.006,0.003,0.009,-0.014
0.001,0.0,-0.003,0.005,-0.008
0.01,0.01,-0.001,0.006,-0.014
-0.006,-0.006,-0.002,0.009,-0.005
-0.024,-0.006,-0.001,0.006,-0.013
-0.006,-0.006,-0.001,0.003,-0.006
-0.007,-0.007,-0.001,0.006,-0.013
-0.006,-0.006,-0.001,0.008,-0.013
-0.008,-0.007,0.001,0.006,-0.014
-0.007,-0.006,0.002,0.01,-0.014
-0.002,-0.003,-0.003,0.006,-0.008
0.008,0.008,-0.0,0.007,-0.014
-0.007,-0.007,-0.002,0.01,-0.005
-0.084,-0.005,-0.001,0.006,-0.013
-0.007,-0.007,-0.001,0.005,-0.006
-0.002,-0.002,-0.001,0.004,-0.013
0.0,0.0,-0.0,0.007,-0.013
-0.003,-0.002,-0.0,0.004,-0.014
-0.002,-0.001,0.001,0.007,-0.014
0.001,0.001,-0.002,0.003,-0.008
0.01,0.01,0.0,0.004,-0.014
-0.001,-0.001,-0.001,0.006,-0.005
-0.067,-0.0,-0.001,0.004,-0.013
-0.002,-0.002,-0.0,0.003,-0.006
0.002,0.002,-0.001,0.002,-0.013
0.003,0.003,0.0,0.006,-0.013
0.001,0.002,-0.001,0.002,-0.014
0.001,0.002,0.0,0.005,-0.014
0.002,0.003,-0.001,0.001,-0.008
0.009,0.009,0.0,0.002,-0.014
0.002,0.002,-0.0,0.003,-0.005
-0.042,0.003,-0.001,0.002,-0.013
0.002,0.002,0.0,0.001,-0.006
0.004,0.004,-0.001,0.0,-0.013
0.004,0.004,0.0,0.005,-0.013
0.004,0.004,-0.001,0.0,-0.014
0.002,0.003,-0.0,0.003,-0.014
0.003,0.003,-0.0,-0.0,-0.008
0.006,0.006,0.0,0.0,-0.014
0.004,0.004,0.0,0.001,-0.005
-0.016,0.005,-0.0,0.0,-0.013
0.004,0.004,0.0,-0.0,-0.006
0.005,0.005,-0.001,-0.001,-0.013
0.004,0.004,0.0,0.004,-0.013
0.005,0.005,-0.001,-0.001,-0.014
0.002,0.004,-0.0,0.002,-0.014
0.003,0.003,0.0,-0.001,-0.008
0.005,0.005,0.0,-0.001,-0.014
0.005,0.005,0.0,-0.0,-0.005
-0.076,0.004,0.0,-0.001,-0.013
0.005,0.005,0.0,-0.001,-0.006
0.004,0.003,-0.0,-0.002,-0.013
0.003,0.003,0.0,0.003,-0.013
0.004,0.003,-0.001,-0.002,-0.014
0.002,0.003,-0.0,0.001,-0.014
0.001,0.002,0.0,-0.001,-0.008
0.002,0.002,0.0,-0.001,-0.014
0.003,0.003,0.0,-0.001,-0.005
-0.063,0.004,0.0,-0.002,-0.013
0.004,0.003,0.0,-0.001,-0.006
0.003,0.002,0.0,-0.002,-0.013
0.002,0.002,0.0,0.002,-0.013
0.003,0.002,-0.001,-0.002,-0.014
0.001,0.002,-0.0,0.0,-0.013
0.0,0.001,0.0,-0.001,-0.008
0.0,0.0,0.0,-0.001,-0.013
0.002,0.002,0.0,-0.001,-0.005
-0.041,0.003,0.0,-0.002,-0.013
0.002,0.002,0.0,-0.001,-0.006
0.002,0.001,0.0,-0.002,-0.013
0.001,0.001,0.0,0.001,-0.012
0.001,0.001,-0.001,-0.002,-0.013
0.0,0.001,-0.0,-0.0,-0.013
-0.0,0.0,0.0,-0.001,-0.008
-0.001,-0.001,0.0,-0.001,-0.013
0.001,0.001,0.0,-0.001,-0.005
-0.018,0.002,0.0,-0.002,-0.013
0.001,0.001,0.0,-0.001,-0.006
0.002,0.001,0.0,-0.003,-0.013
0.001,0.001,0.0,-0.001,-0.012
0.001,0.001,-0.001,-0.003,-0.013
0.001,0.001,-0.0,-0.001,-0.013
0.001,0.0,0.0,-0.002,-0.008
-0.0,-0.0,0.0,-0.002,-0.013
0.001,0.001,0.0,-0.002,-0.005
0.003,0.001,0.0,-0.003,-0.012
0.001,0.001,0.0,-0.002,-0.006
0.001,0.0,0.0,-0.002,-0.012
-0.0,0.0,0.0,-0.001,-0.012
0.0,0.0,-0.0,-0.002,-0.013
0.0,-0.0,-0.0,-0.001,-0.013
0.0,-0.0,0.0,-0.002,-0.008
-0.0,-0.0,0.0,-0.002,-0.013
0.0,0.0,0.0,-0.002,-0.005
0.015,-0.001,0.0,-0.002,-0.012
0.0,0.0,0.0,-0.001,-0.006
-0.0,-0.0,0.0,-0.001,-0.012
-0.001,-0.0,0.0,-0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.013
-0.0,-0.001,-0.0,-0.0,-0.012
-0.0,-0.0,0.0,-0.002,-0.008
-0.0,-0.0,0.0,-0.002,-0.013
-0.001,-0.001,0.0,-0.001,-0.005
0.018,-0.001,0.0,-0.001,-0.012
-0.0,-0.0,0.0,-0.001,-0.006
-0.001,-0.0,0.0,-0.001,-0.012
-0.001,-0.0,0.0,0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.012
-0.0,-0.001,-0.0,0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.008
-0.0,-0.0,0.0,-0.001,-0.012
-0.001,-0.001,0.0,-0.001,-0.005
0.016,-0.001,0.0,-0.001,-0.012
-0.0,-0.0,0.0,-0.001,-0.006
-0.001,-0.0,0.0,-0.001,-0.012
-0.001,-0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,-0.001,-0.012
-0.0,-0.001,-0.0,0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.008
-0.0,-0.0,0.0,-0.001,-0.012
-0.001,-0.001,0.0,-0.001,-0.005
0.012,-0.001,0.0,-0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.006
-0.001,-0.0,0.0,-0.001,-0.012
-0.001,-0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,-0.001,-0.012
-0.0,-0.001,-0.0,0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.008
-0.0,-0.0,0.0,-0.001,-0.012
-0.001,-0.001,0.0,-0.001,-0.005
0.008,-0.001,0.0,0.0,-0.011
-0.0,-0.0,0.0,-0.001,-0.006
-0.001,-0.0,0.0,-0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,-0.0,-0.012
-0.0,-0.0,-0.0,0.0,-0.012
-0.0,-0.0,0.0,-0.0,-0.008
-0.0,-0.0,0.0,-0.001,-0.012
-0.001,-0.001,0.0,-0.0,-0.005
0.004,-0.001,0.0,0.0,-0.011
-0.0,-0.0,0.0,-0.001,-0.006
-0.001,-0.0,0.0,0.0,-0.011
0.0,-0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.012
-0.0,0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.007
-0.0,-0.0,0.0,-0.0,-0.012
-0.0,-0.0,0.0,0.0,-0.005
0.001,-0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,-0.001,-0.006
-0.001,-0.0,0.0,0.0,-0.011
0.0,-0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.007
-0.0,-0.0,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
-0.0,0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,-0.0,-0.005
-0.0,-0.0,0.0,0.0,-0.011
0.0,-0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.007
-0.0,-0.0,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
-0.001,0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,0.0,-0.011
0.0,-0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.007
-0.0,-0.0,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
-0.001,0.0,0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,0.0,-0.01
0.0,-0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.007
-0.0,-0.0,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
-0.001,0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,0.0,-0.01
0.0,-0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.007
-0.0,-0.0,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.004
-0.001,0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,0.0,-0.01
0.0,-0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.007
-0.0,-0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.004
-0.001,0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,0.0,-0.01
0.0,-0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.007
-0.0,-0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.004
-0.001,0.0,0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.005
