Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
MOORA-BA,10,17:40:15.099008,2024-02-29,17:40:15.688981,0:00:00.589973
Puntuación Global,Alternativa
-0.3382830958419764,4
-0.36767941205972976,2
-0.3686056241719612,3
-0.36967227260659635,5
-0.3810834372102042,6
-0.3843842686367432,8
-0.39006486709575044,7
-0.4026550323456228,1
-0.40708293498554415,0
-0.17509244166959056,6
-0.27927293712768914,5
-0.30622669258475343,4
-0.3489055046171579,8
-0.3648816180672375,3
-0.3713501245427494,1
-0.38380753072962037,7
-0.44442166301021185,0
-0.45251416941189304,2
-0.16545183152937937,6
-0.28554867286479085,5
-0.34469805114331076,4
-0.35112702650471445,1
-0.36023864434058406,8
-0.372791742889623,3
-0.39117254436584875,7
-0.4066143289490469,0
-0.48804434187194434,2
-0.16909392944186125,6
-0.29810701806622797,5
-0.3544414374392445,4
-0.3682203253510463,1
-0.37483300911352446,8
-0.38332907457180054,3
-0.40028765194961036,7
-0.4200394149751344,0
-0.4853347197253123,2
-0.1806047696778254,6
-0.3183974914227449,5
-0.37151883492644483,4
-0.3872003917821654,1
-0.3951441566243669,8
-0.39859995307359675,3
-0.4135366601580375,7
-0.4337379026642961,0
-0.49522052389521065,2
-0.20393816316672986,6
-0.35017306798622283,5
-0.3984777509537891,4
-0.41160586724108456,1
-0.4200614835358197,3
-0.4221152867172082,8
-0.4331210227222431,7
-0.4507976537388994,0
-0.5026182899327967,2
-0.2535671585072317,6
-0.39856893011425065,5
-0.4389001157175077,4
-0.4443448028820036,1
-0.4485571291979658,3
-0.45085889091552434,8
-0.4614847023997497,7
-0.4740963707916835,0
-0.4966956675830077,2
-0.3674878863529409,6
-0.45031935708452714,5
-0.45599098701763324,8
-0.45600710599745564,1
-0.4570722093165349,4
-0.47055338701087346,2
-0.4777061353638896,3
-0.49684210240252746,7
-0.5067152832748528,0
-0.25052127344884023,6
-0.348706563370561,1
-0.37802925984967906,8
-0.38607434562733,5
-0.40211442587699214,0
-0.43358946645942165,2
-0.4732530790216082,3
-0.4925650069016273,4
-0.49638588556731655,7
-0.20076045901711298,1
-0.2436174999060084,4
-0.28244086103802757,7
-0.3015846347738127,5
-0.32408986116256766,3
-0.37000596869742114,8
-0.40129144282381113,2
-0.40437515821708486,0
-0.4198862686236584,6
0
5.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
2.0
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
w(inertia),c1,c2,No. de iteraciones
0.7,2.5,2.5,10
0
0.4
0.2
0.03
0.07
0.3
4
0.066
0.066
0.07
0.085
0.004
2
0.057
0.057
0.066
0.076
0.022
