Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
MOORA-BA,10,19:56:56.991233,2024-03-11,19:56:59.360953,0:00:02.369720
Puntuación Global,Alternativa
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
C1,C2,C3,C4,C5
0.34,0.376,0.503,0.09,0.464
0.525,0.059,0.631,0.571,0.018
0.543,0.366,0.871,0.315,0.678
0.196,0.622,0.174,0.281,0.716
0.05,0.109,0.648,0.406,0.691
0.963,0.957,0.8,0.748,0.037
0.596,0.681,0.342,0.034,0.523
0.055,0.868,0.788,0.806,0.135
0.773,0.823,0.476,0.226,0.692
0.241,0.266,0.352,0.063,0.315
0.369,0.043,0.442,0.4,0.01
0.381,0.257,0.61,0.222,0.474
0.138,0.436,0.123,0.202,0.501
0.035,0.076,0.454,0.284,0.484
0.674,0.669,0.561,0.529,0.026
0.416,0.475,0.24,0.031,0.366
0.037,0.606,0.552,0.574,0.095
0.539,0.574,0.334,0.165,0.485
0.139,0.153,0.188,0.022,0.193
0.149,0.021,0.159,0.11,0.003
0.216,0.146,0.326,0.105,0.305
0.079,0.245,0.066,0.099,0.323
0.016,0.032,0.163,0.075,0.307
0.377,0.374,0.3,0.265,0.017
0.232,0.265,0.128,0.014,0.236
0.015,0.238,0.199,0.171,0.06
0.3,0.319,0.179,0.081,0.313
0.048,0.052,0.042,-0.011,0.097
0.034,0.009,0.012,-0.029,-0.002
0.069,0.048,0.107,0.004,0.17
0.014,0.036,0.004,-0.013,0.177
0.006,0.009,0.012,-0.025,0.171
0.152,0.149,0.015,-0.026,0.009
0.071,0.081,0.029,-0.001,0.132
0.003,0.046,0.015,-0.022,0.033
0.09,0.095,0.041,0.007,0.175
-0.023,-0.026,-0.067,-0.032,0.024
-0.051,-0.0,-0.093,-0.12,-0.005
-0.043,-0.028,-0.064,-0.068,0.066
-0.021,-0.075,-0.029,-0.068,0.08
-0.002,-0.009,-0.096,-0.09,0.067
-0.018,-0.02,-0.134,-0.168,0.003
-0.052,-0.06,-0.045,-0.011,0.052
-0.006,-0.095,-0.116,-0.153,0.013
-0.02,-0.007,-0.07,-0.048,0.067
-0.069,-0.077,-0.133,-0.04,-0.028
-0.103,-0.007,-0.151,-0.161,-0.007
-0.109,-0.072,-0.162,-0.091,0.004
-0.042,-0.142,-0.047,-0.094,0.008
-0.007,-0.02,-0.156,-0.119,0.003
-0.134,-0.135,-0.216,-0.236,-0.001
-0.131,-0.15,-0.09,-0.016,-0.007
-0.011,-0.18,-0.188,-0.215,-0.002
-0.114,-0.107,-0.129,-0.076,0.003
-0.092,-0.102,-0.157,-0.038,-0.063
-0.125,-0.01,-0.167,-0.159,-0.008
-0.146,-0.097,-0.215,-0.104,-0.041
-0.044,-0.145,-0.043,-0.074,-0.043
-0.01,-0.025,-0.172,-0.117,-0.042
-0.197,-0.196,-0.238,-0.239,-0.004
-0.168,-0.191,-0.106,-0.017,-0.048
-0.013,-0.214,-0.208,-0.218,-0.012
-0.163,-0.161,-0.149,-0.081,-0.042
-0.08,-0.088,-0.12,-0.022,-0.083
-0.123,-0.011,-0.15,-0.128,-0.008
-0.152,-0.101,-0.216,-0.094,-0.071
-0.039,-0.126,-0.034,-0.05,-0.076
-0.011,-0.025,-0.155,-0.093,-0.071
-0.213,-0.211,-0.214,-0.195,-0.006
-0.142,-0.161,-0.081,-0.011,-0.073
-0.013,-0.207,-0.188,-0.179,-0.019
-0.148,-0.15,-0.112,-0.052,-0.071
-0.064,-0.07,-0.08,-0.0,-0.093
-0.085,-0.01,-0.087,-0.128,-0.008
-0.111,-0.075,-0.143,-0.039,-0.087
-0.032,-0.099,-0.023,-0.02,-0.095
-0.012,-0.023,-0.117,-0.049,-0.087
-0.195,-0.193,-0.161,-0.158,-0.007
-0.109,-0.124,-0.054,0.004,-0.086
-0.013,-0.174,-0.142,-0.147,-0.022
-0.12,-0.124,-0.074,-0.018,-0.087
-0.044,-0.048,-0.047,0.001,-0.094
-0.065,-0.008,-0.055,-0.097,-0.007
-0.071,-0.048,-0.082,-0.014,-0.093
-0.022,-0.069,-0.014,-0.011,-0.103
-0.009,-0.016,-0.072,-0.066,-0.094
-0.121,-0.12,-0.145,-0.078,-0.007
-0.074,-0.085,-0.032,0.001,-0.091
-0.007,-0.096,-0.133,-0.075,-0.023
-0.086,-0.091,-0.042,-0.008,-0.093
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.289,0.313,0.422,0.15,0.505
0.422,0.095,0.508,0.481,0.068
0.438,0.314,0.676,0.298,0.496
0.2,0.498,0.186,0.26,0.508
0.101,0.142,0.524,0.369,0.488
0.744,0.74,0.627,0.587,0.029
0.491,0.55,0.306,0.078,0.368
0.116,0.685,0.618,0.609,0.097
0.622,0.657,0.4,0.216,0.485
0.428,0.466,0.61,0.172,0.698
0.571,0.116,0.667,0.591,0.071
0.654,0.46,0.8,0.403,0.801
0.279,0.743,0.252,0.359,0.831
0.117,0.174,0.687,0.444,0.795
0.8,0.8,0.927,0.852,0.046
0.723,0.815,0.434,0.092,0.604
0.131,0.923,0.817,0.78,0.157
0.922,0.976,0.579,0.297,0.798
0.476,0.518,0.652,0.161,0.795
0.605,0.125,0.679,0.562,0.069
0.723,0.508,0.907,0.407,0.971
0.293,0.779,0.256,0.346,0.8
0.123,0.183,0.699,0.419,0.966
0.952,0.949,0.942,0.826,0.055
0.794,0.896,0.463,0.091,0.736
0.134,0.969,0.832,0.758,0.19
0.8,0.8,0.62,0.304,0.973
0.453,0.492,0.585,0.129,0.819
0.554,0.125,0.586,0.442,0.064
0.68,0.48,0.843,0.339,0.8
0.272,0.704,0.227,0.278,0.88
0.121,0.174,0.603,0.329,0.8
0.934,0.929,0.808,0.658,0.058
0.742,0.836,0.418,0.08,0.788
0.128,0.874,0.716,0.605,0.203
0.78,0.793,0.55,0.256,0.8
0.384,0.415,0.452,0.089,0.791
0.451,0.118,0.435,0.281,0.057
0.571,0.408,0.681,0.248,0.804
0.23,0.562,0.18,0.184,0.888
0.114,0.154,0.447,0.21,0.803
0.8,0.794,0.592,0.422,0.057
0.611,0.686,0.328,0.064,0.781
0.117,0.694,0.528,0.39,0.201
0.666,0.686,0.421,0.18,0.803
0.292,0.313,0.295,0.051,0.728
0.326,0.108,0.268,0.122,0.049
0.425,0.311,0.466,0.144,0.763
0.186,0.417,0.137,0.11,0.845
0.104,0.129,0.275,0.093,0.761
0.603,0.598,0.354,0.183,0.053
0.443,0.495,0.222,0.047,0.733
0.104,0.48,0.32,0.172,0.189
0.503,0.525,0.272,0.099,0.761
0.212,0.225,0.175,0.029,0.645
0.203,0.097,0.118,0.2,0.041
0.273,0.21,0.25,0.05,0.692
0.147,0.291,0.103,0.06,0.769
0.093,0.104,0.12,0.0,0.69
0.39,0.387,0.14,0.2,0.047
0.301,0.334,0.141,0.036,0.66
0.091,0.273,0.132,0.2,0.17
0.355,0.375,0.16,0.047,0.69
0.148,0.155,0.095,0.029,0.552
0.118,0.087,0.031,0.072,0.033
0.162,0.135,0.107,0.011,0.605
0.115,0.192,0.08,0.04,0.674
0.081,0.081,0.003,0.2,0.603
0.195,0.194,0.2,0.042,0.04
0.192,0.21,0.087,0.04,0.574
0.078,0.099,0.2,0.053,0.148
0.235,0.251,0.086,0.029,0.603
0.104,0.107,0.048,0.03,0.458
0.053,0.079,0.2,0.2,0.026
0.091,0.087,0.025,0.2,0.512
0.093,0.123,0.066,0.029,0.571
0.072,0.065,0.2,0.134,0.509
0.074,0.074,0.055,0.2,0.033
0.118,0.125,0.055,0.041,0.483
0.071,0.003,0.067,0.2,0.125
0.149,0.16,0.044,0.021,0.51
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.289,0.313,0.422,0.15,0.505
0.053,0.052,0.066,0.081,0.058
0.438,0.314,0.676,0.298,0.496
0.2,0.498,0.186,0.26,0.508
0.066,0.066,0.07,0.085,0.004
0.744,0.74,0.627,0.587,0.029
0.491,0.55,0.306,0.078,0.368
0.079,0.079,0.066,0.035,0.002
0.622,0.657,0.4,0.216,0.485
0.428,0.466,0.61,0.172,0.698
0.571,0.116,0.667,0.591,0.071
0.654,0.46,0.8,0.403,0.801
0.2,0.498,0.186,0.26,0.508
0.117,0.174,0.687,0.444,0.795
0.744,0.74,0.627,0.587,0.029
0.723,0.815,0.434,0.092,0.604
0.131,0.923,0.817,0.78,0.157
0.922,0.976,0.579,0.297,0.798
0.476,0.518,0.652,0.161,0.795
0.605,0.125,0.679,0.562,0.069
0.723,0.508,0.907,0.407,0.971
0.293,0.779,0.256,0.346,0.8
0.123,0.183,0.699,0.419,0.966
0.952,0.949,0.942,0.826,0.055
0.794,0.896,0.463,0.091,0.736
0.134,0.969,0.832,0.758,0.19
0.922,0.976,0.579,0.297,0.798
0.453,0.492,0.585,0.129,0.819
0.554,0.125,0.586,0.442,0.064
0.723,0.508,0.907,0.407,0.971
0.272,0.704,0.227,0.278,0.88
0.121,0.174,0.603,0.329,0.8
0.934,0.929,0.808,0.658,0.058
0.742,0.836,0.418,0.08,0.788
0.128,0.874,0.716,0.605,0.203
0.78,0.793,0.55,0.256,0.8
0.384,0.415,0.452,0.089,0.791
0.451,0.118,0.435,0.281,0.057
0.571,0.408,0.681,0.248,0.804
0.272,0.704,0.227,0.278,0.88
0.114,0.154,0.447,0.21,0.803
0.8,0.794,0.592,0.422,0.057
0.611,0.686,0.328,0.064,0.781
0.117,0.694,0.528,0.39,0.201
0.666,0.686,0.421,0.18,0.803
0.384,0.415,0.452,0.089,0.791
0.326,0.108,0.268,0.122,0.049
0.425,0.311,0.466,0.144,0.763
0.23,0.562,0.18,0.184,0.888
0.104,0.129,0.275,0.093,0.761
0.603,0.598,0.354,0.183,0.053
0.611,0.686,0.328,0.064,0.781
0.104,0.48,0.32,0.172,0.189
0.666,0.686,0.421,0.18,0.803
0.292,0.313,0.295,0.051,0.728
0.326,0.108,0.268,0.122,0.049
0.425,0.311,0.466,0.144,0.763
0.186,0.417,0.137,0.11,0.845
0.093,0.104,0.12,0.0,0.69
0.39,0.387,0.14,0.2,0.047
0.443,0.495,0.222,0.047,0.733
0.091,0.273,0.132,0.2,0.17
0.503,0.525,0.272,0.099,0.761
0.212,0.225,0.175,0.029,0.645
0.118,0.087,0.031,0.072,0.033
0.273,0.21,0.25,0.05,0.692
0.147,0.291,0.103,0.06,0.769
0.081,0.081,0.003,0.2,0.603
0.39,0.387,0.14,0.2,0.047
0.301,0.334,0.141,0.036,0.66
0.091,0.273,0.132,0.2,0.17
0.355,0.375,0.16,0.047,0.69
0.148,0.155,0.095,0.029,0.552
0.118,0.087,0.031,0.072,0.033
0.162,0.135,0.107,0.011,0.605
0.115,0.192,0.08,0.04,0.674
0.081,0.081,0.003,0.2,0.603
0.195,0.194,0.2,0.042,0.04
0.192,0.21,0.087,0.04,0.574
0.078,0.099,0.2,0.053,0.148
0.235,0.251,0.086,0.029,0.603
0
-0.40708293498554415
-0.4026550323456228
-0.36767941205972976
-0.3686056241719612
-0.3382830958419764
-0.36967227260659635
-0.3810834372102042
-0.39006486709575044
-0.3843842686367432
-0.4420780664618811
-0.3115265299204263
-0.4113598435596377
-0.441881254670643
-0.3115278712613513
-0.37910675164799373
-0.4889093564165186
-0.24527926203925712
-0.49241030984454914
-0.44400339662828847
-0.31325946911876507
-0.44763892675653516
-0.4408142019985781
-0.3205687806279827
-0.3432595965430779
-0.49371470827395514
-0.24658415066790682
-0.49737154323981503
-0.4484523056604448
-0.32210480082262205
-0.4480219098587473
-0.4422717696338496
-0.3319717806457411
-0.36618494200014345
-0.4977369038252867
-0.2543929751999421
-0.49370957038379737
-0.4541184118626852
-0.33788142967200224
-0.4472142587456746
-0.44485183916179605
-0.3387349962815289
-0.3850292896545811
-0.5016631782463863
-0.2689857637812088
-0.4972012296090754
-0.458857156972614
-0.3630596726240955
-0.45656959783723106
-0.4421504869956836
-0.359056769947069
-0.40462647210767777
-0.503683356537399
-0.29398982969940934
-0.5035988124730585
-0.4578271227601447
-0.4027898401738616
-0.4631280914727247
-0.43333173831535543
-0.37351938301465315
-0.42585652960876175
-0.49861232688941426
-0.3376862598550012
-0.5034826494231334
-0.44859318104499185
-0.40022250761296685
-0.4543350686774708
-0.4207448647996823
-0.37612813714901094
-0.44058838043592163
-0.4828471921590821
-0.38895193415224993
-0.49223361283211514
-0.43416586979694693
-0.4747761169154389
-0.4268048934515487
-0.40765761563821284
-0.3773348013194616
-0.39924637681159425
-0.4575836034901829
-0.37023877771632263
-0.47097968439625015
-0.42048769503037686
-0.21632955266979376
-0.39355957459059016
-0.3979476159988996
-0.3673375962608606
-0.2980890024039076
-0.4284610449358022
-0.32322334440207134
-0.44412646073573303
0
-0.3382830958419764
-0.24527926203925712
-0.24658415066790682
-0.2543929751999421
-0.2689857637812088
-0.29398982969940934
-0.3376862598550012
-0.37612813714901094
-0.37023877771632263
-0.21632955266979376
C1,C2,C3,C4,C5
0.053,0.052,0.066,0.081,0.058
C1,C2,C3,C4,C5
0.20833757201520545,0.20399720593155532,0.303825625855508,0.3776118492775598,0.8246695558935215
0.37671168074700806,0.36960391318574376,0.469112659043444,0.5757291724624086,0.4122505185533296
0.43571156938471095,0.43571156938471095,0.5045081329717706,0.5809487591796145,0.16816937765725684
0.5050507999704219,0.5050507999704219,0.5131967806151061,0.472466877391685,0.057021864512789566
0.45704573849683605,0.45704573849683605,0.48474548022391706,0.5886195117004707,0.027699741727080972
0.5265986789267755,0.5341215171971578,0.4965073258452454,0.43632461968218533,0.02256851481114752
0.5618489835023651,0.5618489835023651,0.49442710548208135,0.3520920296614822,0.014982639560063071
0.587738403596496,0.587738403596496,0.4910219574350473,0.26039043197313116,0.014879453255607494
0.5764027876576274,0.5764027876576274,0.4583443853663061,0.3541752068739638,0.0
C1,C2,C3,C4,C5
0.08333502880608218,0.04079944118631107,0.00911476877566524,0.02643282944942919,0.24740086676805645
0.15068467229880322,0.07392078263714875,0.01407337977130332,0.040301042072368606,0.12367515556599888
0.1742846277538844,0.0871423138769422,0.015135243989153117,0.04066641314257302,0.05045081329717705
0.20202031998816877,0.10101015999408439,0.015395903418453183,0.033072681417417954,0.01710655935383687
0.18281829539873443,0.09140914769936721,0.01454236440671751,0.04120336581903295,0.00830992251812429
0.2106394715707102,0.10682430343943157,0.014895219775357361,0.030542723377752976,0.006770554443344255
0.22473959340094607,0.11236979670047303,0.01483281316446244,0.024646442076303756,0.004494791868018921
0.2350953614385984,0.1175476807192992,0.014730658723051418,0.018227330238119184,0.004463835976682248
0.230561115063051,0.1152805575315255,0.013750331560989183,0.02479226448117747,0.0
Puntuación Global,Alternativa
-0.3382830958419764,4
-0.36767941205972976,2
-0.3686056241719612,3
-0.36967227260659635,5
-0.3810834372102042,6
-0.3843842686367432,8
-0.39006486709575044,7
-0.4026550323456228,1
-0.40708293498554415,0
