Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS-PSO,10,11:14:00.795262,2024-03-02,11:14:02.034755,0:00:01.239493
Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS-PSO,10,11:14:00.795262,2024-03-02,11:14:02.034755,0:00:01.239493
Puntuación Global,Alternativa
0.53,0.869,0.847,0.245,0.8
0.09,0.933,0.468,0.901,0.946
0.5,0.432,0.261,0.709,0.976
0.57,0.626,0.089,0.114,0.795
0.795,0.63,0.13,0.359,0.471
0.436,0.344,0.61,0.383,0.919
0.814,0.481,0.455,0.539,0.841
0.091,0.343,0.145,0.429,0.94
0.593,0.726,0.253,0.104,0.309
0.461,0.751,0.717,0.205,0.8
0.085,0.782,0.391,0.687,0.8
0.398,0.347,0.209,0.492,0.8
0.432,0.473,0.082,0.089,0.846
0.594,0.475,0.11,0.236,0.502
0.335,0.268,0.445,0.252,0.983
0.606,0.367,0.337,0.343,0.9
0.085,0.267,0.121,0.28,0.8
0.447,0.543,0.196,0.086,0.331
0.359,0.574,0.533,0.152,0.936
0.079,0.559,0.28,0.404,0.88
0.272,0.242,0.148,0.248,0.869
0.297,0.323,0.075,0.069,0.872
0.398,0.324,0.091,0.13,0.518
0.236,0.194,0.289,0.138,0.8
0.404,0.256,0.226,0.174,0.931
0.078,0.181,0.095,0.129,0.838
0.283,0.337,0.133,0.067,0.343
0.256,0.395,0.351,0.103,0.8
0.074,0.357,0.182,0.173,0.926
0.17,0.157,0.101,0.072,0.907
0.186,0.2,0.07,0.056,0.881
0.237,0.2,0.076,0.056,0.524
0.139,0.122,0.141,0.041,0.816
0.207,0.148,0.12,0.031,0.943
0.073,0.116,0.076,0.03,0.856
0.133,0.149,0.077,0.052,0.348
0.169,0.244,0.202,0.066,0.853
0.071,0.2,0.109,0.02,0.948
0.098,0.096,0.069,0.2,0.924
0.106,0.112,0.067,0.049,0.878
0.097,0.092,0.064,0.005,0.523
0.06,0.063,0.024,0.2,0.819
0.046,0.06,0.036,0.2,0.942
0.07,0.073,0.064,0.2,0.86
0.018,0.005,0.036,0.043,0.348
0.105,0.133,0.097,0.044,0.881
0.069,0.093,0.062,0.2,0.954
0.055,0.059,0.051,0.078,0.926
0.057,0.058,0.065,0.045,0.867
0.2,0.014,0.056,0.2,0.517
0.019,0.033,0.2,0.1,0.813
0.2,0.001,0.2,0.102,0.932
0.069,0.05,0.058,0.109,0.854
0.2,0.2,0.013,0.038,0.345
