Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS-PSO,10,20:04:01.376781,2024-03-11,20:04:04.138850,0:00:02.762069
Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS-PSO,10,20:04:01.376781,2024-03-11,20:04:04.138850,0:00:02.762069
Puntuación Global,Alternativa
0.10974122074398511,3
0.1368897148785883,4
0.1381307859708272,2
0.1527323181674522,5
0.17717128389484854,6
0.19773657873650632,7
0.2163173071645487,8
0.29892467201668355,1
0.7842969203218978,0
0.19738896379304605,5
0.285712230154192,6
0.30660397925236205,7
0.32025771019143484,2
0.4644953644881739,3
0.5240739488350046,4
0.590950419643291,1
0.659424200981091,8
0.920894623130354,0
0.25456867587259996,5
0.36148815326110734,6
0.3812043231548623,2
0.3883286835836327,7
0.5972355745237715,3
0.6780999755361292,4
0.742723006635709,1
0.7557350077553852,8
0.8903895724076522,0
0.2937398872938565,5
0.4109571525014597,2
0.41131385905585816,6
0.44086537294697437,7
0.6879690081494236,3
0.704736372951452,8
0.7742155812157261,4
0.8406494218931332,1
0.8990749552571653,0
0.28442801275763735,5
0.392034294462569,6
0.3941010724847384,2
0.42353716267978886,7
0.6594902007579232,3
0.692086925535967,8
0.7424552668854263,4
0.8069960797588911,1
0.9055999945407629,0
0.3076244415140816,5
0.38662121006832045,2
0.4054671457436391,6
0.44754685377196224,7
0.6288437374422106,8
0.6824732937486708,3
0.7402669983073271,4
0.7987306536892849,1
0.8975842135625653,0
0.3171905645811521,2
0.3181367495603443,5
0.4029549757815037,6
0.45743192417261597,7
0.599710390587582,8
0.6822214650237479,4
0.6895643041192426,3
0.7358490218053879,1
0.9249505589934747,0
0.10796056914991897,2
0.35729665419867573,5
0.35733297446674256,6
0.48690902304255523,7
0.5306336951896468,8
0.5538078824633059,4
0.5833751090100798,1
0.6875054593875861,3
0.8505401269423172,0
0.34029929111434665,2
0.3901238157338659,4
0.4996075201755614,1
0.5162253544163488,6
0.555848469386581,8
0.6196797096770437,5
0.6602685531191969,7
0.6787941842919395,3
0.7218819153386905,0
0.23792317898561846,6
0.28906974233264315,5
0.37768362300054964,7
0.43733301395441754,3
0.4474985357524837,0
0.5525988939348306,2
0.7322271993561721,8
0.7345278328946371,1
0.7999578231400591,4
0
4.0
6.0
6.0
6.0
6.0
6.0
3.0
3.0
3.0
7.0
TOPSIS,TOPSISFIN
3,0.0
3,4.0
5,4.0
5,4.0
5,4.0
5,4.0
5,4.0
2,4.0
2,4.0
2,4.0
6,4.0
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
w(inertia),c1,c2,No. de iteraciones
0.7,2.5,2.5,10
0
0.4
0.2
0.03
0.07
0.3
0
0
1
2
3
4
3
0.062
0.062
0.063
0.058
0.007
4
0.066
0.066
0.07
0.085
0.004
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
C1,C2,C3,C4,C5
0.524,0.992,0.486,0.3,0.723
0.483,0.722,0.086,0.572,0.457
0.46,0.873,0.941,0.223,0.003
0.436,0.747,0.177,0.144,0.384
0.461,0.546,0.605,0.612,0.455
0.148,0.686,0.6,0.453,0.222
0.304,0.45,0.636,0.793,0.231
0.239,0.819,0.063,0.558,0.296
0.336,0.583,0.792,0.692,0.705
0.369,0.697,0.339,0.204,0.504
0.34,0.507,0.06,0.396,0.319
0.323,0.612,0.658,0.152,0.002
0.305,0.523,0.124,0.101,0.269
0.322,0.382,0.422,0.423,0.319
0.102,0.479,0.419,0.317,0.155
0.211,0.313,0.445,0.557,0.162
0.164,0.57,0.044,0.395,0.207
0.232,0.405,0.554,0.486,0.494
0.144,0.269,0.124,0.064,0.337
0.132,0.196,0.022,0.131,0.214
0.125,0.235,0.242,0.048,0.001
0.117,0.2,0.046,0.035,0.181
0.123,0.146,0.154,0.139,0.215
0.039,0.182,0.154,0.109,0.104
0.079,0.118,0.164,0.193,0.109
0.061,0.215,0.016,0.14,0.139
0.086,0.152,0.204,0.168,0.332
0.02,0.068,0.005,-0.018,0.228
-0.003,-0.006,-0.002,-0.044,0.14
-0.004,-0.009,-0.026,-0.02,0.0
-0.005,-0.009,-0.004,-0.009,0.119
-0.006,-0.007,-0.018,-0.048,0.141
-0.002,-0.01,-0.017,-0.03,0.068
-0.006,-0.007,-0.018,-0.05,0.072
-0.005,-0.014,-0.002,-0.031,0.091
-0.008,-0.011,-0.022,-0.044,0.218
-0.073,-0.094,-0.08,-0.069,0.152
-0.076,-0.115,-0.015,-0.132,0.088
-0.073,-0.141,-0.167,-0.053,-0.0
-0.07,-0.121,-0.031,-0.032,0.075
-0.075,-0.089,-0.108,-0.142,0.089
-0.024,-0.113,-0.107,-0.101,0.043
-0.051,-0.074,-0.113,-0.174,0.046
-0.041,-0.136,-0.011,-0.119,0.058
-0.059,-0.1,-0.144,-0.159,0.145
-0.112,-0.167,-0.112,-0.083,0.094
-0.115,-0.173,-0.022,-0.172,0.053
-0.11,-0.211,-0.241,-0.068,-0.0
-0.105,-0.181,-0.045,-0.043,0.046
-0.112,-0.133,-0.155,-0.184,0.055
-0.036,-0.168,-0.153,-0.133,0.026
-0.075,-0.11,-0.163,-0.231,0.028
-0.06,-0.201,-0.016,-0.16,0.036
-0.085,-0.146,-0.204,-0.206,0.092
-0.132,-0.205,-0.127,-0.085,0.058
-0.124,-0.185,-0.023,-0.163,0.028
-0.118,-0.226,-0.25,-0.064,-0.0
-0.096,-0.165,-0.04,-0.035,0.024
-0.119,-0.142,-0.161,-0.174,0.03
-0.033,-0.153,-0.135,-0.108,0.014
-0.068,-0.1,-0.144,-0.189,0.015
-0.054,-0.182,-0.014,-0.132,0.019
-0.089,-0.154,-0.211,-0.195,0.056
-0.106,-0.169,-0.096,-0.052,0.031
-0.112,-0.166,-0.02,-0.119,0.011
-0.106,-0.201,-0.213,-0.044,-0.0
-0.077,-0.132,-0.03,-0.019,0.009
-0.107,-0.127,-0.137,-0.127,0.013
-0.028,-0.121,-0.101,-0.068,0.006
-0.065,-0.096,-0.131,-0.149,0.006
-0.044,-0.144,-0.011,-0.084,0.008
-0.079,-0.136,-0.179,-0.142,0.031
-0.091,-0.147,-0.077,-0.03,0.013
-0.085,-0.125,-0.014,-0.11,-0.001
-0.08,-0.15,-0.15,-0.02,-0.0
-0.066,-0.112,-0.024,-0.009,-0.001
-0.081,-0.095,-0.096,-0.115,0.001
-0.02,-0.084,-0.065,-0.031,0.0
-0.053,-0.077,-0.099,-0.089,0.0
-0.031,-0.1,-0.007,-0.04,0.0
-0.059,-0.101,-0.125,-0.126,0.013
-0.065,-0.108,-0.05,-0.009,0.0
-0.052,-0.111,-0.007,-0.08,-0.01
-0.037,-0.142,-0.149,0.004,-0.0
-0.048,-0.08,-0.016,-0.0,-0.008
-0.049,-0.057,-0.091,-0.082,-0.008
-0.013,-0.05,-0.034,-0.004,-0.004
-0.027,-0.039,-0.043,-0.117,-0.004
-0.019,-0.059,-0.004,-0.007,-0.005
-0.026,-0.111,-0.132,-0.07,0.0
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.417,0.744,0.409,0.291,0.694
0.393,0.559,0.126,0.477,0.377
0.38,0.669,0.724,0.228,0.024
0.367,0.585,0.187,0.159,0.276
0.388,0.448,0.492,0.508,0.323
0.172,0.55,0.485,0.375,0.158
0.286,0.388,0.511,0.604,0.164
0.243,0.649,0.11,0.43,0.209
0.315,0.488,0.62,0.537,0.494
0.561,0.8,0.533,0.355,0.8
0.525,0.755,0.148,0.608,0.591
0.505,0.904,0.966,0.276,0.025
0.484,0.785,0.233,0.194,0.457
0.511,0.594,0.646,0.647,0.538
0.211,0.732,0.639,0.484,0.262
0.365,0.506,0.675,0.797,0.273
0.304,0.864,0.126,0.57,0.348
0.401,0.64,0.824,0.705,0.826
0.581,0.868,0.538,0.337,0.8
0.522,0.749,0.146,0.564,0.731
0.501,0.895,0.94,0.256,0.025
0.479,0.776,0.229,0.185,0.576
0.505,0.587,0.628,0.599,0.679
0.209,0.722,0.622,0.454,0.33
0.359,0.499,0.657,0.747,0.345
