Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS-PSO,10,20:52:51.837261,2024-03-11,20:52:55.412899,0:00:03.575638
Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS-PSO,10,20:52:51.837261,2024-03-11,20:52:55.412899,0:00:03.575638
Puntuación Global,Alternativa
0.10974122074398511,3
0.1368897148785883,4
0.1381307859708272,2
0.1527323181674522,5
0.17717128389484854,6
0.19773657873650632,7
0.2163173071645487,8
0.29892467201668355,1
0.7842969203218978,0
0.13778069879089808,8
0.19145444060339747,3
0.2887807332111043,5
0.3055506774820972,6
0.3190349913912383,4
0.3734161402049638,2
0.4552120363985106,1
0.8030135998768626,0
0.8802798984491673,7
0.1500798927184373,8
0.20475238781199476,3
0.2956163436067201,5
0.31120049487677204,6
0.3284480046113794,4
0.3881515336236671,2
0.43521366458224475,1
0.8155272646389653,0
0.9265233251920904,7
0.08986427564510611,8
0.2103233710767535,3
0.2792406343204268,4
0.30526398370541247,5
0.3213275461929588,6
0.39744507993612194,2
0.4476960172932044,1
0.827236918352875,0
0.888556356922367,7
0.1148242096577895,8
0.21528350794974585,3
0.2780827742606529,5
0.28548824488509017,6
0.2933907729423679,4
0.4062732032062671,2
0.4772172562128599,1
0.8112587404085955,0
0.9359764958567862,7
0.059743681864399226,8
0.2207080978505333,3
0.26964187796436556,5
0.2757970725711325,6
0.2763630601665626,4
0.4149885182395153,2
0.48808822325810586,1
0.8042649238180118,0
0.9155435578041032,7
0.06970402726917103,8
0.24033018031152506,5
0.24505104532507424,6
0.2510836145604135,3
0.2730426727059981,4
0.4717004759736298,2
0.5707555847553797,1
0.7295263739054465,0
0.8987195172305001,7
0.14078884568076275,8
0.20471519704222066,4
0.284293268964983,6
0.2844901770669566,5
0.3807148000570395,3
0.440963159241204,0
0.682869952059787,7
0.692000678941533,2
0.7878097931721055,1
0.040385014594057064,7
0.2591190881788568,6
0.28038857121759414,5
0.3043273311166433,4
0.40757652374675946,8
0.4746760458191278,3
0.5508823046826075,2
0.5862179726572788,1
0.7072511682817443,0
0.08834340487461463,4
0.19756714998599142,2
0.19920930184714025,1
0.23560341040956304,3
0.2372404024696153,8
0.277044167866834,6
0.28874727548292023,5
0.3499678904115782,0
0.9429051892541843,7
0
4.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
8.0
5.0
TOPSIS,TOPSISFIN
3,0.0
3,4.0
8,4.0
8,4.0
8,4.0
8,4.0
8,4.0
8,4.0
8,4.0
7,4.0
4,4.0
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
w(inertia),c1,c2,No. de iteraciones
0.7,2.5,2.5,10
0
0.4
0.2
0.03
0.07
0.3
0
0
1
2
3
4
3
0.062
0.062
0.063
0.058
0.007
4
0.066
0.066
0.07
0.085
0.004
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
C1,C2,C3,C4,C5
0.797,0.525,0.019,0.861,0.534
0.372,0.81,0.665,0.076,0.81
0.318,0.931,0.993,0.615,0.489
0.229,0.399,0.142,0.004,0.435
0.274,0.302,0.417,0.322,0.778
0.196,0.76,0.865,0.708,0.649
0.239,0.634,0.521,0.594,0.671
0.84,0.915,0.036,0.8,0.715
0.037,0.333,0.367,0.117,0.676
0.56,0.37,0.012,0.597,0.372
0.262,0.569,0.465,0.048,0.566
0.223,0.653,0.695,0.427,0.342
0.16,0.279,0.099,0.003,0.304
0.191,0.211,0.291,0.22,0.545
0.136,0.531,0.605,0.496,0.454
0.165,0.442,0.364,0.418,0.47
0.585,0.638,0.025,0.565,0.501
0.022,0.23,0.256,0.083,0.473
0.219,0.147,0.004,0.197,0.248
0.105,0.221,0.171,0.01,0.38
0.089,0.252,0.255,0.141,0.23
0.064,0.109,0.037,-0.0,0.204
0.075,0.083,0.106,0.068,0.366
0.054,0.204,0.222,0.168,0.305
0.064,0.169,0.134,0.144,0.316
0.223,0.243,0.009,0.197,0.337
0.012,0.123,0.134,0.04,0.326
-0.003,0.001,-0.001,-0.067,0.161
0.018,0.029,0.008,-0.012,0.258
0.001,-0.008,0.044,-0.048,0.151
0.001,-0.001,-0.003,-0.002,0.134
-0.0,-0.0,-0.013,-0.031,0.241
0.0,-0.008,-0.024,-0.049,0.201
-0.002,-0.007,-0.014,-0.039,0.208
-0.011,-0.012,-0.001,-0.049,0.222
0.001,0.009,0.004,-0.004,0.215
-0.124,-0.079,-0.004,-0.199,0.1
-0.049,-0.114,-0.108,-0.023,0.173
-0.047,-0.148,-0.112,-0.142,0.096
-0.033,-0.061,-0.024,-0.003,0.085
-0.041,-0.046,-0.077,-0.084,0.161
-0.029,-0.122,-0.154,-0.159,0.128
-0.037,-0.102,-0.092,-0.132,0.132
-0.139,-0.151,-0.006,-0.182,0.147
-0.005,-0.053,-0.066,-0.028,0.142
-0.189,-0.122,-0.005,-0.259,0.062
-0.077,-0.173,-0.152,-0.024,0.108
-0.065,-0.2,-0.177,-0.164,0.057
-0.046,-0.084,-0.032,-0.003,0.051
-0.057,-0.063,-0.096,-0.091,0.1
-0.045,-0.183,-0.221,-0.21,0.082
-0.056,-0.153,-0.133,-0.175,0.084
-0.184,-0.2,-0.008,-0.21,0.091
-0.008,-0.08,-0.093,-0.035,0.087
-0.203,-0.132,-0.005,-0.246,0.035
-0.08,-0.177,-0.15,-0.019,0.071
-0.064,-0.195,-0.182,-0.142,0.03
-0.046,-0.082,-0.03,-0.002,0.027
-0.065,-0.072,-0.105,-0.088,0.062
-0.048,-0.196,-0.23,-0.201,0.049
-0.06,-0.163,-0.138,-0.168,0.05
-0.206,-0.225,-0.009,-0.212,0.056
-0.009,-0.094,-0.106,-0.036,0.053
-0.179,-0.117,-0.004,-0.185,0.016
-0.068,-0.15,-0.122,-0.013,0.04
-0.053,-0.16,-0.152,-0.099,0.011
-0.038,-0.068,-0.024,-0.001,0.01
-0.06,-0.066,-0.093,-0.068,0.035
-0.043,-0.173,-0.196,-0.152,0.025
-0.053,-0.143,-0.118,-0.127,0.026
-0.188,-0.205,-0.008,-0.168,0.031
-0.007,-0.074,-0.08,-0.024,0.028
-0.133,-0.087,-0.003,-0.161,0.002
-0.05,-0.11,-0.086,-0.007,0.018
-0.038,-0.115,-0.11,-0.055,-0.002
-0.027,-0.049,-0.017,-0.0,-0.001
-0.046,-0.051,-0.068,-0.039,0.016
-0.025,-0.101,-0.107,-0.152,0.008
-0.031,-0.084,-0.065,-0.136,0.008
-0.144,-0.157,-0.006,-0.149,0.013
-0.005,-0.05,-0.052,-0.012,0.01
-0.124,-0.039,-0.001,-0.09,-0.008
-0.041,-0.088,-0.065,-0.006,0.003
-0.031,-0.09,-0.085,-0.074,-0.011
-0.018,-0.031,-0.01,-0.003,-0.009
-0.022,-0.025,-0.028,-0.09,0.002
-0.016,-0.061,-0.098,-0.109,-0.004
-0.019,-0.051,-0.035,-0.101,-0.004
-0.09,-0.099,-0.003,-0.108,0.0
-0.004,-0.03,-0.028,-0.007,-0.002
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.608,0.417,0.082,0.684,0.562
0.315,0.621,0.531,0.129,0.624
0.28,0.71,0.761,0.503,0.364
0.222,0.341,0.162,0.061,0.311
0.257,0.277,0.361,0.305,0.549
0.206,0.602,0.671,0.554,0.457
0.24,0.517,0.43,0.465,0.472
0.664,0.717,0.091,0.6,0.503
0.105,0.313,0.322,0.134,0.473
0.827,0.564,0.086,0.881,0.81
0.42,0.842,0.702,0.139,0.8
0.369,0.962,0.8,0.644,0.594
0.286,0.45,0.199,0.061,0.515
0.332,0.36,0.467,0.373,0.915
0.26,0.806,0.893,0.722,0.762
0.304,0.686,0.564,0.609,0.788
0.887,0.96,0.1,0.797,0.84
0.117,0.436,0.456,0.174,0.799
0.824,0.565,0.085,0.814,0.971
0.438,0.871,0.71,0.127,0.8
0.37,0.954,0.844,0.596,0.745
0.287,0.449,0.196,0.059,0.649
0.332,0.36,0.454,0.342,0.8
0.26,0.798,0.869,0.673,0.963
0.302,0.679,0.55,0.57,0.996
