Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,23:49:15.036838,2024-03-01,23:49:23.170762,0:00:08.133924
Índice de similitud,Ranking
-0.043,-0.174,-0.118,0.037,0.224
-0.196,-0.053,-0.093,-0.055,0.092
-0.153,-0.013,-0.041,-0.022,0.053
-0.142,-0.217,-0.118,-0.087,0.07
0.001,-0.184,-0.134,-0.096,0.113
-0.219,-0.11,-0.048,-0.092,0.079
-0.106,-0.176,-0.126,-0.037,0.06
-0.155,-0.001,-0.105,-0.086,0.071
-0.12,-0.215,-0.037,-0.038,0.013
-0.059,-0.24,-0.195,-0.041,0.153
-0.215,-0.059,-0.109,-0.082,0.06
-0.137,-0.013,-0.041,-0.027,0.033
-0.121,-0.185,-0.113,-0.109,0.044
0.0,-0.191,-0.15,-0.14,0.075
-0.187,-0.094,-0.046,-0.116,0.05
-0.09,-0.15,-0.121,-0.047,0.038
-0.132,-0.001,-0.101,-0.11,0.045
-0.102,-0.183,-0.035,-0.049,0.008
-0.046,-0.189,-0.184,-0.087,0.102
-0.141,-0.04,-0.084,-0.083,0.038
-0.102,-0.01,-0.034,-0.027,0.019
-0.087,-0.133,-0.092,-0.112,0.026
-0.0,-0.118,-0.112,-0.141,0.048
-0.173,-0.087,-0.045,-0.135,0.031
-0.064,-0.108,-0.098,-0.048,0.023
-0.095,-0.001,-0.082,-0.114,0.027
-0.073,-0.131,-0.028,-0.051,0.005
-0.04,-0.165,-0.178,-0.117,0.067
-0.106,-0.031,-0.071,-0.087,0.022
-0.065,-0.007,-0.025,-0.025,0.009
-0.071,-0.109,-0.081,-0.119,0.013
-0.0,-0.059,-0.073,-0.129,0.029
-0.129,-0.065,-0.037,-0.136,0.018
-0.039,-0.066,-0.07,-0.045,0.012
-0.058,-0.0,-0.059,-0.107,0.014
-0.044,-0.079,-0.02,-0.048,0.003
-0.028,-0.116,-0.145,-0.127,0.043
-0.061,-0.018,-0.05,-0.082,0.011
-0.034,-0.004,-0.016,-0.021,0.002
-0.046,-0.07,-0.06,-0.113,0.004
-0.0,-0.031,-0.052,-0.128,0.016
-0.131,-0.023,-0.019,-0.108,0.008
-0.027,-0.046,-0.055,-0.045,0.004
-0.028,0.0,-0.037,-0.093,0.005
-0.03,-0.055,-0.016,-0.048,0.001
-0.008,-0.13,-0.074,-0.107,0.026
-0.106,-0.002,-0.018,-0.061,0.003
-0.019,-0.003,-0.011,-0.02,-0.003
-0.02,-0.073,-0.035,-0.099,-0.002
-0.0,-0.082,-0.021,-0.099,0.006
-0.09,-0.003,-0.01,-0.096,0.001
-0.013,-0.023,-0.035,-0.041,-0.001
-0.013,0.0,-0.025,-0.089,-0.001
-0.015,-0.027,-0.01,-0.044,-0.0
0.002,-0.089,-0.074,-0.1,0.014
-0.077,0.006,-0.035,-0.052,-0.003
-0.005,-0.001,-0.006,-0.018,-0.006
-0.076,-0.045,-0.076,-0.068,-0.006
-0.0,-0.065,-0.004,-0.087,-0.001
-0.114,0.013,0.0,-0.067,-0.004
-0.001,-0.002,-0.016,-0.034,-0.005
-0.0,0.0,-0.012,-0.078,-0.006
0.002,-0.08,-0.003,-0.032,-0.001
0.008,-0.113,-0.049,-0.074,0.005
-0.042,0.01,-0.041,-0.041,-0.007
0.007,0.0,-0.0,-0.012,-0.008
-0.062,-0.032,-0.063,-0.053,-0.009
-0.0,-0.027,-0.058,-0.06,-0.006
-0.058,0.018,0.005,-0.044,-0.007
0.008,0.014,-0.064,-0.022,-0.008
0.009,0.0,0.001,-0.054,-0.009
0.01,-0.047,0.001,-0.022,-0.002
0.009,-0.057,-0.028,-0.052,-0.001
-0.091,0.009,-0.032,-0.024,-0.01
0.012,0.001,0.003,-0.008,-0.009
-0.04,-0.017,-0.043,-0.038,-0.011
-0.0,-0.008,-0.053,-0.047,-0.009
-0.031,0.02,0.008,-0.033,-0.009
0.011,0.019,-0.046,-0.013,-0.01
0.011,0.0,0.008,-0.035,-0.011
0.012,-0.022,0.003,-0.015,-0.002
0.01,-0.03,-0.017,-0.042,-0.005
-0.069,0.009,-0.027,-0.014,-0.012
0.013,0.002,0.004,-0.003,-0.01
-0.016,-0.002,-0.022,-0.023,-0.013
0.0,0.007,-0.041,-0.032,-0.011
-0.08,0.015,0.008,-0.017,-0.01
0.011,0.018,-0.029,-0.006,-0.011
0.011,0.001,0.01,-0.02,-0.013
0.011,-0.005,0.004,-0.008,-0.002
0.009,-0.005,-0.006,-0.03,-0.008
-0.047,0.001,-0.018,-0.003,-0.012
0.006,-0.005,0.005,0.002,-0.01
0.0,0.002,-0.067,-0.051,-0.013
-0.007,0.009,-0.025,-0.015,-0.011
-0.07,0.005,0.008,-0.005,-0.01
0.004,0.011,-0.019,0.001,-0.011
0.004,-0.006,0.012,-0.009,-0.013
0.004,-0.003,0.005,-0.001,-0.001
-0.002,-0.075,0.004,-0.012,-0.009
-0.063,-0.005,-0.009,0.005,-0.012
0.0,-0.008,0.005,0.006,-0.01
0.008,0.004,-0.057,-0.041,-0.013
-0.009,0.007,-0.006,-0.045,-0.011
-0.049,-0.003,0.007,0.004,-0.01
-0.002,0.004,-0.009,0.006,-0.011
-0.002,-0.01,0.011,-0.001,-0.013
-0.002,-0.001,0.005,0.004,-0.001
-0.007,-0.068,0.009,-0.002,-0.01
-0.045,-0.004,0.0,0.01,-0.013
-0.0,-0.004,0.003,0.007,-0.011
0.014,0.008,-0.031,-0.025,-0.014
-0.006,0.01,0.005,-0.038,-0.012
-0.021,-0.004,0.005,0.009,-0.011
-0.002,0.001,0.001,0.008,-0.012
-0.001,-0.005,0.007,0.005,-0.014
-0.002,0.004,0.003,0.006,-0.002
-0.006,-0.046,0.011,0.005,-0.012
-0.025,0.0,0.005,0.007,-0.013
0.002,0.002,0.001,0.003,-0.011
0.02,0.012,-0.018,-0.022,-0.014
-0.0,0.013,0.011,-0.034,-0.013
-0.08,-0.001,0.001,0.007,-0.012
0.001,0.002,0.006,0.004,-0.012
0.002,0.001,0.003,0.004,-0.014
0.001,0.008,0.001,0.003,-0.002
-0.001,-0.019,0.01,0.005,-0.013
-0.01,0.002,0.006,0.005,-0.013
0.003,0.004,0.0,0.0,-0.011
0.02,0.013,-0.006,-0.018,-0.014
0.004,0.012,0.013,-0.028,-0.014
-0.047,0.001,-0.001,0.005,-0.012
0.003,0.002,0.008,0.001,-0.012
0.003,0.004,0.0,0.003,-0.014
0.003,0.009,-0.0,0.001,-0.002
0.002,-0.076,0.006,0.004,-0.014
-0.001,0.003,0.006,0.003,-0.013
0.003,0.005,-0.0,-0.002,-0.011
0.016,0.011,0.003,-0.013,-0.014
0.006,0.009,0.012,-0.021,-0.014
-0.022,0.002,-0.002,0.003,-0.012
0.003,0.002,0.007,-0.0,-0.012
0.003,0.005,-0.001,0.002,-0.014
0.003,0.008,-0.001,-0.0,-0.002
0.004,-0.046,0.003,0.003,-0.014
0.004,0.003,0.005,0.002,-0.013
0.002,0.004,-0.0,-0.003,-0.011
0.01,0.007,0.009,-0.009,-0.014
0.006,0.005,0.01,-0.015,-0.014
-0.005,0.002,-0.002,0.002,-0.012
0.002,0.001,0.006,-0.001,-0.012
0.002,0.004,-0.002,0.001,-0.014
0.002,0.006,-0.001,-0.001,-0.002
0.004,-0.022,0.001,0.003,-0.014
0.006,0.002,0.004,0.001,-0.013
0.002,0.004,-0.0,-0.003,-0.011
0.004,0.003,0.012,-0.005,-0.014
0.005,0.001,0.007,-0.009,-0.014
0.004,0.002,-0.002,0.001,-0.012
0.002,0.0,0.004,-0.001,-0.012
0.001,0.003,-0.002,0.0,-0.014
0.002,0.003,-0.001,-0.002,-0.002
0.003,-0.006,-0.0,0.002,-0.014
0.006,0.001,0.002,0.001,-0.013
0.001,0.003,-0.0,-0.003,-0.011
-0.001,-0.0,0.012,-0.002,-0.014
0.003,-0.002,0.003,-0.004,-0.014
0.008,0.001,-0.001,0.0,-0.012
0.001,0.0,0.002,-0.001,-0.012
0.001,0.002,-0.002,-0.0,-0.014
0.001,0.001,-0.001,-0.002,-0.002
0.002,0.003,-0.001,0.001,-0.014
0.004,0.0,0.001,0.0,-0.013
0.0,0.002,-0.0,-0.003,-0.011
-0.004,-0.002,0.01,0.0,-0.014
0.001,-0.003,0.0,-0.0,-0.014
0.008,0.0,-0.001,-0.0,-0.012
0.001,0.0,0.001,-0.001,-0.012
0.0,0.001,-0.001,-0.0,-0.014
0.001,0.0,-0.001,-0.002,-0.002
0.001,0.007,-0.001,0.001,-0.014
0.003,0.0,0.0,-0.0,-0.013
-0.0,0.0,-0.0,-0.002,-0.011
-0.005,-0.003,0.005,0.002,-0.014
-0.0,-0.003,-0.002,0.003,-0.014
0.007,0.0,-0.001,-0.0,-0.012
0.0,0.0,0.0,-0.001,-0.012
0.0,0.0,-0.001,-0.0,-0.014
0.001,-0.0,-0.001,-0.002,-0.002
0.0,0.007,-0.001,0.001,-0.014
0.002,0.0,-0.0,-0.0,-0.013
-0.0,-0.001,-0.0,-0.002,-0.011
-0.004,-0.003,0.002,0.003,-0.014
-0.001,-0.002,-0.003,0.004,-0.014
0.006,0.0,-0.001,-0.0,-0.012
-0.0,0.0,-0.0,-0.001,-0.012
0.0,0.0,-0.001,-0.0,-0.014
0.0,-0.0,-0.0,-0.002,-0.002
-0.0,0.006,-0.001,0.001,-0.014
0.001,0.0,-0.0,-0.0,-0.013
-0.0,-0.001,-0.0,-0.001,-0.011
-0.003,-0.002,-0.0,0.003,-0.014
-0.001,-0.001,-0.003,0.004,-0.014
0.003,0.0,-0.0,-0.0,-0.012
-0.0,0.0,-0.0,-0.001,-0.012
0.0,0.0,-0.0,-0.0,-0.014
-0.0,-0.0,0.0,-0.001,-0.002
-0.0,0.004,-0.001,0.001,-0.014
-0.0,0.0,-0.0,-0.0,-0.013
-0.0,-0.001,-0.0,-0.001,-0.011
-0.002,-0.001,-0.001,0.003,-0.014
-0.001,-0.001,-0.002,0.004,-0.014
0.001,0.0,0.0,-0.0,-0.012
-0.0,0.0,-0.0,-0.001,-0.012
0.0,0.0,0.0,-0.0,-0.014
-0.0,-0.0,0.0,-0.001,-0.002
-0.0,0.002,-0.0,0.0,-0.014
-0.001,0.0,-0.0,-0.0,-0.013
-0.0,-0.001,-0.0,-0.001,-0.011
-0.001,-0.001,-0.002,0.003,-0.014
-0.001,-0.0,-0.001,0.004,-0.014
-0.0,0.0,0.0,-0.0,-0.012
-0.0,0.0,-0.0,-0.001,-0.012
0.0,0.0,0.0,-0.0,-0.014
-0.0,-0.0,0.0,-0.001,-0.002
-0.0,0.001,0.0,-0.0,-0.014
-0.001,0.0,-0.0,-0.0,-0.013
-0.0,-0.001,-0.0,-0.0,-0.011
-0.0,-0.0,-0.002,0.002,-0.014
-0.001,0.0,-0.001,0.003,-0.014
-0.001,0.0,0.0,-0.0,-0.012
-0.0,0.0,-0.0,-0.001,-0.011
0.0,0.0,0.0,-0.0,-0.013
-0.0,-0.0,0.0,-0.001,-0.002
-0.0,0.0,0.0,-0.0,-0.014
-0.001,0.0,-0.0,-0.0,-0.013
-0.0,-0.001,-0.0,0.0,-0.011
0.0,0.0,-0.002,0.002,-0.013
-0.0,0.0,-0.001,0.002,-0.013
-0.001,0.0,0.0,-0.0,-0.012
-0.0,0.0,-0.0,-0.001,-0.011
0.0,0.0,0.0,-0.0,-0.013
-0.0,-0.0,0.0,-0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.013
-0.001,0.0,-0.0,-0.0,-0.013
-0.0,-0.001,-0.0,0.0,-0.011
0.0,0.0,-0.001,0.001,-0.013
0.0,0.0,-0.0,0.002,-0.013
-0.001,0.0,0.0,-0.0,-0.012
-0.0,0.0,-0.0,-0.001,-0.011
0.0,0.0,0.0,-0.0,-0.013
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.013
-0.001,0.0,-0.0,-0.0,-0.012
-0.0,-0.0,-0.0,0.0,-0.011
0.0,0.0,-0.001,0.001,-0.013
0.0,0.0,0.0,0.001,-0.013
-0.001,0.0,0.0,-0.0,-0.011
-0.0,0.0,-0.0,-0.001,-0.011
0.0,0.0,0.0,-0.0,-0.013
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.013
-0.0,0.0,-0.0,-0.0,-0.012
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,-0.0,0.001,-0.013
0.0,0.0,0.0,0.001,-0.013
-0.001,0.0,0.0,-0.0,-0.011
-0.0,0.0,-0.0,-0.001,-0.011
0.0,0.0,0.0,-0.0,-0.013
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.013
0.0,0.0,-0.0,-0.0,-0.012
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,0.001,-0.012
0.0,0.0,0.0,0.001,-0.012
-0.001,0.0,0.0,-0.0,-0.011
-0.0,0.0,-0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.012
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.012
0.0,0.0,-0.0,-0.0,-0.012
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,0.001,-0.012
0.0,0.0,0.0,0.001,-0.012
-0.0,0.0,0.0,-0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.012
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.012
0.0,0.0,-0.0,-0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.012
0.0,0.0,0.0,0.0,-0.012
0.0,0.0,0.0,-0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.012
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.012
0.0,0.0,-0.0,-0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.012
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.012
0.0,0.0,-0.0,-0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.012
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.012
0.0,0.0,-0.0,-0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,0.0,-0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.011
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.009
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.011
0.0,0.0,-0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,-0.0,-0.009
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.008
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.009
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.002
-0.0,-0.0,0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.01
-0.0,0.0,-0.0,0.0,-0.008
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.009
-0.0,0.0,-0.0,0.0,-0.009
0.0,0.0,0.0,-0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.002
