Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
MOORA-BA,10,20:52:48.913167,2024-03-11,20:52:51.253219,0:00:02.340052
Puntuación Global,Alternativa
-0.3382830958419764,4
-0.36767941205972976,2
-0.3686056241719612,3
-0.36967227260659635,5
-0.3810834372102042,6
-0.3843842686367432,8
-0.39006486709575044,7
-0.4026550323456228,1
-0.40708293498554415,0
-0.279226690497873,8
-0.3291506825266696,3
-0.35305711678695206,2
-0.355531134229184,6
-0.3945483010288195,7
-0.40887370935750916,5
-0.4193890475114982,4
-0.4373319671862066,0
-0.4551683990159234,1
-0.28750723616961077,8
-0.3363325915895793,3
-0.3638062048173897,2
-0.3661902888441375,6
-0.4139769990885515,5
-0.4321595505665186,4
-0.4516020121121903,7
-0.46364637321307123,0
-0.4735530760008536,1
-0.32665397009017827,8
-0.3467674957752689,3
-0.3759010921842849,2
-0.37778815204991156,6
-0.39284161648114074,5
-0.41454316198929797,4
-0.42397818472279414,7
-0.4536249386565804,0
-0.4829600073856216,1
-0.3535432471026061,8
-0.36194013137787207,3
-0.38984728019725434,2
-0.39384128835693666,6
-0.4112072900396049,5
-0.4369434722157363,4
-0.4403061434973631,7
-0.4614197383391072,0
-0.49566078724720797,1
-0.38390319167499704,3
-0.39477740303474484,8
-0.40391485556473916,2
-0.4165258661742773,6
-0.4329468621983362,5
-0.46113201939610815,7
-0.46318701914259436,4
-0.4685197162547865,0
-0.509655689441702,1
-0.41213201636409297,2
-0.4132589534991845,3
-0.44768050163712303,6
-0.44882032410395895,8
-0.46052288312893297,5
-0.46902013465919085,0
-0.48158192821019463,7
-0.4935873633054453,4
-0.5176582638808181,1
-0.40694073263383185,2
-0.439295857443413,3
-0.4492412042416463,0
-0.4728721231936429,8
-0.47964443928487144,6
-0.4823649239762975,7
-0.4943570929401924,5
-0.5016403124151804,1
-0.516957880820057,4
-0.33716032739649204,3
-0.3666480160579868,8
-0.37671883949297935,6
-0.39310107092575414,2
-0.4089684462667501,0
-0.4300813093001865,7
-0.4479100226761725,5
-0.4581002845695295,1
-0.4798485118223659,4
-0.2869855670136521,5
-0.3467605826748309,7
-0.3597855308690513,6
-0.3631998550776171,0
-0.3687615791019991,4
-0.3755626356351742,8
-0.38143792914278507,2
-0.4176917951313748,1
-0.4244678031982786,3
0
5.0
9.0
9.0
9.0
9.0
4.0
3.0
3.0
4.0
6.0
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
w(inertia),c1,c2,No. de iteraciones
0.7,2.5,2.5,10
0
0.4
0.2
0.03
0.07
0.3
4
0.066
0.066
0.07
0.085
0.004
2
0.057
0.057
0.066
0.076
0.022
C1,C2,C3,C4,C5
