Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,23:48:18.136715,2024-03-01,23:48:26.710413,0:00:08.573698
Índice de similitud,Ranking
-0.18,-0.016,-0.007,0.012,0.062
-0.023,-0.067,-0.101,0.011,0.132
-0.194,-0.053,-0.155,-0.003,0.066
-0.052,-0.018,-0.028,-0.016,0.161
-0.188,-0.102,-0.053,-0.006,0.142
-0.236,-0.078,-0.17,-0.074,0.143
-0.234,-0.236,-0.112,-0.045,0.123
-0.199,-0.204,-0.114,-0.023,0.008
-0.23,-0.028,-0.169,-0.002,0.04
-0.217,-0.019,-0.009,-0.073,0.041
-0.031,-0.093,-0.185,-0.072,0.088
-0.214,-0.058,-0.202,-0.011,0.044
-0.052,-0.017,-0.035,-0.077,0.108
-0.245,-0.132,-0.077,-0.021,0.095
-0.207,-0.069,-0.199,-0.118,0.095
-0.255,-0.257,-0.131,-0.068,0.082
-0.199,-0.192,-0.12,-0.084,0.005
-0.205,-0.025,-0.187,-0.003,0.025
-0.192,-0.017,-0.009,-0.115,0.026
-0.024,-0.073,-0.183,-0.114,0.057
-0.181,-0.049,-0.194,-0.015,0.028
-0.053,-0.016,-0.039,-0.115,0.072
-0.186,-0.1,-0.069,-0.027,0.062
-0.195,-0.065,-0.215,-0.148,0.063
-0.22,-0.221,-0.123,-0.078,0.053
-0.159,-0.148,-0.103,-0.111,0.003
-0.152,-0.018,-0.166,-0.003,0.015
-0.142,-0.013,-0.007,-0.129,0.016
-0.016,-0.049,-0.151,-0.129,0.035
-0.129,-0.035,-0.158,-0.016,0.017
-0.032,-0.009,-0.029,-0.117,0.046
-0.159,-0.085,-0.064,-0.031,0.039
-0.148,-0.05,-0.19,-0.156,0.04
-0.152,-0.153,-0.097,-0.079,0.032
-0.108,-0.098,-0.077,-0.117,0.001
-0.096,-0.011,-0.128,-0.003,0.008
-0.089,-0.008,-0.005,-0.126,0.008
-0.009,-0.028,-0.109,-0.126,0.02
-0.078,-0.021,-0.113,-0.015,0.009
-0.016,-0.004,-0.019,-0.108,0.028
-0.108,-0.058,-0.05,-0.032,0.022
-0.131,-0.029,-0.142,-0.148,0.024
-0.165,-0.165,-0.047,-0.062,0.018
-0.084,-0.074,-0.063,-0.125,0.0
-0.069,-0.008,-0.107,-0.003,0.003
-0.064,-0.006,-0.004,-0.129,0.003
-0.006,-0.018,-0.087,-0.129,0.009
-0.054,-0.014,-0.089,-0.015,0.003
-0.008,-0.002,-0.013,-0.107,0.015
-0.135,-0.098,-0.024,-0.025,0.011
-0.093,-0.009,-0.122,-0.129,0.012
-0.11,-0.11,-0.056,-0.055,0.008
-0.051,-0.043,-0.043,-0.12,-0.001
-0.037,-0.004,-0.075,-0.003,-0.001
-0.034,-0.003,-0.003,-0.12,-0.001
-0.001,-0.003,-0.043,-0.104,0.002
-0.026,-0.007,-0.057,-0.014,-0.001
0.001,0.001,-0.005,-0.084,0.006
-0.067,-0.056,-0.006,-0.019,0.004
-0.121,-0.075,-0.067,-0.087,0.004
-0.139,-0.139,-0.043,-0.037,0.001
-0.101,-0.097,-0.014,-0.089,-0.001
-0.095,-0.001,-0.097,-0.001,-0.003
-0.092,-0.001,-0.0,-0.086,-0.003
0.0,0.003,-0.052,-0.092,-0.003
-0.087,0.0,-0.09,-0.008,-0.004
0.004,0.001,-0.0,-0.072,-0.001
-0.075,-0.037,0.004,-0.015,-0.001
-0.089,-0.066,-0.038,-0.066,-0.002
-0.098,-0.098,-0.036,-0.028,-0.004
-0.079,-0.077,0.001,-0.075,-0.001
-0.056,0.001,-0.058,0.0,-0.005
-0.055,0.0,0.001,-0.059,-0.005
0.001,0.006,-0.041,-0.064,-0.006
-0.054,0.004,-0.055,-0.004,-0.006
0.005,0.001,0.003,-0.048,-0.005
-0.066,-0.016,0.01,-0.011,-0.005
-0.116,-0.033,-0.08,-0.037,-0.006
-0.126,-0.126,-0.019,-0.016,-0.008
-0.032,-0.032,0.011,-0.049,-0.001
-0.038,0.002,-0.037,0.001,-0.006
-0.038,0.001,0.002,-0.046,-0.006
0.001,0.008,-0.035,-0.05,-0.008
-0.038,0.006,-0.037,-0.002,-0.007
0.005,0.001,0.005,-0.037,-0.008
-0.033,-0.079,0.011,-0.006,-0.007
-0.086,-0.016,-0.065,-0.024,-0.009
-0.091,-0.091,-0.01,-0.011,-0.01
-0.087,-0.086,0.014,-0.031,-0.001
-0.017,0.003,-0.017,0.0,-0.007
-0.017,0.002,0.002,-0.035,-0.007
0.002,0.007,-0.02,-0.031,-0.009
-0.011,0.006,-0.012,-0.002,-0.008
0.004,0.001,0.004,-0.023,-0.01
-0.009,-0.051,0.009,-0.004,-0.009
-0.088,-0.002,-0.044,-0.011,-0.011
-0.118,-0.118,-0.0,-0.004,-0.012
-0.072,-0.071,0.016,-0.021,-0.001
-0.079,0.002,-0.066,0.001,-0.008
-0.079,0.001,0.001,-0.018,-0.008
0.002,0.005,-0.012,-0.02,-0.01
0.002,0.005,0.002,-0.0,-0.008
0.003,0.0,0.004,-0.014,-0.012
0.002,-0.038,0.009,-0.001,-0.01
-0.054,0.009,-0.014,-0.043,-0.012
-0.088,-0.088,0.005,0.0,-0.013
-0.047,-0.047,0.015,-0.012,-0.001
-0.068,0.001,-0.057,0.002,-0.008
-0.068,0.001,0.001,-0.009,-0.008
0.001,0.003,-0.004,-0.01,-0.011
0.01,0.002,0.011,0.001,-0.008
0.002,-0.0,0.003,-0.006,-0.013
0.009,-0.022,0.007,0.001,-0.011
-0.038,0.014,-0.032,-0.037,-0.013
-0.114,-0.114,0.007,0.003,-0.014
-0.094,-0.094,0.01,-0.003,-0.001
-0.047,0.0,-0.042,0.002,-0.008
-0.047,0.001,0.001,-0.002,-0.008
0.0,0.001,0.002,-0.003,-0.011
0.012,-0.0,0.014,0.002,-0.008
0.001,-0.0,0.002,-0.0,-0.014
0.012,-0.006,0.005,0.002,-0.011
-0.019,0.015,-0.039,-0.03,-0.013
-0.086,-0.086,0.008,0.005,-0.014
-0.075,-0.075,0.007,0.002,-0.001
-0.023,-0.0,-0.024,0.002,-0.008
-0.023,0.001,0.001,0.003,-0.008
-0.0,-0.001,0.006,0.003,-0.011
0.01,-0.001,0.013,0.002,-0.008
-0.0,-0.0,0.001,0.004,-0.014
0.009,0.008,0.002,0.003,-0.011
-0.003,0.012,-0.038,-0.022,-0.013
-0.05,-0.05,0.007,0.006,-0.014
-0.048,-0.048,0.004,0.006,-0.001
-0.085,-0.001,-0.004,0.002,-0.008
-0.085,-0.001,0.0,0.007,-0.008
-0.001,-0.003,0.007,0.007,-0.011
0.007,-0.002,0.01,0.002,-0.008
-0.002,-0.001,0.0,0.006,-0.014
0.005,0.012,-0.0,0.003,-0.011
-0.072,0.006,-0.024,-0.012,-0.013
-0.105,-0.105,0.004,0.005,-0.014
-0.097,-0.097,0.0,0.007,-0.001
-0.071,-0.001,0.007,0.002,-0.008
-0.071,-0.001,-0.0,0.009,-0.008
-0.001,-0.003,0.007,0.009,-0.011
0.006,-0.002,0.009,0.002,-0.008
-0.002,-0.001,-0.0,0.007,-0.014
0.004,0.015,-0.001,0.003,-0.011
-0.064,0.003,-0.017,-0.007,-0.013
-0.081,-0.081,0.003,0.005,-0.014
-0.077,-0.077,-0.002,0.008,-0.001
-0.047,-0.001,0.013,0.001,-0.008
-0.032,-0.0,-0.0,0.008,-0.008
-0.0,-0.001,0.005,0.008,-0.011
0.003,-0.001,0.005,0.001,-0.008
-0.001,-0.0,-0.0,0.006,-0.014
0.002,0.011,-0.002,0.002,-0.011
-0.046,0.0,-0.009,-0.003,-0.013
-0.048,-0.048,0.001,0.004,-0.014
-0.048,-0.048,-0.003,0.008,-0.001
-0.094,-0.0,0.013,0.0,-0.008
-0.014,0.0,-0.0,0.008,-0.008
0.0,-0.0,0.003,0.007,-0.011
0.001,-0.0,0.002,0.001,-0.008
-0.0,0.0,-0.0,0.005,-0.014
0.0,0.007,-0.002,0.002,-0.011
-0.024,-0.002,-0.002,0.001,-0.013
-0.1,-0.1,-0.0,0.003,-0.014
-0.098,-0.098,-0.003,0.006,-0.001
-0.075,0.0,0.013,-0.0,-0.008
-0.077,0.0,-0.0,0.006,-0.008
0.0,0.0,0.002,0.007,-0.011
-0.0,0.0,0.0,0.001,-0.008
0.0,0.0,-0.0,0.005,-0.014
-0.001,0.005,-0.002,0.002,-0.011
-0.083,-0.003,0.003,0.003,-0.013
-0.078,-0.078,-0.001,0.002,-0.014
-0.077,-0.077,-0.003,0.005,-0.001
-0.047,0.0,0.011,-0.0,-0.008
-0.051,0.0,-0.0,0.004,-0.008
0.0,0.0,0.001,0.005,-0.011
-0.001,0.0,-0.001,0.001,-0.008
0.0,0.0,-0.0,0.004,-0.014
-0.001,0.001,-0.001,0.001,-0.011
-0.07,-0.003,0.006,0.004,-0.013
-0.048,-0.048,-0.001,0.002,-0.014
-0.048,-0.048,-0.002,0.004,-0.001
-0.096,0.0,0.006,-0.0,-0.008
-0.039,0.0,-0.0,0.003,-0.008
0.0,0.0,0.0,0.003,-0.011
-0.001,0.0,-0.001,0.001,-0.008
0.0,0.0,-0.0,0.003,-0.014
-0.001,-0.001,-0.001,0.001,-0.011
-0.047,-0.002,0.007,0.005,-0.013
-0.099,-0.099,-0.001,0.001,-0.014
-0.098,-0.098,-0.001,0.003,-0.001
-0.076,0.0,0.004,-0.0,-0.008
-0.023,0.0,-0.0,0.003,-0.008
0.0,0.0,-0.0,0.002,-0.011
-0.001,0.0,-0.001,0.001,-0.008
0.0,0.0,-0.0,0.003,-0.014
-0.001,-0.002,-0.001,0.001,-0.011
-0.023,-0.003,0.007,0.006,-0.012
-0.08,-0.08,-0.0,0.002,-0.013
-0.079,-0.079,0.0,0.003,-0.0
-0.049,-0.002,0.002,0.001,-0.007
-0.009,-0.002,0.0,0.003,-0.007
-0.002,-0.002,0.0,0.002,-0.01
-0.002,-0.002,-0.0,0.001,-0.007
-0.002,-0.002,0.0,0.003,-0.013
-0.002,-0.004,0.0,0.001,-0.01
-0.086,-0.001,0.004,0.004,-0.012
-0.049,-0.049,-0.0,0.001,-0.013
-0.049,-0.049,0.0,0.002,-0.0
-0.098,-0.0,-0.001,0.0,-0.007
0.005,-0.001,-0.0,0.002,-0.007
-0.001,-0.001,-0.0,0.001,-0.01
-0.001,-0.001,-0.0,0.0,-0.007
-0.001,-0.001,-0.0,0.002,-0.013
-0.001,-0.003,0.0,0.0,-0.01
-0.07,0.002,0.003,0.004,-0.012
-0.098,-0.098,0.0,0.001,-0.013
-0.097,-0.097,0.001,0.001,-0.001
-0.076,0.002,-0.002,0.001,-0.007
0.014,0.002,0.0,0.002,-0.007
0.002,0.002,0.0,0.001,-0.01
0.001,0.002,0.0,0.001,-0.007
0.002,0.002,0.0,0.002,-0.013
0.002,0.0,0.001,0.001,-0.01
-0.046,0.002,0.002,0.003,-0.012
-0.077,-0.077,-0.0,0.0,-0.013
-0.077,-0.077,0.001,0.0,-0.001
-0.047,0.002,-0.003,0.0,-0.007
0.014,0.001,-0.0,0.001,-0.007
0.001,0.001,-0.0,0.0,-0.01
0.001,0.001,-0.0,0.0,-0.007
0.001,0.001,-0.0,0.001,-0.013
0.001,0.001,0.001,0.0,-0.01
-0.093,0.001,0.0,0.002,-0.012
-0.048,-0.048,-0.0,-0.0,-0.013
-0.048,-0.048,0.001,-0.001,-0.001
-0.097,0.001,-0.002,-0.0,-0.007
0.011,0.0,-0.0,0.0,-0.007
0.001,0.001,-0.0,-0.0,-0.01
0.001,0.001,-0.0,-0.0,-0.007
0.001,0.001,-0.0,0.0,-0.013
0.001,0.001,0.001,-0.0,-0.01
-0.075,0.001,-0.001,0.001,-0.012
-0.098,-0.098,-0.0,-0.0,-0.013
-0.098,-0.098,0.0,-0.001,-0.001
-0.077,0.0,-0.002,-0.0,-0.007
0.01,0.0,-0.0,-0.001,-0.007
0.001,0.001,-0.0,-0.0,-0.01
0.001,0.001,-0.0,-0.0,-0.007
0.001,0.001,-0.0,-0.001,-0.013
0.001,0.001,0.001,-0.0,-0.01
-0.048,0.0,-0.001,0.0,-0.012
-0.077,-0.077,-0.0,-0.0,-0.013
-0.077,-0.077,-0.0,-0.001,-0.001
-0.048,-0.0,-0.001,-0.0,-0.007
0.005,0.0,-0.0,-0.001,-0.007
0.0,0.0,-0.0,-0.0,-0.01
0.0,0.0,-0.0,-0.0,-0.007
0.0,0.0,-0.0,-0.001,-0.012
0.0,0.001,0.0,-0.0,-0.01
-0.097,-0.0,-0.001,-0.0,-0.012
-0.048,-0.048,-0.0,-0.0,-0.013
-0.048,-0.048,-0.0,-0.001,-0.001
-0.098,-0.0,-0.0,-0.0,-0.007
0.003,0.0,-0.0,-0.001,-0.007
-0.0,-0.0,-0.0,-0.0,-0.01
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,-0.001,-0.012
-0.0,0.001,-0.0,-0.0,-0.01
-0.077,-0.0,-0.001,-0.0,-0.012
-0.098,-0.098,-0.0,-0.0,-0.013
-0.098,-0.098,-0.0,-0.001,-0.001
-0.077,-0.0,0.0,-0.0,-0.007
0.001,0.0,-0.0,-0.001,-0.007
-0.0,-0.0,-0.0,-0.0,-0.01
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,-0.001,-0.012
-0.0,0.001,-0.0,-0.0,-0.01
-0.048,-0.0,-0.001,-0.0,-0.012
-0.077,-0.077,-0.0,-0.0,-0.012
-0.077,-0.077,-0.0,-0.001,-0.001
-0.048,-0.0,0.0,-0.0,-0.007
-0.001,0.0,-0.0,-0.001,-0.007
-0.0,-0.0,-0.0,-0.0,-0.01
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,-0.001,-0.012
-0.0,0.0,-0.0,-0.0,-0.01
-0.098,-0.0,-0.001,-0.0,-0.012
-0.048,-0.048,-0.0,-0.0,-0.012
-0.048,-0.048,-0.0,-0.001,-0.001
-0.098,-0.0,0.0,-0.0,-0.007
-0.002,0.0,-0.0,-0.001,-0.007
-0.0,-0.0,-0.0,-0.0,-0.01
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,-0.001,-0.012
-0.0,-0.0,-0.0,-0.0,-0.01
-0.077,-0.0,-0.001,-0.0,-0.011
-0.098,-0.098,-0.0,-0.0,-0.012
-0.098,-0.098,-0.0,-0.0,-0.001
-0.077,-0.0,0.0,-0.0,-0.007
-0.002,0.0,-0.0,-0.001,-0.007
-0.0,-0.0,-0.0,-0.0,-0.01
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,-0.001,-0.011
-0.0,-0.0,-0.0,-0.0,-0.01
-0.048,-0.0,-0.0,-0.0,-0.011
-0.077,-0.077,-0.0,-0.0,-0.012
-0.077,-0.077,-0.0,0.0,-0.001
-0.048,-0.0,0.0,-0.0,-0.007
-0.001,0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,-0.0,-0.01
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,-0.0,-0.011
-0.0,-0.0,-0.0,-0.0,-0.01
-0.098,-0.0,0.0,-0.0,-0.011
-0.048,-0.048,-0.0,-0.0,-0.011
-0.048,-0.048,-0.0,0.0,-0.001
-0.098,-0.0,0.0,-0.0,-0.007
-0.001,0.0,-0.0,0.0,-0.007
-0.0,-0.0,-0.0,-0.0,-0.009
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,-0.0,-0.0,-0.01
-0.077,-0.0,0.0,-0.0,-0.011
-0.098,-0.098,-0.0,-0.0,-0.011
-0.098,-0.098,-0.0,0.0,-0.001
-0.077,-0.0,0.0,-0.0,-0.007
-0.001,0.0,-0.0,0.0,-0.007
-0.0,-0.0,-0.0,-0.0,-0.009
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,-0.0,-0.0,-0.009
-0.048,-0.0,0.0,-0.0,-0.011
-0.077,-0.077,-0.0,-0.0,-0.011
-0.077,-0.077,-0.0,0.0,-0.001
-0.048,-0.0,0.0,-0.0,-0.007
-0.0,0.0,-0.0,0.0,-0.007
-0.0,-0.0,-0.0,-0.0,-0.009
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,-0.0,-0.0,-0.009
-0.098,-0.0,0.0,-0.0,-0.011
-0.048,-0.048,-0.0,-0.0,-0.011
-0.048,-0.048,-0.0,0.0,-0.001
-0.098,-0.0,0.0,-0.0,-0.006
0.0,0.0,-0.0,0.0,-0.007
-0.0,-0.0,-0.0,-0.0,-0.009
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,-0.0,-0.0,-0.009
-0.077,-0.0,0.0,-0.0,-0.01
-0.098,-0.098,-0.0,-0.0,-0.011
-0.098,-0.098,-0.0,0.0,-0.001
-0.077,-0.0,0.0,-0.0,-0.006
0.0,0.0,-0.0,0.0,-0.006
-0.0,-0.0,-0.0,-0.0,-0.009
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,-0.0,-0.0,-0.009
-0.048,-0.0,0.0,-0.0,-0.01
-0.077,-0.077,-0.0,-0.0,-0.011
-0.077,-0.077,-0.0,0.0,-0.001
-0.048,-0.0,0.0,-0.0,-0.006
0.0,0.0,-0.0,0.0,-0.006
-0.0,-0.0,-0.0,-0.0,-0.009
-0.0,-0.0,-0.0,-0.0,-0.007
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,-0.0,-0.0,-0.009
-0.098,-0.0,0.0,-0.0,-0.01
-0.048,-0.048,-0.0,-0.0,-0.01
