Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,11:10:35.421518,2024-03-02,11:10:43.262278,0:00:07.840760
Índice de similitud,Ranking
-0.077,-0.007,-0.05,-0.029,0.079
-0.179,-0.078,-0.084,-0.081,0.157
-0.196,-0.218,-0.136,-0.021,0.025
-0.219,-0.174,-0.071,-0.09,0.005
-0.173,-0.151,-0.005,-0.018,0.132
-0.166,-0.066,-0.227,-0.051,0.07
-0.146,-0.052,-0.087,-0.04,0.127
-0.191,-0.094,-0.029,-0.091,0.004
-0.002,-0.174,-0.067,-0.072,0.021
-0.1,-0.009,-0.074,-0.088,0.052
-0.156,-0.069,-0.082,-0.116,0.105
-0.197,-0.207,-0.165,-0.084,0.016
-0.199,-0.141,-0.066,-0.119,0.003
-0.188,-0.164,-0.006,-0.028,0.088
-0.127,-0.051,-0.203,-0.061,0.045
-0.151,-0.054,-0.097,-0.058,0.085
-0.146,-0.072,-0.026,-0.114,0.003
-0.001,-0.148,-0.064,-0.094,0.013
-0.076,-0.006,-0.066,-0.111,0.033
-0.146,-0.065,-0.081,-0.14,0.07
-0.159,-0.161,-0.153,-0.113,0.009
-0.15,-0.096,-0.053,-0.125,0.002
-0.123,-0.107,-0.005,-0.029,0.057
-0.083,-0.033,-0.156,-0.062,0.027
-0.093,-0.034,-0.072,-0.059,0.055
-0.095,-0.047,-0.02,-0.117,0.002
-0.001,-0.106,-0.052,-0.098,0.008
-0.049,-0.004,-0.051,-0.114,0.02
-0.11,-0.05,-0.067,-0.145,0.045
-0.109,-0.106,-0.121,-0.12,0.004
-0.128,-0.075,-0.046,-0.133,0.001
-0.092,-0.08,-0.004,-0.031,0.035
-0.062,-0.025,-0.131,-0.065,0.014
-0.065,-0.024,-0.059,-0.062,0.034
-0.07,-0.035,-0.017,-0.124,0.001
-0.0,-0.064,-0.037,-0.092,0.004
-0.026,-0.002,-0.035,-0.106,0.01
-0.063,-0.029,-0.046,-0.136,0.027
-0.063,-0.058,-0.084,-0.113,0.001
-0.087,-0.046,-0.033,-0.127,0.0
-0.052,-0.045,-0.003,-0.03,0.02
-0.035,-0.014,-0.092,-0.061,0.005
-0.033,-0.012,-0.04,-0.058,0.019
-0.039,-0.019,-0.012,-0.118,0.0
0.0,-0.031,-0.023,-0.08,0.001
-0.01,-0.001,-0.02,-0.092,0.003
-0.109,-0.003,-0.017,-0.1,0.014
-0.041,-0.035,-0.064,-0.114,-0.001
-0.114,-0.09,-0.013,-0.096,-0.0
-0.1,-0.093,-0.001,-0.022,0.009
-0.084,-0.001,-0.108,-0.045,-0.001
-0.087,0.001,-0.014,-0.043,0.008
-0.052,-0.004,-0.006,-0.103,-0.0
0.0,-0.015,-0.015,-0.077,-0.001
-0.002,-0.0,-0.012,-0.088,-0.002
-0.085,0.004,-0.0,-0.08,0.006
-0.022,-0.018,-0.039,-0.101,-0.002
-0.087,-0.075,-0.002,-0.078,0.001
-0.08,-0.077,0.001,-0.015,0.003
-0.055,0.0,-0.061,-0.029,-0.005
-0.074,0.002,0.001,-0.033,0.003
-0.045,0.002,0.0,-0.067,0.001
-0.005,-0.003,-0.004,-0.055,-0.001
-0.001,-0.005,-0.002,-0.063,-0.004
-0.051,0.009,0.012,-0.059,0.0
-0.084,-0.082,-0.076,-0.07,-0.003
-0.091,-0.05,0.006,-0.059,0.001
-0.05,-0.051,0.002,-0.009,-0.001
-0.041,0.001,-0.036,-0.021,-0.007
-0.05,0.002,0.011,-0.023,-0.001
-0.042,0.005,0.004,-0.049,0.001
-0.008,0.003,0.002,-0.044,-0.001
-0.0,-0.007,0.003,-0.051,-0.005
-0.101,0.014,0.015,-0.035,-0.005
-0.067,-0.066,-0.063,-0.059,-0.004
-0.07,-0.06,0.01,-0.044,0.0
-0.097,-0.096,0.001,-0.006,-0.005
-0.018,0.007,-0.047,-0.017,-0.01
-0.093,0.007,0.014,-0.014,-0.005
-0.027,0.012,0.005,-0.036,0.0
-0.003,0.012,0.005,-0.036,-0.002
0.006,-0.002,0.006,-0.041,-0.007
-0.075,0.017,0.017,-0.023,-0.008
-0.042,-0.042,-0.043,-0.046,-0.005
-0.042,-0.055,0.011,-0.029,-0.0
-0.053,-0.053,0.001,-0.004,-0.007
0.002,0.009,-0.047,-0.012,-0.012
-0.052,0.008,0.013,-0.008,-0.007
-0.011,0.014,0.005,-0.024,-0.0
0.002,0.013,0.005,-0.023,-0.003
0.007,0.002,0.006,-0.026,-0.008
-0.042,0.015,0.016,-0.012,-0.01
-0.016,-0.017,-0.022,-0.033,-0.005
-0.054,-0.04,0.01,-0.016,-0.0
-0.021,-0.021,0.001,-0.003,-0.009
0.015,0.007,-0.032,-0.006,-0.013
-0.022,0.007,0.011,-0.004,-0.009
0.003,0.013,0.004,-0.013,-0.0
0.004,0.011,0.004,-0.013,-0.004
0.007,0.004,0.005,-0.015,-0.009
-0.091,0.008,0.01,-0.047,-0.012
-0.076,-0.076,-0.068,-0.016,-0.005
-0.041,-0.014,0.006,-0.05,-0.0
-0.006,-0.006,0.001,-0.002,-0.01
0.022,0.006,-0.024,-0.003,-0.014
-0.007,0.006,0.01,-0.002,-0.01
0.011,0.007,0.002,-0.047,-0.0
0.005,0.01,0.004,-0.008,-0.004
0.007,0.005,0.004,-0.009,-0.01
-0.075,-0.0,0.006,-0.039,-0.013
-0.067,-0.067,-0.058,-0.004,-0.005
-0.039,-0.006,0.004,-0.041,-0.0
0.003,0.003,0.0,0.002,-0.011
0.013,-0.001,-0.01,0.003,-0.014
0.002,-0.001,0.006,0.003,-0.011
0.009,-0.002,0.001,-0.033,-0.0
-0.001,0.001,0.003,-0.0,-0.004
-0.001,-0.001,0.002,0.0,-0.01
-0.044,-0.001,0.003,-0.033,-0.014
-0.029,-0.029,-0.032,-0.041,-0.005
-0.026,0.006,0.002,-0.034,-0.0
0.011,0.011,-0.0,0.001,-0.011
0.011,-0.0,-0.001,0.003,-0.014
0.01,0.0,0.002,0.003,-0.011
0.012,-0.002,0.0,-0.029,-0.0
0.001,0.001,0.002,0.002,-0.004
0.0,0.001,0.001,0.002,-0.01
-0.093,-0.005,-0.001,-0.019,-0.014
-0.015,-0.015,-0.018,-0.036,-0.005
-0.015,0.009,0.0,-0.024,-0.0
0.009,0.009,-0.0,0.003,-0.011
0.004,-0.003,0.004,0.005,-0.014
0.009,-0.003,-0.0,0.005,-0.011
0.008,-0.005,-0.0,-0.022,-0.0
-0.002,-0.003,0.001,0.005,-0.004
-0.003,-0.002,0.0,0.006,-0.01
-0.075,-0.007,-0.003,-0.012,-0.014
-0.002,-0.002,-0.006,-0.029,-0.005
-0.004,0.01,-0.001,-0.015,-0.0
0.007,0.006,-0.0,0.004,-0.011
-0.0,-0.004,0.006,0.006,-0.014
0.006,-0.004,-0.001,0.006,-0.011
0.004,-0.006,-0.0,-0.015,-0.0
-0.003,-0.004,0.0,0.006,-0.004
-0.004,-0.003,-0.0,0.007,-0.01
-0.048,-0.007,-0.004,-0.006,-0.014
0.008,0.008,0.004,-0.022,-0.005
0.004,0.008,-0.002,-0.007,-0.0
0.004,0.004,-0.0,0.004,-0.011
-0.002,-0.004,0.006,0.006,-0.014
0.004,-0.004,-0.002,0.006,-0.011
0.0,-0.006,-0.0,-0.009,-0.0
-0.003,-0.004,-0.0,0.006,-0.004
-0.004,-0.003,-0.0,0.007,-0.01
-0.097,-0.004,-0.003,-0.001,-0.014
0.011,0.011,0.009,-0.012,-0.005
0.009,0.005,-0.002,-0.001,-0.0
0.002,0.002,-0.0,0.004,-0.011
-0.003,-0.003,0.005,0.005,-0.014
0.002,-0.003,-0.002,0.005,-0.011
-0.003,-0.004,-0.0,-0.004,-0.0
-0.002,-0.003,-0.0,0.006,-0.004
-0.003,-0.002,-0.0,0.007,-0.01
-0.077,-0.003,-0.002,0.002,-0.014
0.011,0.011,0.011,-0.005,-0.005
0.009,0.001,-0.002,0.004,-0.0
0.001,0.001,-0.0,0.003,-0.011
-0.003,-0.002,0.004,0.004,-0.014
0.001,-0.002,-0.001,0.004,-0.011
-0.004,-0.002,-0.0,0.0,-0.0
-0.002,-0.002,-0.0,0.005,-0.004
-0.002,-0.001,-0.0,0.006,-0.01
-0.044,0.002,-0.001,0.002,-0.014
0.012,0.012,0.01,-0.004,-0.005
0.011,0.003,-0.001,0.004,-0.0
0.003,0.003,-0.0,-0.0,-0.011
0.001,0.003,0.002,0.001,-0.014
0.003,0.003,-0.001,0.001,-0.011
-0.0,0.003,-0.0,0.001,-0.0
0.002,0.003,-0.0,0.002,-0.004
0.003,0.003,-0.0,0.003,-0.01
-0.092,0.005,-0.0,0.001,-0.014
0.013,0.013,0.009,-0.003,-0.005
0.01,0.003,-0.001,0.003,-0.0
0.004,0.004,-0.0,-0.002,-0.011
0.003,0.005,0.001,-0.001,-0.014
0.004,0.005,-0.001,-0.001,-0.011
0.002,0.006,-0.0,0.001,-0.0
0.004,0.005,-0.0,0.0,-0.004
0.005,0.005,-0.0,0.001,-0.01
-0.071,0.006,0.0,0.001,-0.014
0.008,0.008,0.006,-0.002,-0.005
0.007,0.002,-0.0,0.002,-0.0
0.004,0.004,-0.0,-0.003,-0.011
0.003,0.004,0.0,-0.002,-0.014
0.004,0.005,-0.0,-0.002,-0.011
0.003,0.006,-0.0,0.001,-0.0
0.004,0.004,-0.0,-0.001,-0.004
0.005,0.004,-0.0,-0.001,-0.01
-0.042,0.006,0.0,0.001,-0.014
0.004,0.004,0.003,-0.001,-0.005
0.004,0.002,0.0,0.002,-0.0
0.003,0.003,-0.0,-0.003,-0.011
0.003,0.003,-0.0,-0.002,-0.014
0.003,0.004,0.0,-0.002,-0.011
0.003,0.005,-0.0,0.001,-0.0
0.003,0.003,-0.0,-0.002,-0.004
0.004,0.003,-0.0,-0.002,-0.01
-0.088,0.003,0.0,0.0,-0.014
0.002,0.002,0.001,-0.001,-0.005
0.003,0.002,0.0,0.002,-0.0
0.002,0.002,-0.0,-0.003,-0.011
0.003,0.003,-0.0,-0.003,-0.014
0.002,0.003,0.0,-0.002,-0.011
0.003,0.004,-0.0,0.001,-0.0
0.003,0.003,-0.0,-0.002,-0.004
0.003,0.002,-0.0,-0.002,-0.01
-0.069,0.002,0.0,-0.0,-0.014
-0.0,-0.0,-0.0,-0.0,-0.005
0.001,0.001,0.0,0.001,-0.0
0.001,0.001,-0.0,-0.003,-0.011
0.002,0.001,-0.0,-0.003,-0.014
0.001,0.001,0.0,-0.002,-0.011
0.002,0.002,-0.0,0.001,-0.0
0.002,0.001,-0.0,-0.002,-0.004
0.001,0.001,-0.0,-0.002,-0.01
-0.042,0.001,0.0,-0.0,-0.014
-0.001,-0.001,-0.001,0.0,-0.005
-0.0,0.0,0.0,0.001,-0.0
0.0,0.0,-0.0,-0.003,-0.011
0.001,0.0,-0.0,-0.002,-0.014
0.0,0.0,0.0,-0.002,-0.011
0.001,0.0,-0.0,0.001,-0.0
0.001,0.0,-0.0,-0.002,-0.004
0.0,0.0,-0.0,-0.002,-0.01
-0.015,-0.0,0.0,-0.0,-0.013
-0.001,-0.001,-0.001,0.0,-0.005
-0.001,-0.0,0.0,0.001,-0.0
-0.0,-0.0,-0.0,-0.002,-0.011
0.0,-0.0,-0.0,-0.002,-0.013
-0.0,-0.0,0.0,-0.002,-0.011
0.0,-0.001,-0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.002,-0.004
-0.0,-0.0,-0.0,-0.002,-0.01
-0.076,-0.001,0.0,-0.0,-0.013
-0.001,-0.001,-0.001,0.0,-0.005
-0.001,-0.0,0.0,0.001,-0.0
-0.0,-0.0,-0.0,-0.001,-0.011
-0.0,-0.0,-0.0,-0.002,-0.013
-0.0,-0.0,0.0,-0.002,-0.011
-0.0,-0.001,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.002,-0.004
-0.0,-0.0,-0.0,-0.002,-0.01
-0.063,-0.001,0.0,-0.0,-0.013
-0.001,-0.001,-0.001,0.0,-0.005
-0.001,-0.0,0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.001,-0.011
-0.0,-0.0,-0.0,-0.001,-0.013
-0.0,-0.0,0.0,-0.001,-0.011
-0.0,-0.001,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.001,-0.004
-0.0,-0.0,-0.0,-0.001,-0.01
-0.041,-0.001,0.0,-0.0,-0.013
-0.001,-0.001,-0.001,0.0,-0.005
-0.001,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.011
-0.0,-0.0,-0.0,-0.001,-0.013
-0.0,-0.0,0.0,-0.001,-0.011
-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.001,-0.004
-0.0,-0.0,-0.0,-0.001,-0.01
-0.018,-0.001,0.0,-0.0,-0.012
-0.0,-0.0,-0.001,0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,-0.0,-0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.011
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.004
-0.0,-0.0,-0.0,-0.0,-0.009
0.002,-0.001,0.0,-0.0,-0.012
0.0,0.0,-0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,-0.0,0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.01
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.009
0.015,-0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,-0.0,0.0,-0.012
-0.0,-0.0,0.0,-0.001,-0.01
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.009
0.018,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,-0.0,0.0,-0.012
-0.0,-0.0,0.0,-0.0,-0.01
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.009
0.016,0.0,0.0,-0.0,-0.012
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,-0.0,0.0,-0.012
-0.0,-0.0,0.0,0.0,-0.01
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.009
0.012,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.01
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.009
0.008,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.01
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.009
0.004,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.009
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.009
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.008
0.002,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.009
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.009
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.008
0.0,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.009
-0.0,-0.0,-0.0,0.0,-0.011
-0.0,-0.0,0.0,0.0,-0.009
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.008
-0.001,0.0,0.0,-0.0,-0.011
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.009
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.009
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.008
-0.001,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,0.0,-0.005
0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.009
-0.0,-0.0,-0.0,0.0,-0.01
-0.0,-0.0,0.0,0.0,-0.009
-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.004
-0.0,-0.0,-0.0,0.0,-0.008
-0.001,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,0.0,-0.005
