Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,11:13:04.989470,2024-03-02,11:13:18.314871,0:00:13.325401
Índice de similitud,Ranking
-0.264,-0.144,-0.191,-0.031,0.042
-0.22,-0.041,-0.142,-0.076,0.063
-0.055,-0.064,-0.152,-0.071,0.129
-0.138,-0.209,-0.093,-0.014,0.079
-0.234,-0.249,-0.038,-0.066,0.015
-0.127,-0.031,-0.1,-0.037,0.019
-0.163,-0.211,-0.008,-0.006,0.148
-0.181,-0.177,-0.024,-0.054,0.003
-0.223,-0.156,-0.205,-0.045,0.086
-0.213,-0.117,-0.179,-0.038,0.027
-0.196,-0.037,-0.142,-0.119,0.04
-0.057,-0.067,-0.17,-0.11,0.086
-0.105,-0.16,-0.083,-0.016,0.05
-0.179,-0.19,-0.034,-0.082,0.01
-0.097,-0.024,-0.09,-0.047,0.012
-0.128,-0.166,-0.008,-0.007,0.099
-0.145,-0.129,-0.02,-0.057,0.001
-0.154,-0.108,-0.163,-0.046,0.056
-0.146,-0.081,-0.143,-0.039,0.016
-0.145,-0.028,-0.119,-0.133,0.024
-0.036,-0.042,-0.127,-0.113,0.056
-0.09,-0.137,-0.078,-0.018,0.031
-0.116,-0.123,-0.026,-0.084,0.006
-0.063,-0.015,-0.069,-0.049,0.007
-0.112,-0.145,-0.008,-0.008,0.065
-0.098,-0.079,-0.014,-0.052,-0.001
-0.12,-0.084,-0.14,-0.047,0.034
-0.114,-0.063,-0.124,-0.039,0.008
-0.091,-0.017,-0.087,-0.128,0.012
-0.017,-0.02,-0.083,-0.104,0.034
-0.061,-0.093,-0.062,-0.016,0.018
-0.086,-0.091,-0.022,-0.087,0.003
-0.033,-0.007,-0.047,-0.044,0.004
-0.078,-0.101,-0.007,-0.006,0.041
-0.057,-0.04,-0.009,-0.045,-0.002
-0.075,-0.053,-0.101,-0.044,0.019
-0.071,-0.039,-0.09,-0.036,0.003
-0.048,-0.01,-0.055,-0.114,0.004
-0.006,-0.007,-0.046,-0.09,0.019
-0.018,-0.117,-0.03,-0.012,0.008
-0.049,-0.052,-0.015,-0.082,0.001
-0.013,-0.003,-0.027,-0.038,0.001
-0.041,-0.095,-0.005,-0.005,0.024
-0.037,-0.021,-0.006,-0.044,-0.003
-0.112,-0.093,-0.112,-0.033,0.008
-0.074,-0.014,-0.085,-0.032,-0.001
-0.026,-0.006,-0.038,-0.112,-0.002
-0.0,0.0,-0.026,-0.086,0.008
-0.075,-0.058,-0.008,-0.01,0.001
-0.096,-0.099,-0.006,-0.062,-0.0
-0.003,-0.001,-0.017,-0.037,-0.001
-0.093,-0.052,-0.002,-0.004,0.012
-0.021,-0.01,-0.002,-0.035,-0.003
-0.086,-0.077,-0.081,-0.024,0.003
-0.052,-0.079,-0.053,-0.018,-0.003
-0.012,-0.008,-0.02,-0.096,-0.005
-0.002,-0.001,-0.007,-0.072,0.003
-0.068,-0.036,0.005,-0.004,-0.003
-0.078,-0.08,-0.0,-0.049,-0.0
-0.001,-0.005,-0.003,-0.024,-0.001
-0.057,-0.027,0.001,0.001,0.005
-0.006,-0.0,0.001,-0.025,-0.003
-0.051,-0.051,-0.046,-0.015,-0.001
-0.042,-0.07,-0.036,-0.01,-0.004
0.0,-0.008,-0.004,-0.076,-0.007
-0.003,-0.002,-0.059,-0.046,-0.001
-0.035,-0.092,0.012,0.001,-0.005
-0.05,-0.051,0.004,-0.035,-0.0
0.0,-0.006,0.005,-0.014,-0.001
-0.028,-0.009,0.002,0.004,-0.0
-0.069,0.013,0.002,-0.018,-0.004
-0.101,-0.095,-0.086,-0.01,-0.005
-0.02,-0.043,-0.019,-0.009,-0.006
0.015,-0.0,0.008,-0.06,-0.009
0.003,0.004,-0.054,-0.038,-0.005
-0.013,-0.07,0.015,-0.001,-0.008
-0.095,-0.097,0.005,-0.022,-0.001
0.007,-0.0,0.008,-0.013,-0.002
-0.008,0.006,0.002,0.001,-0.005
-0.049,0.013,0.002,-0.008,-0.004
-0.079,-0.076,-0.068,-0.004,-0.007
-0.005,-0.02,-0.004,-0.003,-0.007
0.015,0.001,0.013,-0.033,-0.01
0.002,0.002,-0.032,-0.02,-0.007
0.003,-0.031,0.012,0.001,-0.01
-0.076,-0.077,0.005,-0.012,-0.002
0.005,-0.001,0.008,-0.006,-0.003
0.005,0.01,0.002,0.003,-0.008
-0.026,0.014,0.002,-0.005,-0.004
-0.044,-0.044,-0.044,-0.002,-0.009
0.011,-0.079,0.008,-0.001,-0.008
0.019,0.005,0.016,-0.021,-0.011
0.005,0.005,-0.021,-0.013,-0.009
0.014,-0.002,0.009,-0.0,-0.011
-0.044,-0.044,0.005,-0.007,-0.002
0.006,0.003,0.006,-0.004,-0.003
0.014,0.013,0.001,0.001,-0.01
-0.017,0.012,0.001,-0.002,-0.004
-0.095,-0.094,-0.013,0.001,-0.01
0.014,-0.051,0.013,0.001,-0.008
0.015,0.004,0.015,-0.01,-0.012
0.003,0.003,-0.01,-0.006,-0.01
0.017,0.01,0.007,0.0,-0.012
-0.094,-0.094,0.003,-0.001,-0.002
0.004,0.002,0.005,-0.002,-0.003
0.013,0.01,0.0,0.001,-0.012
-0.005,0.011,0.001,-0.001,-0.004
-0.072,-0.072,-0.031,0.001,-0.011
0.018,-0.035,0.016,0.001,-0.008
0.009,0.005,0.01,-0.046,-0.013
0.004,0.004,-0.0,-0.002,-0.011
0.015,0.017,0.003,-0.001,-0.012
-0.072,-0.072,0.002,0.002,-0.002
0.005,0.004,0.004,-0.002,-0.003
0.015,0.011,0.0,-0.0,-0.013
0.006,0.005,0.001,0.0,-0.004
-0.042,-0.042,-0.039,0.001,-0.011
0.014,-0.009,0.013,0.001,-0.008
0.004,0.004,0.006,-0.036,-0.013
0.003,0.003,0.007,0.001,-0.011
0.011,0.017,0.001,-0.001,-0.012
-0.042,-0.042,0.001,0.004,-0.002
0.003,0.003,0.002,-0.001,-0.003
0.01,0.007,0.0,-0.001,-0.014
0.006,-0.003,0.001,0.004,-0.003
-0.094,-0.094,-0.031,0.005,-0.01
0.007,-0.002,0.012,0.005,-0.007
-0.004,-0.002,0.004,-0.028,-0.012
-0.003,-0.003,0.011,0.006,-0.01
0.004,0.012,0.0,0.002,-0.011
-0.094,-0.094,0.001,0.008,-0.001
-0.003,-0.003,0.001,0.003,-0.002
0.002,-0.0,0.001,0.002,-0.013
0.009,-0.002,0.0,0.003,-0.003
-0.072,-0.072,-0.027,0.004,-0.011
0.004,0.009,0.007,0.003,-0.008
-0.003,-0.0,0.001,-0.023,-0.012
-0.0,-0.0,0.01,0.005,-0.011
0.002,0.009,-0.001,0.001,-0.012
-0.072,-0.072,-0.0,0.007,-0.002
-0.0,-0.0,-0.0,0.001,-0.003
0.001,0.0,0.0,0.0,-0.013
0.008,-0.001,-0.0,0.002,-0.003
-0.042,-0.042,-0.02,0.003,-0.011
0.002,0.013,0.003,0.001,-0.008
-0.002,0.001,-0.001,-0.018,-0.012
0.001,0.001,0.008,0.004,-0.011
0.001,0.005,-0.001,-0.0,-0.012
-0.042,-0.042,-0.001,0.005,-0.002
0.001,0.001,-0.001,0.0,-0.003
0.001,0.0,-0.0,-0.001,-0.013
0.003,-0.006,0.0,0.005,-0.002
-0.094,-0.094,-0.008,0.005,-0.01
-0.004,0.009,0.001,0.004,-0.007
-0.006,-0.004,-0.002,-0.009,-0.011
-0.004,-0.004,0.007,0.007,-0.01
-0.005,-0.002,-0.001,0.003,-0.011
-0.094,-0.094,-0.001,0.006,-0.001
-0.004,-0.004,-0.001,0.003,-0.002
-0.005,-0.005,0.0,0.002,-0.012
0.003,-0.002,-0.0,0.002,-0.003
-0.072,-0.072,-0.002,0.003,-0.011
-0.002,0.008,-0.001,0.002,-0.007
-0.002,-0.001,-0.003,-0.006,-0.011
-0.0,-0.0,0.004,0.004,-0.011
-0.002,-0.001,-0.001,0.001,-0.011
-0.072,-0.072,-0.001,0.004,-0.002
-0.0,0.0,-0.001,0.001,-0.003
-0.001,-0.001,-0.0,0.0,-0.013
0.003,0.001,-0.0,0.0,-0.003
-0.042,-0.042,0.003,0.001,-0.011
-0.0,0.006,-0.002,0.0,-0.007
0.001,0.001,-0.003,-0.003,-0.011
0.002,0.002,0.001,0.002,-0.011
0.0,0.0,-0.001,-0.0,-0.011
-0.042,-0.042,-0.001,0.002,-0.002
0.002,0.002,-0.001,-0.0,-0.003
0.001,0.001,-0.0,-0.001,-0.013
0.003,0.003,-0.0,-0.002,-0.003
-0.088,-0.088,0.005,-0.002,-0.011
0.002,0.006,-0.003,-0.002,-0.007
0.004,0.003,-0.002,-0.002,-0.011
0.003,0.004,-0.0,0.0,-0.011
0.002,0.001,-0.001,-0.002,-0.011
-0.088,-0.088,-0.001,-0.001,-0.002
0.003,0.004,-0.001,-0.002,-0.003
0.002,0.003,-0.0,-0.003,-0.013
0.002,0.003,-0.0,-0.003,-0.003
-0.068,-0.068,0.006,-0.003,-0.011
0.002,0.004,-0.002,-0.003,-0.007
0.004,0.004,-0.001,-0.001,-0.011
0.003,0.003,-0.001,-0.001,-0.011
0.003,0.002,-0.001,-0.003,-0.011
-0.068,-0.068,-0.001,-0.003,-0.002
0.003,0.004,-0.001,-0.003,-0.003
0.002,0.003,-0.0,-0.003,-0.013
0.001,0.002,-0.0,-0.002,-0.003
-0.041,-0.041,0.006,-0.003,-0.011
0.001,0.001,-0.001,-0.002,-0.007
0.003,0.003,-0.0,0.001,-0.011
0.001,0.001,-0.001,-0.001,-0.011
0.002,0.001,-0.0,-0.002,-0.011
-0.041,-0.041,-0.001,-0.003,-0.002
0.001,0.002,-0.0,-0.002,-0.003
0.001,0.001,-0.0,-0.002,-0.013
-0.0,0.001,-0.0,-0.001,-0.003
-0.014,-0.014,0.005,-0.003,-0.011
0.0,-0.0,-0.001,-0.001,-0.007
0.001,0.001,0.0,0.002,-0.011
0.0,0.0,-0.001,-0.001,-0.011
0.001,0.0,0.0,-0.002,-0.011
-0.014,-0.014,-0.0,-0.003,-0.002
0.0,0.001,0.0,-0.001,-0.003
0.0,0.0,-0.0,-0.001,-0.013
0.0,0.001,-0.0,-0.002,-0.003
-0.075,-0.075,0.003,-0.003,-0.011
0.001,-0.0,-0.001,-0.002,-0.007
0.001,0.001,0.0,0.002,-0.011
0.001,0.001,-0.001,-0.002,-0.011
0.001,0.001,0.0,-0.003,-0.011
-0.075,-0.075,0.0,-0.003,-0.002
0.001,0.001,0.0,-0.002,-0.003
0.001,0.001,-0.0,-0.002,-0.013
0.0,0.001,-0.0,-0.002,-0.003
-0.062,-0.062,0.001,-0.003,-0.011
0.001,-0.0,-0.0,-0.002,-0.007
0.001,0.001,0.0,0.001,-0.011
0.001,0.001,-0.001,-0.002,-0.011
0.001,0.001,0.0,-0.003,-0.011
-0.062,-0.062,0.0,-0.003,-0.002
0.001,0.0,0.0,-0.002,-0.003
0.001,0.001,-0.0,-0.002,-0.013
-0.001,-0.0,-0.0,-0.001,-0.003
-0.041,-0.041,-0.0,-0.002,-0.011
-0.0,-0.001,0.0,-0.001,-0.007
-0.0,-0.0,0.0,0.002,-0.011
-0.0,-0.0,-0.001,-0.001,-0.011
-0.0,-0.0,0.0,-0.001,-0.011
-0.041,-0.041,0.0,-0.002,-0.002
-0.0,-0.001,0.0,-0.001,-0.003
0.0,-0.0,-0.0,-0.001,-0.013
-0.001,-0.001,-0.0,-0.0,-0.003
-0.018,-0.018,-0.001,-0.001,-0.011
-0.001,-0.001,0.0,-0.0,-0.007
-0.001,-0.001,0.0,0.002,-0.011
-0.001,-0.001,-0.001,-0.0,-0.011
-0.001,-0.001,0.0,-0.0,-0.011
-0.018,-0.018,0.0,-0.001,-0.002
-0.001,-0.001,0.0,-0.0,-0.003
-0.0,-0.001,-0.0,-0.0,-0.013
-0.001,-0.001,-0.0,0.0,-0.003
0.001,0.001,-0.001,-0.0,-0.011
-0.001,-0.001,0.0,0.0,-0.007
-0.001,-0.001,0.0,0.002,-0.011
-0.001,-0.001,-0.0,0.001,-0.011
-0.001,-0.001,0.0,0.0,-0.011
0.001,0.001,0.0,-0.0,-0.002
-0.001,-0.001,0.0,0.0,-0.003
-0.0,-0.001,-0.0,0.0,-0.013
-0.0,-0.001,-0.0,0.0,-0.003
0.014,0.014,-0.001,0.001,-0.011
-0.001,-0.001,0.0,0.0,-0.007
-0.001,-0.001,0.0,0.002,-0.011
-0.001,-0.001,0.0,0.001,-0.011
-0.001,-0.001,0.0,0.0,-0.011
0.014,0.014,0.0,0.001,-0.002
-0.001,-0.001,0.0,0.0,-0.003
-0.0,-0.001,-0.0,0.0,-0.013
0.0,-0.001,-0.0,0.0,-0.003
0.018,0.018,-0.001,0.001,-0.011
-0.001,-0.001,0.0,0.0,-0.007
-0.001,-0.001,0.0,0.002,-0.011
-0.001,-0.001,0.0,0.001,-0.011
-0.001,-0.001,0.0,0.0,-0.011
0.018,0.018,0.0,0.001,-0.002
-0.001,-0.001,0.0,0.0,-0.003
-0.0,-0.001,-0.0,0.0,-0.012
0.0,-0.001,-0.0,0.0,-0.003
0.016,0.016,-0.001,0.001,-0.011
-0.001,-0.001,0.0,0.0,-0.007
-0.0,-0.0,0.0,0.001,-0.011
-0.001,-0.001,0.0,0.001,-0.011
-0.001,-0.001,0.0,0.0,-0.011
0.016,0.016,0.0,0.001,-0.002
-0.001,-0.001,0.0,0.0,-0.003
-0.0,-0.001,-0.0,0.0,-0.012
0.0,-0.0,-0.0,0.0,-0.003
0.012,0.012,-0.001,0.001,-0.01
-0.0,-0.001,0.0,0.0,-0.007
0.0,0.0,0.0,0.001,-0.011
-0.0,-0.0,0.0,0.001,-0.01
-0.001,-0.0,0.0,0.0,-0.011
0.012,0.012,0.0,0.001,-0.002
-0.0,-0.0,0.0,0.0,-0.003
-0.0,-0.0,-0.0,0.0,-0.012
0.0,0.0,-0.0,0.0,-0.003
0.008,0.008,-0.0,0.001,-0.01
0.0,-0.0,0.0,0.0,-0.007
0.0,0.0,0.0,0.001,-0.011
0.0,0.0,0.0,0.001,-0.01
-0.0,0.0,0.0,0.0,-0.011
0.008,0.008,0.0,0.001,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.012
0.0,0.0,-0.0,0.0,-0.003
0.004,0.004,0.0,0.001,-0.01
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,0.001,-0.011
0.0,0.0,0.0,0.001,-0.01
0.0,0.0,0.0,0.0,-0.011
0.004,0.004,0.0,0.001,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.012
0.0,0.0,-0.0,0.0,-0.003
0.002,0.002,0.0,0.001,-0.01
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.01
0.002,0.002,0.0,0.001,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.011
0.0,0.0,-0.0,0.0,-0.003
0.0,0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.001,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.011
0.0,0.0,-0.0,0.0,-0.003
-0.001,-0.001,0.0,-0.0,-0.01
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,0.0,-0.01
-0.001,-0.001,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.011
0.0,0.0,-0.0,0.0,-0.003
-0.001,-0.001,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.01
-0.001,-0.001,0.0,-0.0,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.011
0.0,0.0,-0.0,0.0,-0.003
-0.001,-0.001,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.01
-0.001,-0.001,0.0,-0.0,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.011
0.0,0.0,-0.0,0.0,-0.003
-0.001,-0.001,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.009
-0.001,-0.001,0.0,-0.0,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.011
0.0,0.0,-0.0,0.0,-0.003
-0.001,-0.001,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,-0.0,-0.01
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.009
-0.001,-0.001,0.0,-0.0,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,-0.0,0.0,-0.003
-0.001,-0.001,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.007
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.009
-0.001,-0.001,0.0,-0.0,-0.002
0.0,0.0,0.0,0.0,-0.003
-0.0,0.0,-0.0,0.0,-0.01
0.0,0.0,-0.0,0.0,-0.003
-0.0,-0.0,0.0,-0.0,-0.009
0.0,0.0,0.0,0.0,-0.007
