Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,23:52:07.597641,2024-03-01,23:52:16.750320,0:00:09.152679
Índice de similitud,Ranking
-0.251,-0.226,-0.184,-0.019,0.003
-0.232,-0.184,-0.08,-0.089,0.011
-0.085,-0.132,-0.027,-0.076,0.025
-0.212,-0.058,-0.095,-0.057,0.114
-0.121,-0.205,-0.084,-0.025,0.107
-0.184,-0.109,-0.025,-0.055,0.125
-0.06,-0.182,-0.017,-0.068,0.098
-0.095,-0.058,-0.158,-0.07,0.037
-0.188,-0.216,-0.091,-0.083,0.008
-0.201,-0.182,-0.19,-0.025,0.002
-0.177,-0.14,-0.071,-0.11,0.007
-0.065,-0.1,-0.024,-0.095,0.016
-0.218,-0.06,-0.106,-0.084,0.076
-0.124,-0.211,-0.094,-0.039,0.071
-0.189,-0.111,-0.028,-0.081,0.084
-0.056,-0.17,-0.017,-0.082,0.065
-0.065,-0.04,-0.126,-0.073,0.022
-0.145,-0.167,-0.078,-0.111,0.005
-0.137,-0.124,-0.162,-0.027,0.001
-0.151,-0.12,-0.066,-0.127,0.004
-0.042,-0.065,-0.018,-0.098,0.01
-0.179,-0.049,-0.097,-0.096,0.049
-0.102,-0.173,-0.086,-0.045,0.045
-0.155,-0.091,-0.026,-0.093,0.054
-0.031,-0.092,-0.011,-0.074,0.041
-0.037,-0.023,-0.088,-0.068,0.011
-0.096,-0.11,-0.058,-0.117,0.003
-0.079,-0.071,-0.12,-0.026,0.0
-0.103,-0.082,-0.052,-0.127,0.002
-0.022,-0.035,-0.012,-0.091,0.005
-0.117,-0.032,-0.074,-0.096,0.03
-0.066,-0.113,-0.066,-0.045,0.027
-0.101,-0.059,-0.02,-0.093,0.033
-0.019,-0.055,-0.008,-0.072,0.024
-0.024,-0.015,-0.068,-0.068,0.003
-0.072,-0.083,-0.048,-0.125,0.001
-0.051,-0.046,-0.098,-0.026,-0.0
-0.13,-0.115,-0.025,-0.1,0.001
-0.013,-0.02,-0.009,-0.091,0.002
-0.147,-0.007,-0.034,-0.075,0.016
-0.108,-0.144,-0.03,-0.036,0.014
-0.135,-0.102,-0.009,-0.073,0.018
-0.003,-0.104,-0.003,-0.055,0.012
-0.01,-0.006,-0.043,-0.062,-0.002
-0.041,-0.048,-0.033,-0.12,-0.0
-0.096,-0.092,-0.05,-0.02,-0.0
-0.093,-0.085,-0.01,-0.089,-0.0
-0.004,-0.006,-0.005,-0.083,-0.0
-0.101,0.005,-0.046,-0.066,0.006
-0.082,-0.1,-0.011,-0.032,0.005
-0.095,-0.079,-0.003,-0.064,0.008
0.005,-0.08,-0.0,-0.048,0.004
0.002,0.001,-0.053,-0.053,-0.006
-0.094,-0.1,-0.011,-0.091,-0.001
-0.075,-0.073,-0.025,-0.018,-0.0
-0.092,-0.047,0.002,-0.073,-0.001
0.003,0.005,-0.002,-0.07,-0.002
-0.128,0.012,-0.04,-0.046,-0.001
-0.03,-0.127,-0.063,-0.022,-0.001
-0.094,-0.047,0.002,-0.052,0.001
0.01,-0.047,0.002,-0.039,-0.002
0.009,0.006,-0.042,-0.035,-0.009
-0.074,-0.078,0.0,-0.078,-0.002
-0.03,-0.031,-0.073,-0.012,-0.0
-0.054,-0.102,0.01,-0.046,-0.001
0.007,0.011,0.001,-0.046,-0.003
-0.092,0.015,-0.036,-0.036,-0.006
-0.088,-0.065,-0.046,-0.015,-0.005
-0.055,-0.098,0.004,-0.033,-0.004
0.009,-0.098,0.002,-0.024,-0.006
0.011,0.007,-0.029,-0.022,-0.011
-0.046,-0.047,0.008,-0.062,-0.002
-0.084,-0.004,-0.05,-0.008,-0.0
-0.036,-0.079,0.014,-0.033,-0.001
0.008,0.012,0.002,-0.028,-0.004
-0.118,0.011,-0.022,-0.021,-0.009
-0.071,-0.035,-0.037,-0.011,-0.008
-0.036,-0.076,0.005,-0.023,-0.008
0.009,-0.076,0.002,-0.016,-0.009
0.01,0.006,-0.018,-0.012,-0.012
-0.094,-0.097,0.011,-0.037,-0.002
-0.069,0.009,-0.037,-0.006,-0.0
-0.017,-0.047,0.014,-0.021,-0.001
0.007,0.01,0.003,-0.015,-0.004
-0.087,0.009,-0.014,-0.014,-0.011
-0.031,-0.092,-0.018,-0.006,-0.01
-0.016,-0.046,0.005,-0.014,-0.01
0.008,-0.045,0.003,-0.007,-0.011
0.008,0.005,-0.008,-0.003,-0.013
-0.074,-0.075,0.014,-0.022,-0.002
-0.03,0.016,-0.015,-0.001,-0.0
0.001,-0.059,0.013,-0.008,-0.001
0.005,0.008,0.004,-0.004,-0.004
-0.112,0.005,-0.003,-0.003,-0.012
-0.011,-0.073,-0.007,-0.001,-0.012
-0.076,-0.095,0.005,-0.003,-0.012
0.004,-0.094,0.003,0.001,-0.012
0.006,0.004,-0.001,0.002,-0.013
-0.045,-0.045,0.014,-0.01,-0.002
-0.005,0.016,-0.001,0.002,-0.0
0.013,-0.056,0.01,0.002,-0.001
0.003,0.005,0.004,0.003,-0.004
-0.083,0.003,0.003,0.003,-0.013
-0.074,-0.03,0.003,0.003,-0.013
-0.065,-0.074,0.005,0.004,-0.013
0.002,-0.074,0.003,0.005,-0.013
0.003,0.002,0.003,0.005,-0.013
-0.093,-0.094,0.009,0.001,-0.002
0.008,0.013,0.007,0.004,-0.0
0.016,-0.031,0.005,0.008,-0.001
0.002,0.003,0.003,0.006,-0.004
-0.046,0.001,0.007,0.007,-0.014
-0.064,-0.009,0.008,0.005,-0.014
-0.044,-0.045,0.004,0.008,-0.014
0.0,-0.045,0.002,0.008,-0.014
0.002,0.001,0.005,0.007,-0.013
-0.073,-0.074,0.006,0.007,-0.002
0.013,0.009,0.01,0.004,-0.0
0.015,-0.013,0.002,0.011,-0.001
0.001,0.002,0.002,0.008,-0.004
-0.099,-0.0,0.007,0.008,-0.014
-0.031,-0.073,0.009,0.005,-0.014
-0.012,-0.093,0.002,0.009,-0.014
-0.003,-0.095,0.0,0.007,-0.014
-0.001,-0.001,0.004,0.006,-0.013
-0.047,-0.047,0.003,0.01,-0.002
0.011,0.003,0.009,0.003,-0.0
0.01,-0.003,-0.001,0.011,-0.001
-0.001,-0.002,0.0,0.007,-0.004
-0.078,-0.003,0.007,0.008,-0.014
-0.017,-0.065,0.009,0.005,-0.014
0.002,-0.075,0.0,0.009,-0.014
-0.004,-0.075,-0.001,0.005,-0.014
-0.002,-0.001,0.003,0.004,-0.013
-0.095,-0.095,-0.001,0.008,-0.002
0.011,0.001,0.008,0.001,-0.0
0.006,0.003,-0.003,0.008,-0.001
-0.001,-0.003,-0.001,0.005,-0.004
-0.047,-0.003,0.005,0.006,-0.014
-0.002,-0.045,0.007,0.003,-0.014
0.013,-0.047,-0.002,0.007,-0.014
-0.004,-0.046,-0.002,0.004,-0.014
-0.002,-0.001,0.002,0.002,-0.013
-0.075,-0.075,-0.003,0.008,-0.002
0.009,-0.0,0.006,-0.0,-0.0
0.003,0.006,-0.004,0.006,-0.001
-0.001,-0.003,-0.002,0.003,-0.004
-0.097,-0.002,0.002,0.003,-0.014
0.008,-0.023,0.005,0.001,-0.014
0.015,-0.095,-0.002,0.004,-0.014
-0.002,-0.095,-0.002,0.002,-0.014
-0.002,-0.001,0.001,0.001,-0.013
-0.046,-0.046,-0.004,0.007,-0.002
0.004,-0.001,0.003,-0.001,-0.0
0.001,0.006,-0.003,0.004,-0.001
-0.001,-0.001,-0.002,0.001,-0.004
-0.076,-0.002,0.0,0.002,-0.014
0.012,-0.081,0.002,-0.0,-0.014
0.013,-0.055,-0.002,0.002,-0.014
-0.001,-0.075,-0.002,0.001,-0.014
-0.001,-0.001,0.0,-0.0,-0.013
-0.095,-0.095,-0.003,0.005,-0.002
0.002,-0.001,0.001,-0.002,-0.0
-0.0,0.005,-0.002,0.003,-0.001
-0.001,-0.001,-0.002,0.0,-0.004
-0.046,-0.001,-0.001,0.001,-0.014
0.014,-0.068,-0.0,-0.001,-0.014
0.012,-0.036,-0.002,0.001,-0.014
-0.0,-0.046,-0.001,0.0,-0.014
-0.0,-0.0,-0.001,-0.001,-0.013
-0.075,-0.075,-0.003,0.004,-0.002
-0.001,-0.001,-0.0,-0.002,-0.0
-0.001,0.003,-0.002,0.002,-0.001
-0.0,-0.0,-0.001,-0.0,-0.004
-0.095,-0.0,-0.002,-0.0,-0.014
0.013,-0.045,-0.001,-0.002,-0.014
0.009,-0.016,-0.002,0.0,-0.014
0.001,-0.095,-0.0,-0.001,-0.014
0.0,0.0,-0.001,-0.001,-0.013
-0.046,-0.046,-0.002,0.003,-0.002
-0.002,-0.001,-0.001,-0.002,-0.0
-0.001,0.002,-0.001,0.001,-0.001
0.0,0.0,-0.001,-0.0,-0.004
-0.075,0.0,-0.002,-0.001,-0.014
0.01,-0.02,-0.002,-0.002,-0.014
0.003,-0.077,-0.001,-0.001,-0.014
0.001,-0.075,0.0,-0.001,-0.014
0.0,0.0,-0.001,-0.001,-0.013
-0.095,-0.095,-0.001,0.001,-0.002
-0.002,-0.001,-0.001,-0.002,-0.0
-0.001,0.001,-0.001,0.001,-0.001
0.0,0.0,-0.0,-0.0,-0.004
-0.046,0.0,-0.002,-0.001,-0.014
0.004,-0.082,-0.002,-0.002,-0.014
0.001,-0.066,-0.001,-0.001,-0.014
0.001,-0.046,0.0,-0.001,-0.014
0.0,0.0,-0.001,-0.001,-0.012
-0.075,-0.075,-0.001,0.0,-0.002
-0.002,-0.0,-0.001,-0.001,-0.0
-0.001,0.0,-0.0,0.001,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.095,0.0,-0.001,-0.001,-0.014
0.001,-0.068,-0.002,-0.002,-0.014
-0.001,-0.045,-0.0,-0.001,-0.014
0.0,-0.095,0.0,-0.001,-0.014
0.0,0.0,-0.001,-0.001,-0.012
-0.046,-0.046,-0.0,-0.001,-0.002
-0.001,0.0,-0.001,-0.001,-0.0
-0.0,-0.0,0.0,0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.075,0.0,-0.001,-0.001,-0.014
-0.002,-0.045,-0.002,-0.002,-0.014
-0.002,-0.022,0.0,-0.001,-0.014
0.0,-0.075,0.0,-0.001,-0.013
0.0,0.0,-0.001,-0.001,-0.012
-0.095,-0.095,0.0,-0.001,-0.002
-0.001,0.0,-0.001,-0.001,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.046,0.0,-0.0,-0.001,-0.014
-0.003,-0.02,-0.001,-0.001,-0.013
-0.002,-0.082,0.0,-0.001,-0.014
0.0,-0.046,0.0,-0.001,-0.013
0.0,0.0,-0.0,-0.001,-0.012
-0.075,-0.075,0.0,-0.001,-0.002
-0.001,0.0,-0.001,-0.001,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.095,0.0,0.0,-0.001,-0.013
-0.003,-0.082,-0.0,-0.0,-0.013
-0.002,-0.068,0.0,-0.001,-0.014
0.0,-0.095,0.0,-0.001,-0.013
0.0,0.0,0.0,-0.001,-0.012
-0.046,-0.046,0.0,-0.001,-0.002
-0.0,0.0,-0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.075,0.0,0.0,-0.001,-0.013
-0.003,-0.068,0.0,0.0,-0.013
-0.002,-0.045,0.0,-0.001,-0.014
0.0,-0.075,0.0,-0.001,-0.013
0.0,0.0,0.0,-0.001,-0.011
-0.095,-0.095,0.0,-0.001,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.046,0.0,0.0,-0.001,-0.013
-0.002,-0.045,0.0,0.0,-0.013
-0.001,-0.02,0.0,-0.001,-0.013
0.0,-0.046,0.0,-0.001,-0.012
0.0,0.0,0.0,-0.001,-0.011
-0.075,-0.075,0.0,-0.001,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.095,0.0,0.0,-0.001,-0.013
-0.001,-0.02,0.0,0.0,-0.013
-0.0,-0.082,0.0,-0.0,-0.013
0.0,-0.095,0.0,-0.0,-0.012
0.0,0.0,0.0,-0.0,-0.011
-0.046,-0.046,0.0,-0.001,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.075,0.0,0.0,-0.001,-0.013
-0.0,-0.082,0.0,0.0,-0.012
0.0,-0.068,0.0,0.0,-0.013
0.0,-0.075,0.0,0.0,-0.012
0.0,0.0,0.0,0.0,-0.011
-0.095,-0.095,0.0,-0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.046,0.0,0.0,-0.001,-0.012
0.0,-0.068,0.0,0.0,-0.012
0.0,-0.045,0.0,0.0,-0.013
0.0,-0.046,0.0,0.0,-0.012
0.0,0.0,0.0,0.0,-0.011
-0.075,-0.075,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.095,0.0,0.0,-0.0,-0.012
0.0,-0.045,0.0,0.0,-0.012
0.0,-0.02,0.0,0.0,-0.013
0.0,-0.095,0.0,0.0,-0.012
0.0,0.0,0.0,0.0,-0.011
-0.046,-0.046,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.075,0.0,0.0,0.0,-0.012
0.0,-0.02,0.0,0.0,-0.012
0.0,-0.082,0.0,0.0,-0.012
0.0,-0.075,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.01
-0.095,-0.095,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.046,0.0,0.0,0.0,-0.012
0.0,-0.082,0.0,0.0,-0.012
0.0,-0.068,0.0,0.0,-0.012
0.0,-0.046,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.01
-0.075,-0.075,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.095,0.0,0.0,0.0,-0.012
0.0,-0.068,0.0,0.0,-0.011
0.0,-0.045,0.0,0.0,-0.012
0.0,-0.095,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.01
-0.046,-0.046,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.075,0.0,0.0,0.0,-0.011
0.0,-0.045,0.0,0.0,-0.011
0.0,-0.02,0.0,0.0,-0.012
0.0,-0.075,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.01
-0.095,-0.095,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.046,0.0,0.0,0.0,-0.011
0.0,-0.02,0.0,0.0,-0.011
0.0,-0.082,0.0,0.0,-0.012
0.0,-0.046,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.01
-0.075,-0.075,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.095,0.0,0.0,0.0,-0.011
0.0,-0.082,0.0,0.0,-0.011
0.0,-0.068,0.0,0.0,-0.011
0.0,-0.095,0.0,0.0,-0.011
0.0,0.0,0.0,0.0,-0.01
-0.046,-0.046,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.075,0.0,0.0,0.0,-0.011
0.0,-0.068,0.0,0.0,-0.011
0.0,-0.045,0.0,0.0,-0.011
0.0,-0.075,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.009
-0.095,-0.095,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.046,0.0,0.0,0.0,-0.011
0.0,-0.045,0.0,0.0,-0.01
0.0,-0.02,0.0,0.0,-0.011
0.0,-0.046,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.009
-0.075,-0.075,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.095,0.0,0.0,0.0,-0.01
0.0,-0.02,0.0,0.0,-0.01
0.0,-0.082,0.0,0.0,-0.011
0.0,-0.095,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.009
-0.046,-0.046,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.075,0.0,0.0,0.0,-0.01
0.0,-0.082,0.0,0.0,-0.01
0.0,-0.068,0.0,0.0,-0.011
0.0,-0.075,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.009
-0.095,-0.095,0.0,0.0,-0.002
0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.001
0.0,0.0,0.0,-0.0,-0.004
-0.046,0.0,0.0,0.0,-0.01
0.0,-0.068,0.0,0.0,-0.01
0.0,-0.045,0.0,0.0,-0.01
0.0,-0.046,0.0,0.0,-0.01
0.0,0.0,0.0,0.0,-0.009
-0.075,-0.075,0.0,0.0,-0.002
