Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
MOORA-BA,10,16:54:02.917284,2024-03-12,16:54:05.951181,0:00:03.033897
Puntuación Global,Alternativa
-0.3382830958419764,4
-0.36767941205972976,2
-0.3686056241719612,3
-0.36967227260659635,5
-0.3810834372102042,6
-0.3843842686367432,8
-0.39006486709575044,7
-0.4026550323456228,1
-0.40708293498554415,0
-0.3018861905906617,3
-0.3522375900436189,6
-0.3817865082364928,7
-0.40162464231784184,1
-0.4072564327887353,4
-0.4222493510407006,8
-0.42790761360205387,2
-0.44317410120989964,5
-0.4538695177812514,0
-0.30328253752345263,3
-0.35656372174706163,6
-0.39006821622748716,7
-0.4109487135482434,4
-0.4136603270755528,1
-0.42829634259752214,8
-0.43823213760194857,2
-0.45082287304668145,5
-0.4578169859763382,0
-0.30832568134431276,3
-0.36423259264136526,6
-0.4101892195206477,7
-0.4125732006838746,8
-0.4177889256746053,4
-0.42746012650528475,1
-0.44307210813985587,2
-0.45300558062322094,0
-0.460080927065131,5
-0.31705866027701146,3
-0.3750991869645225,6
-0.42619118881604634,7
-0.42823509665889814,4
-0.4328374295681072,2
-0.4371112882050422,8
-0.44593432861381516,1
-0.46636087649404956,0
-0.472722875746467,5
-0.3311670169004953,3
-0.3876079345139708,6
-0.4206870168029438,2
-0.4424867567130297,4
-0.44839977252900765,7
-0.46747441017229263,8
-0.4697797045288618,1
-0.48096979510145044,0
-0.4887229861076198,5
-0.3543289214834264,3
-0.3977961243299307,6
-0.4076669426034557,2
-0.4593890505656146,4
-0.4773145776561376,7
-0.4908505831054665,0
-0.4961786327173979,1
-0.5020350972372332,8
-0.5048669258915973,5
-0.39506176330375675,2
-0.3956320230765952,3
-0.39739516548307835,6
-0.47082581342196717,4
-0.47594383032145904,0
-0.49788136474302613,7
-0.5036881908432693,5
-0.5054772175548523,1
-0.5183734327711935,8
-0.22845877742786128,3
-0.38387676860475317,2
-0.38415287620554817,6
-0.3971695196231483,1
-0.3991467204310555,7
-0.41568719078400573,4
-0.43214684149348775,0
-0.45351622256260254,8
-0.4609176331502526,5
-0.23030644125426522,3
-0.25853404251923406,7
-0.28879113210089113,1
-0.3429282191896925,8
-0.35311843326333703,5
-0.36662582121130854,0
-0.3682415863186333,6
-0.3708345727820074,4
-0.37597357605290893,2
0
5.0
4.0
4.0
4.0
4.0
4.0
4.0
3.0
4.0
4.0
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
w(inertia),c1,c2,No. de iteraciones
0.7,2.5,2.5,10
0
0.4
0.2
0.03
0.07
0.3
4
0.066
0.066
0.07
0.085
0.004
2
0.057
0.057
0.066
0.076
0.022
