Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS-PSO,10,23:58:46.258526,2024-03-01,23:58:48.201758,0:00:01.943232
Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS-PSO,10,23:58:46.258526,2024-03-01,23:58:48.201758,0:00:01.943232
Puntuación Global,Alternativa
0.244,0.159,0.134,0.315,0.833
0.539,0.406,0.782,0.215,0.683
0.71,0.848,0.677,0.677,0.985
0.84,0.418,0.498,0.208,0.8
0.824,0.235,0.438,0.553,0.993
0.228,0.534,0.682,0.642,0.366
0.647,0.779,0.681,0.674,0.968
0.605,0.166,0.078,0.45,0.729
0.188,0.458,0.297,0.209,0.8
0.213,0.142,0.12,0.249,0.943
0.456,0.346,0.644,0.172,0.774
0.543,0.677,0.502,0.437,0.8
0.619,0.319,0.36,0.137,0.933
0.589,0.183,0.31,0.323,0.8
0.178,0.388,0.471,0.374,0.392
0.485,0.579,0.491,0.412,0.8
0.436,0.134,0.073,0.269,0.781
0.15,0.335,0.218,0.138,0.882
0.171,0.12,0.102,0.172,0.8
0.333,0.257,0.446,0.118,0.83
0.375,0.485,0.331,0.218,0.876
0.375,0.21,0.212,0.066,0.8
0.34,0.129,0.178,0.101,0.84
0.127,0.235,0.252,0.114,0.406
0.305,0.357,0.284,0.148,0.866
0.259,0.103,0.068,0.093,0.81
0.118,0.226,0.149,0.077,0.929
0.126,0.098,0.083,0.089,0.838
0.205,0.165,0.241,0.063,0.861
0.232,0.311,0.191,0.062,0.919
0.153,0.109,0.082,0.015,0.851
0.12,0.08,0.065,0.2,0.86
0.081,0.099,0.066,0.2,0.412
0.139,0.153,0.1,0.2,0.904
0.103,0.075,0.064,0.2,0.822
0.091,0.14,0.097,0.039,0.952
0.091,0.08,0.069,0.036,0.856
0.092,0.084,0.066,0.023,0.874
0.104,0.148,0.071,0.2,0.94
0.2,0.031,0.2,0.2,0.878
0.2,0.043,0.2,0.054,0.865
0.046,0.2,0.2,0.034,0.412
0.01,0.2,0.2,0.027,0.922
0.2,0.053,0.061,0.078,0.822
0.067,0.067,0.055,0.016,0.959
0.062,0.064,0.058,0.004,0.86
0.008,0.024,0.2,0.002,0.874
0.011,0.023,0.2,0.091,0.945
0.054,0.2,0.092,0.123,0.888
0.053,0.029,0.1,0.2,0.86
0.033,0.094,0.064,0.2,0.408
0.2,0.07,0.082,0.2,0.925
0.084,0.046,0.06,0.005,0.814
0.057,0.03,0.034,0.011,0.954
0.05,0.058,0.053,0.2,0.854
0.2,0.2,0.09,0.2,0.865
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.531,0.717,0.545,0.649,0.781
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.531,0.717,0.545,0.649,0.781
0.942,0.458,0.579,0.286,0.8
0.73,0.206,0.413,0.617,0.428
0.203,0.476,0.638,0.701,0.157
0.578,0.697,0.645,0.766,0.571
0.544,0.154,0.077,0.493,0.306
0.175,0.416,0.282,0.227,0.459
0.2,0.138,0.117,0.259,0.395
0.42,0.322,0.606,0.188,0.323
0.795,0.8,0.794,0.912,0.8
0.942,0.458,0.579,0.286,0.8
0.989,0.266,0.541,0.794,0.701
0.259,0.636,0.85,0.916,0.258
0.768,0.929,0.832,0.91,0.8
0.726,0.187,0.081,0.637,0.51
0.214,0.546,0.361,0.286,0.766
0.246,0.16,0.136,0.336,0.659
0.547,0.412,0.804,0.232,0.54
0.821,0.923,0.802,0.872,0.8
0.84,0.418,0.498,0.208,0.8
0.824,0.235,0.438,0.553,0.993
0.228,0.534,0.682,0.642,0.366
0.768,0.929,0.832,0.91,0.8
0.605,0.166,0.078,0.45,0.729
0.188,0.458,0.297,0.209,0.8
0.244,0.159,0.134,0.315,0.833
0.456,0.346,0.644,0.172,0.774
0.71,0.848,0.677,0.677,0.985
0.619,0.319,0.36,0.137,0.933
0.589,0.183,0.31,0.323,0.8
0.178,0.388,0.471,0.374,0.392
0.485,0.579,0.491,0.412,0.8
0.436,0.134,0.073,0.269,0.781
0.188,0.458,0.297,0.209,0.8
0.171,0.12,0.102,0.172,0.8
0.333,0.257,0.446,0.118,0.83
0.543,0.677,0.502,0.437,0.8
0.375,0.21,0.212,0.066,0.8
0.34,0.129,0.178,0.101,0.84
0.127,0.235,0.252,0.114,0.406
0.305,0.357,0.284,0.148,0.866
0.259,0.103,0.068,0.093,0.81
0.15,0.335,0.218,0.138,0.882
0.171,0.12,0.102,0.172,0.8
0.205,0.165,0.241,0.063,0.861
0.232,0.311,0.191,0.062,0.919
0.153,0.109,0.082,0.015,0.851
0.12,0.08,0.065,0.2,0.86
0.081,0.099,0.066,0.2,0.412
0.139,0.153,0.1,0.2,0.904
0.103,0.075,0.064,0.2,0.822
0.091,0.14,0.097,0.039,0.952
0.091,0.08,0.069,0.036,0.856
0.092,0.084,0.066,0.023,0.874
0.104,0.148,0.071,0.2,0.94
0.153,0.109,0.082,0.015,0.851
0.12,0.08,0.065,0.2,0.86
0.081,0.099,0.066,0.2,0.412
0.01,0.2,0.2,0.027,0.922
0.103,0.075,0.064,0.2,0.822
0.091,0.14,0.097,0.039,0.952
0.091,0.08,0.069,0.036,0.856
0.008,0.024,0.2,0.002,0.874
0.011,0.023,0.2,0.091,0.945
0.054,0.2,0.092,0.123,0.888
0.053,0.029,0.1,0.2,0.86
0.033,0.094,0.064,0.2,0.408
0.01,0.2,0.2,0.027,0.922
0.084,0.046,0.06,0.005,0.814
0.057,0.03,0.034,0.011,0.954
0.05,0.058,0.053,0.2,0.854
0.008,0.024,0.2,0.002,0.874
0
0.7842969203218978
0.29892467201668355
0.1381307859708272
0.10974122074398511
0.1368897148785883
0.1527323181674522
0.17717128389484854
0.19773657873650632
0.2163173071645487
0.7725259719362851
0.737957496915811
0.6021460518922217
0.23286445067488967
0.7356468465533781
0.42886527618971965
0.3031936916319073
0.20635250468845803
0.3619376001567993
0.7729710664995935
0.7128276892168877
0.6521339394836462
0.2633489541926328
0.8089463598518937
0.46686607341269076
0.3459736271632019
0.243515285752735
0.3995045910751746
0.8110209356854372
0.7269376418305361
0.6825161992207506
0.26945614675044316
0.7695074810281001
0.4951651649823199
0.37358160951988995
0.2781253853574136
0.42470654237551303
0.8517863936039387
0.7109311533460103
0.6675766173713337
0.26473883248078783
0.7743750657281172
0.48668062298198184
0.2921360019843905
0.28382533101271196
0.41798849206312855
0.8523260869446235
0.7098087752242276
0.6222330554626692
0.24789416961528826
0.7491722631437758
0.47268887547658656
0.3116418704939917
0.23105730629313337
0.4119170646350676
0.964518987895732
0.6358626084776828
0.5547036249845397
0.19932997792123794
0.7178225522494609
0.4176312202307118
0.3290615136980303
0.2462360039676644
0.3718253667813498
0.8926543668657849
0.41603790455930173
0.31870285434383744
0.14726191199613956
0.44404906298484664
0.26545439576381097
0.30068554546567944
0.228148438720789
0.23719982364675724
0.5792145583147621
0.6854266287696832
0.6824779151532421
0.38200557438694094
0.36748009758315975
0.6955731746281159
0.3581352239270944
0.31895904986445994
0.19084994043591536
0.2014794492429454
0.4249738978159681
0.27314674915217957
0.206122671829898
0.7520399338156509
0.3692279077571127
0.2899187697651036
0.2769760278637433
0.9461311629925819
0
0.10974122074398511
0.20635250468845803
0.243515285752735
0.26945614675044316
0.26473883248078783
0.23105730629313337
0.19932997792123794
0.14726191199613956
0.19084994043591536
0.2014794492429454
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
C1,C2,C3,C4,C5
0.2393516368382302,0.2345372454599559,0.35041636680032323,0.4355775230809382,0.9496439502654631
0.2642840990088791,0.25948801625356827,0.33039257441173336,0.40553769390294253,0.2898913111336677
0.28423006874539836,0.2844387870471806,0.33039257441173336,0.38050450292127935,0.10995877318863256
0.3091625309160473,0.3093895578407929,0.3153747301202909,0.29038501538729217,0.03498688237820127
0.3291085006525665,0.3293501744756828,0.35041636680032323,0.42556424668827303,0.019992504216115013
0.3490544703890857,0.35430094526929506,0.33039257441173336,0.29038501538729217,0.014994378162086259
0.37398693255973464,0.37426156190418497,0.33039257441173336,0.2353119952276333,0.009996252108057506
0.39393290229625383,0.3942221785390749,0.33039257441173336,0.17523233687164183,0.009996252108057506
0.413878872032773,0.4141827951739647,0.33039257441173336,0.2553385480129638,0.0
C1,C2,C3,C4,C5
0.09574065473529209,0.04690744909199118,0.010512491004009696,0.03049042661566568,0.2848931850796389
0.10571363960355165,0.05189760325071366,0.009911777232352,0.02838763857320598,0.0869673933401003
0.11369202749815935,0.05688775740943613,0.009911777232352,0.026635315204489557,0.03298763195658977
0.12366501236641891,0.06187791156815858,0.009461241903608726,0.020326951077110453,0.010496064713460382
0.1316434002610266,0.06587003489513657,0.010512491004009696,0.029789497268179116,0.005997751264834503
0.13962178815563428,0.07086018905385902,0.009911777232352,0.020326951077110453,0.004498313448625877
0.14959477302389387,0.07485231238083699,0.009911777232352,0.016471839665934334,0.0029988756324172516
0.15757316091850154,0.07884443570781498,0.009911777232352,0.01226626358101493,0.0029988756324172516
0.1655515488131092,0.08283655903479295,0.009911777232352,0.017873698360907467,0.0
0
0.1655515488131092
0.08283655903479295
0.010512491004009696
0.03049042661566568
0.2848931850796389
0
0.09574065473529209
0.04690744909199118
0.009461241903608726
0.01226626358101493
0.0
0
0.07851408710050789
0.20908657530767166
0.2585234625562354
0.2785532765272661
0.2814618620422841
0.28202965633901816
0.2828067365252233
0.2826242636365986
0.2851730520117763
0
0.2854774109238873
0.08915038577484317
0.04143325749837467
0.034336956085830705
0.044639989475672874
0.05083994601500849
0.060893879398689926
0.06965935810885064
0.07871536177976529
0
0.7842969203218978
0.29892467201668355
0.1381307859708272
0.10974122074398511
0.1368897148785883
0.1527323181674522
0.17717128389484854
0.19773657873650632
0.2163173071645487
Puntuación Global,Alternativa
0.10974122074398511,3
0.1368897148785883,4
0.1381307859708272,2
0.1527323181674522,5
0.17717128389484854,6
0.19773657873650632,7
0.2163173071645487,8
0.29892467201668355,1
0.7842969203218978,0
Puntuación Global,Alternativa
0.10974122074398511,3
0.1368897148785883,4
0.1381307859708272,2
0.1527323181674522,5
0.17717128389484854,6
0.19773657873650632,7
0.2163173071645487,8
0.29892467201668355,1
0.7842969203218978,0
